,date,amazon_close,amazon_vol,amazon_intra_perc_change,amazon_intra_returns,amazon_pct_change,amazon_pct_returns,amazon_previous_close,amazon_opening_change,amazon_opening_returns,amazon_target,amazon_intra_target,amazon_open_target
703,2013-01-11,267.94,2413300,-1.0712938513768293,-1,0.009798748775156518,1,265.34,-0.09044998869373343,-1,1,-1,-1
704,2013-01-14,272.73,4275000,-1.764925373134335,-1,0.017877136672389327,1,267.94,0.022393073076062656,1,1,-1,1
705,2013-01-15,271.9,2326900,-0.4507167134623801,-1,-0.003043302900304523,-1,272.73,-0.75165915007517,-1,-1,-1,-1
706,2013-01-16,268.93,2065600,0.5914316341995217,1,-0.010923133504964988,-1,271.9,-0.5038617138653935,-1,-1,1,-1
707,2013-01-17,270.48,1884600,0.37569060773479995,1,0.005763581601160306,1,268.93,0.9556390138697777,1,1,1,1
708,2013-01-18,272.12,2942000,-0.4763135546283722,-1,0.0060632948831707,1,270.48,0.12939958592131243,1,1,-1,1
709,2013-01-22,270.19,2137700,0.5264708048008272,1,-0.0070924592091724525,-1,272.12,-0.18374246655887108,-1,-1,1,-1
710,2013-01-23,268.11,2508900,0.9091917063975975,1,-0.0076982863910580734,-1,270.19,0.14064177060586824,1,-1,1,1
711,2013-01-24,273.46,3417000,-1.5183576493299087,-1,0.0199544962888365,1,268.11,0.4699563611950285,1,1,-1,1
712,2013-01-25,283.99,4968100,-3.2690909090909126,-1,0.038506545747093,1,273.46,0.5631536604988008,1,1,-1,1
713,2013-01-28,276.04,4321400,2.7274649376277234,1,-0.027993943448712977,-1,283.99,-0.07394626571359428,-1,-1,1,-1
714,2013-01-29,260.35,10172600,5.447612130016342,1,-0.056839588465439794,-1,276.04,-0.24996377336617798,-1,-1,1,-1
715,2013-01-30,272.76,13075400,3.61837455830389,1,0.047666602650278334,1,260.35,8.699827155751864,1,1,1,1
716,2013-01-31,265.5,6772100,2.0439787485242102,1,-0.026616805983281977,-1,272.76,-0.6305909957471661,-1,-1,1,-1
717,2013-02-01,265.0,6115000,1.4613468188748027,1,-0.0018832391713747842,-1,265.5,1.2919020715630911,1,-1,1,1
718,2013-02-04,259.98,3723600,1.0655301012253424,1,-0.018943396226415055,-1,265.0,-0.8377358490566141,-1,-1,1,-1
719,2013-02-05,266.89,4012900,-1.8664122137404526,-1,0.026578967612893134,1,259.98,0.776982844834211,1,1,-1,1
720,2013-02-06,262.22,2770400,1.108764519535374,1,-0.01749784555434808,-1,266.89,-0.6482071265315155,-1,-1,1,-1
721,2013-02-07,260.23,3975700,1.4653540325634244,1,-0.007589047364808255,-1,262.22,0.7169552284341374,1,-1,1,1
722,2013-02-08,261.95,3879200,-0.2104055087987802,-1,0.006609537716635083,1,260.23,0.44960227491064014,1,1,-1,1
723,2013-02-11,257.21,3403700,2.275835866261402,1,-0.01809505630845587,-1,261.95,0.47719030349303304,1,-1,1,1
724,2013-02-12,258.7,2943700,0.18905050349165056,1,0.005792931845573612,1,257.21,0.7697989969285869,1,1,1,1
725,2013-02-13,269.47,5293000,-3.035980575842181,-1,0.04163123308851957,1,258.7,1.093931194433701,1,1,-1,1
726,2013-02-14,269.24,3463000,-0.6994053184725304,-1,-0.0008535272943185346,-1,269.47,-0.7793075295951395,-1,-1,-1,-1
727,2013-02-15,265.09,3979900,0.9490714792811047,1,-0.01541375724260896,-1,269.24,-0.5979794978457932,-1,-1,1,-1
728,2013-02-19,269.75,2854200,-1.4440976270166501,-1,0.01757893545588307,1,265.09,0.3093289071636237,1,1,-1,1
729,2013-02-20,266.41,3528900,1.4026646928201199,1,-0.012381835032437394,-1,269.75,0.16682113067654813,1,-1,1,1
730,2013-02-21,265.94,3637400,-0.3092939046469497,-1,-0.0017641980406142288,-1,266.41,-0.4842160579557901,-1,-1,-1,-1
731,2013-02-22,265.42,3124800,0.45007876378365785,1,-0.0019553282695343732,-1,265.94,0.25569677370835786,1,-1,1,1
732,2013-02-25,259.87,3032400,2.648535251367346,1,-0.020910255444201664,-1,265.42,0.5726772662195696,1,-1,1,1
733,2013-02-26,259.36,3348600,0.5864540610985369,1,-0.0019625197213991585,-1,259.87,0.3925039442798252,1,-1,1,1
734,2013-02-27,263.25,2908100,-1.4841942945258377,-1,0.014998457742134486,1,259.36,0.015422578655137114,1,1,-1,1
735,2013-02-28,264.27,2667200,-0.9396126962300827,-1,0.0038746438746437573,1,263.25,-0.5470085470085462,-1,1,-1,-1
736,2013-03-01,265.74,2957000,-0.9382003266608528,-1,0.0055624929049835625,1,264.27,-0.37840087789003674,-1,1,-1,-1
737,2013-03-04,273.11,3453000,-2.9205607476635516,-1,0.027733875216376935,1,265.74,-0.14299691427711125,-1,1,-1,-1
738,2013-03-05,275.59,3686200,-0.5802919708029106,-1,0.009080590238365271,1,273.11,0.32587602065101473,1,1,-1,1
739,2013-03-06,273.79,2050700,0.7143893240498878,1,-0.00653144163431163,-1,275.59,0.06168583765739538,1,-1,1,1
740,2013-03-07,273.88,1939000,0.08026267785480747,1,0.00032871909127418775,1,273.79,0.11322546477227154,1,1,1,1
741,2013-03-08,274.19,1879800,0.2945454545454554,1,0.0011318825763106943,1,273.88,0.40893822111873984,1,1,1,1
742,2013-03-11,271.24,1904900,0.8009362542515444,1,-0.010758962763047442,-1,274.19,-0.2771800576242718,-1,-1,1,-1
743,2013-03-12,274.13,3246200,-1.1549815498154965,-1,0.010654770682790193,1,271.24,-0.08848252470137483,-1,1,-1,-1
744,2013-03-13,275.1,1884200,0.05086469989826564,1,0.0035384671506220045,1,274.13,0.4049173749680858,1,1,1,1
745,2013-03-14,265.74,5226700,1.4573367449104484,1,-0.03402399127589972,-1,275.1,-1.9738276990185413,-1,-1,1,-1
746,2013-03-15,261.82,4865900,1.1925428334213997,1,-0.014751260630691765,-1,265.74,-0.2859938285542225,-1,-1,1,-1
747,2013-03-18,257.89,2720200,0.543771693019678,1,-0.015010312428385908,-1,261.82,-0.9624933160186318,-1,-1,1,-1
748,2013-03-19,256.41,3738500,0.7701238390092695,1,-0.0057388809182208345,-1,257.89,0.1977587343440967,1,-1,1,1
749,2013-03-20,257.28,2738900,0.2983917845378952,1,0.003393003393003191,1,256.41,0.6396006396006343,1,1,1,1
750,2013-03-21,253.39,2806400,1.0620436531178117,1,-0.015119713930348166,-1,257.28,-0.4547574626865513,-1,-1,1,-1
751,2013-03-22,257.75,3124600,-1.2571204085641283,-1,0.017206677453727615,1,253.39,0.45779233592486884,1,1,-1,1
752,2013-03-25,256.02,2513900,0.9900224301956851,1,-0.00671193016488858,-1,257.75,0.32201745877787935,1,-1,1,1
753,2013-03-26,260.31,2421000,-1.2682357517992573,-1,0.01675650339817203,1,256.02,0.40231231935006234,1,1,-1,1
754,2013-03-27,265.3,2874900,-2.5314009661835795,-1,0.019169451807460325,1,260.31,-0.5992854673274182,-1,1,-1,-1
755,2013-03-28,266.49,2473700,-0.2520502595741539,-1,0.004485488126649173,1,265.3,0.1960045231812973,1,1,-1,1
756,2013-04-01,261.61,2524800,2.0113866207206548,1,-0.01831213178730906,-1,266.49,0.18387181507749226,1,-1,1,1
757,2013-04-02,263.32,2631100,-0.35060975609756706,-1,0.006536447383509669,1,261.61,0.301976224150439,1,1,-1,1
758,2013-04-03,259.03,2413800,1.1788493819624721,1,-0.016291964150083604,-1,263.32,-0.4557192769254096,-1,-1,1,-1
759,2013-04-04,259.08,1964400,0.057863673185987,1,0.00019302783461383477,1,259.03,0.07721113384551809,1,1,1,1
760,2013-04-05,255.48,2557400,0.09385265133740384,1,-0.013895321908290903,-1,259.08,-1.2968967114404761,-1,-1,1,-1
761,2013-04-08,258.95,2295600,-1.1839637386683344,-1,0.013582276499138901,1,255.48,0.17222483168936814,1,1,-1,1
762,2013-04-09,261.14,2156600,-0.884682248406399,-1,0.008457231125699849,1,258.95,-0.038617493724644104,-1,1,-1,-1
763,2013-04-10,264.77,2322500,-1.1421804568721863,-1,0.013900589721988155,1,261.14,0.24507926782568215,1,1,-1,1
764,2013-04-11,269.85,3090500,-1.9301956636700208,-1,0.01918646372323174,1,264.77,-0.011330588812921675,-1,1,-1,-1
765,2013-04-12,272.87,2866300,-1.0180660447208647,-1,0.011191402631091307,1,269.85,0.10005558643690264,1,1,-1,1
766,2013-04-15,267.72,3326000,1.239486498450626,1,-0.018873456224575702,-1,272.87,-0.655990031883322,-1,-1,1,-1
767,2013-04-16,272.34,2137200,-1.1250974713155741,-1,0.017256835499775747,1,267.72,0.5939040788883815,1,1,-1,1
