,date,ftse_open,ftse_high,ftse_low,ftse_close,ftse_vol,ftse_perc_change,ftse_return
31,2019-03-25,7207.600098000001,7208.100098000001,7146.799805,7177.600098000001,586169600,-0.4162273099519567,-1
32,2019-03-26,7177.600098000001,7221.0,7169.399901999999,7196.299805,629605500,0.26052868291184716,1
33,2019-03-27,7196.299805,7222.600098000001,7160.100098000001,7194.200195,678742500,-0.02917624413786221,-1
34,2019-03-28,7194.200195,7265.5,7190.899901999999,7234.299805,568044400,0.5573880196977101,1
35,2019-03-29,7234.299805,7287.700195,7223.299805,7279.200195,794400900,0.6206597903084927,1
36,2019-04-01,7279.200195,7352.200195,7279.200195,7317.399901999999,697005200,0.5247789039548301,1
37,2019-04-02,7317.399901999999,7403.600098000001,7316.799805,7391.100098000001,720842000,1.0071910376233202,1
38,2019-04-03,7391.100098000001,7418.299805,7380.899901999999,7418.299805,880770400,0.3680062052922132,1
39,2019-04-04,7418.299805,7418.399901999999,7367.399901999999,7401.899901999999,675670900,-0.22107360757982267,-1
40,2019-04-05,7401.899901999999,7461.399901999999,7400.799805,7446.899901999999,679960600,0.6079520203703507,1
41,2019-04-08,7446.899901999999,7459.899901999999,7420.399901999999,7451.899901999999,571379100,0.0671420331386106,1
42,2019-04-09,7451.899901999999,7477.600098000001,7413.299805,7425.600098000001,652297100,-0.352927499642606,-1
43,2019-04-10,7425.600098000001,7441.399901999999,7409.399901999999,7421.899901999999,569746800,-0.049830262216762816,-1
44,2019-04-11,7421.899901999999,7441.899901999999,7383.5,7418.0,629602900,-0.052545871697195545,-1
45,2019-04-12,7418.0,7454.799805,7415.0,7437.100098000001,696895600,0.25748312213535723,1
46,2019-04-15,7437.100098000001,7447.100098000001,7420.299805,7436.899901999999,511603500,-0.0026918556609912252,-1
47,2019-04-16,7436.899901999999,7485.899901999999,7436.899901999999,7469.899901999999,623807300,0.44373328180906857,1
48,2019-04-17,7469.899901999999,7479.0,7445.100098000001,7471.299805,646326400,0.018740585795877104,1
49,2019-04-18,7471.299805,7475.899901999999,7437.899901999999,7459.899901999999,520513300,-0.1525825933577357,-1
50,2019-04-23,7459.899901999999,7528.899901999999,7459.899901999999,7523.100098000001,772087000,0.8471989816251774,1
51,2019-04-24,7523.100098000001,7523.799805,7456.700195,7471.799805,682647400,-0.6819036345620233,-1
52,2019-04-25,7471.799805,7473.299805,7406.0,7434.100098000001,674377600,-0.5045599184117708,-1
53,2019-04-26,7434.100098000001,7442.200195,7398.600098000001,7428.200195,839779200,-0.0793627059391856,-1
54,2019-04-29,7428.200195,7456.5,7406.5,7440.700195,491223900,0.16827764023395442,1
55,2019-04-30,7440.700195,7451.299805,7394.100098000001,7418.200195,751088200,-0.302390896156783,-1
56,2019-05-01,7418.200195,7446.5,7379.700195,7385.299805,336726900,-0.44350906062330525,-1
57,2019-05-02,7385.299805,7393.899901999999,7339.5,7351.299805,618376400,-0.46037399831732356,-1
58,2019-05-03,7351.299805,7418.200195,7350.0,7380.600098000001,462290200,0.3985729568541403,1
59,2019-05-07,7380.600098000001,7380.600098000001,7251.0,7260.5,880585900,-1.6272402840596334,-1
60,2019-05-08,7260.5,7278.299805,7222.899901999999,7271.0,809211600,0.14461813924660838,1
61,2019-05-09,7271.0,7271.0,7192.200195,7207.399901999999,854458400,-0.8747090909091019,-1
62,2019-05-10,7207.399901999999,7268.200195,7189.899901999999,7203.299805,618170400,-0.05688732491257775,-1
63,2019-05-13,7203.299805,7217.100098000001,7150.899901999999,7163.700195,773553600,-0.5497426328487977,-1
64,2019-05-14,7163.700195,7241.600098000001,7163.700195,7241.600098000001,721546200,1.0874255046906027,1
65,2019-05-15,7241.600098000001,7303.700195,7223.100098000001,7297.0,811266000,0.7650229403761146,1
66,2019-05-16,7297.0,7353.5,7265.799805,7353.5,655973100,0.774290804440181,1
67,2019-05-17,7353.5,7354.200195,7307.299805,7348.600098000001,741020200,-0.06663360304615763,-1
68,2019-05-20,7348.600098000001,7360.299805,7268.600098000001,7310.899901999999,732464200,-0.5130255490465742,-1
69,2019-05-21,7310.899901999999,7370.0,7310.899901999999,7328.899901999999,749358400,0.2462077205444414,1
70,2019-05-22,7328.899901999999,7373.299805,7313.600098000001,7334.200195,800943900,0.07232044468986047,1
71,2019-05-23,7334.200195,7334.200195,7211.299805,7231.0,795078400,-1.4071090542409217,-1
72,2019-05-24,7231.0,7303.0,7231.0,7277.700195,633553800,0.6458331489420599,1
73,2019-05-28,7277.700195,7314.899901999999,7262.799805,7269.0,1155168300,-0.11954593850922364,-1
74,2019-05-29,7269.0,7269.0,7151.399901999999,7185.299805,652877900,-1.151467808501862,-1
75,2019-05-30,7185.299805,7236.700195,7180.600098000001,7218.200195,638457200,0.4578847214851976,1
76,2019-05-31,7218.200195,7218.200195,7130.899901999999,7161.700195,853980400,-0.7827435991472941,-1
77,2019-06-03,7161.700195,7186.700195,7079.700195,7184.799805,711561100,0.322543661016786,1
78,2019-06-04,7184.799805,7224.0,7138.100098000001,7214.299805,829550400,0.4105890324107646,1
79,2019-06-05,7216.700195,7259.200195,7201.399901999999,7220.200195,744999500,0.04849861994301677,1
80,2019-06-06,7220.200195,7275.700195,7218.700195,7259.899901999999,621265600,0.5498421917371621,1
81,2019-06-07,7259.899901999999,7347.399901999999,7258.200195,7331.899901999999,592558500,0.9917492110347833,1
82,2019-06-10,7331.899901999999,7380.100098000001,7331.899901999999,7375.5,447077300,0.5946630284478862,1
83,2019-06-11,7375.5,7420.700195,7375.5,7398.5,669773500,0.3118432648633991,1
84,2019-06-12,7398.5,7398.5,7329.299805,7367.600098000001,800128100,-0.4176509022098966,-1
85,2019-06-13,7367.600098000001,7398.600098000001,7351.0,7368.600098000001,608751100,0.013572940804312367,1
86,2019-06-14,7368.600098000001,7368.799805,7316.399901999999,7345.799805,610719800,-0.30942502913395514,-1
87,2019-06-17,7345.799805,7370.700195,7324.5,7357.299805,531721100,0.15655204750029258,1
88,2019-06-18,7357.299805,7469.200195,7345.600098000001,7443.0,798973400,1.1648321703807523,1
89,2019-06-19,7443.0,7454.899901999999,7399.200195,7403.5,751391800,-0.5306999865645573,-1
90,2019-06-20,7403.5,7460.799805,7403.5,7424.399901999999,698596800,0.2822975889781752,1
91,2019-06-21,7424.399901999999,7456.799805,7382.899901999999,7407.5,1451918700,-0.227626504809455,-1
92,2019-06-24,7407.5,7435.5,7399.600098000001,7416.700195,627473100,0.12420107998650487,1
93,2019-06-25,7416.700195,7429.700195,7373.200195,7422.399901999999,607355800,0.07684963461029926,1
94,2019-06-26,7422.399901999999,7435.899901999999,7405.5,7416.399901999999,654431900,-0.08083638821970873,-1
95,2019-06-27,7416.399901999999,7439.399901999999,7375.5,7402.299805,645884500,-0.19012050572134254,-1
96,2019-06-28,7402.299805,7436.200195,7398.899901999999,7425.600098000001,708530400,0.31477099838975175,1
97,2019-07-01,7425.600098000001,7530.200195,7425.600098000001,7497.5,634652500,0.9682705916167584,1
98,2019-07-02,7497.5,7565.299805,7497.5,7559.200195,556375200,0.822943581193736,1
99,2019-07-03,7559.200195,7621.0,7558.5,7609.299805,682521500,0.6627633705631644,1
100,2019-07-04,7609.299805,7622.600098000001,7601.299805,7603.600098000001,487717900,-0.07490448722040927,-1
101,2019-07-05,7603.600098000001,7603.600098000001,7541.899901999999,7553.100098000001,550648200,-0.6641590739797478,-1
102,2019-07-08,7553.100098000001,7571.299805,7538.700195,7549.299805,538297100,-0.0503143470984508,-1
103,2019-07-09,7549.299805,7553.299805,7517.899901999999,7536.5,542926500,-0.16954956526593598,-1
104,2019-07-10,7536.5,7559.100098000001,7515.600098000001,7530.700195,542296300,-0.0769562130962602,-1
105,2019-07-11,7530.700195,7558.299805,7501.700195,7509.799805,593132000,-0.27753581285678436,-1
106,2019-07-12,7509.799805,7537.100098000001,7493.799805,7506.0,501138900,-0.05059795332319982,-1
107,2019-07-15,7506.0,7548.299805,7487.399901999999,7531.700195,482521800,0.3423953503863622,1
108,2019-07-16,7531.700195,7590.100098000001,7524.5,7577.200195,607182100,0.6041132655572995,1
109,2019-07-17,7577.200195,7577.200195,7519.200195,7535.5,576654300,-0.5503377755218508,-1
110,2019-07-18,7535.5,7535.5,7482.600098000001,7493.100098000001,504046800,-0.5626687280206915,-1
111,2019-07-19,7493.100098000001,7546.700195,7475.5,7508.700195,575615700,0.2081928280147146,1
112,2019-07-22,7508.700195,7549.700195,7491.799805,7514.899901999999,513122700,0.08256698015626195,1
113,2019-07-23,7514.899901999999,7598.600098000001,7514.899901999999,7556.899901999999,634924300,0.5588896798056113,1
114,2019-07-24,7556.899901999999,7558.0,7479.100098000001,7501.5,637416200,-0.7331035572581441,-1
115,2019-07-25,7501.5,7542.600098000001,7462.700195,7489.100098000001,633546500,-0.16529896687328136,-1
116,2019-07-26,7489.100098000001,7553.600098000001,7486.700195,7549.100098000001,775744000,0.8011643483844378,1
117,2019-07-29,7549.100098000001,7711.299805,7548.899901999999,7686.600098000001,759258200,1.8214091509586443,1
118,2019-07-30,7686.600098000001,7727.5,7643.700195,7646.799805,822322600,-0.5177880011002122,-1
119,2019-07-31,7646.799805,7648.200195,7576.100098000001,7586.799805,1092686800,-0.7846419617363056,-1
120,2019-08-01,7586.799805,7610.0,7535.899901999999,7584.899901999999,817813900,-0.025042218706605897,-1
121,2019-08-02,7584.899901999999,7585.200195,7397.899901999999,7407.100098000001,1031592200,-2.344128548790945,-1
122,2019-08-05,7407.100098000001,7407.100098000001,7200.5,7223.899901999999,1243484900,-2.4733052554462938,-1
123,2019-08-06,7223.899901999999,7241.600098000001,7167.0,7171.700195,791750700,-0.7225973187356447,-1
124,2019-08-07,7171.700195,7237.899901999999,7153.899901999999,7198.700195,735519300,0.37647976443332065,1
125,2019-08-08,7198.700195,7285.899901999999,7191.299805,7285.899901999999,726060600,1.2113257204483268,1
126,2019-08-09,7285.899901999999,7297.299805,7237.100098000001,7253.899901999999,794807200,-0.43920449677349965,-1
127,2019-08-12,7253.899901999999,7305.600098000001,7207.5,7226.700195,585461200,-0.3749666712729179,-1
128,2019-08-13,7226.700195,7281.100098000001,7166.899901999999,7250.899901999999,698409600,0.3348652406632575,1
129,2019-08-14,7250.899901999999,7268.700195,7112.100098000001,7147.899901999999,811517700,-1.4205133347874481,-1
130,2019-08-15,7147.899901999999,7148.799805,7020.200195,7067.0,877816600,-1.1317995930156104,-1
131,2019-08-16,7067.0,7125.899901999999,7067.0,7117.200195,651943200,0.7103466110089196,1
132,2019-08-19,7117.200195,7214.200195,7117.200195,7189.700195,612867100,1.0186589953017333,1
133,2019-08-20,7189.700195,7231.700195,7121.200195,7125.0,766076800,-0.8999011536669553,-1
134,2019-08-21,7125.0,7215.5,7122.100098000001,7204.0,605372900,1.1087719298245613,1
135,2019-08-22,7204.0,7204.0,7103.700195,7128.200195,653343400,-1.0521905191560197,-1
136,2019-08-23,7128.200195,7188.600098000001,7095.0,7095.0,643009300,-0.46575845363165125,-1
137,2019-08-27,7095.0,7110.799805,7044.700195,7089.600098000001,851399100,-0.0761085553206371,-1
138,2019-08-28,7089.600098000001,7131.200195,7050.0,7114.700195,675638900,0.35404108346083396,1
139,2019-08-29,7114.700195,7199.200195,7103.100098000001,7184.299805,635681800,0.9782507778600683,1
140,2019-08-30,7184.299805,7240.399901999999,7179.700195,7207.200195,727868800,0.3187560461224474,1
141,2019-09-02,7207.200195,7315.299805,7206.899901999999,7281.899901999999,497764900,1.036459443041721,1
142,2019-09-03,7281.899901999999,7301.5,7239.100098000001,7268.200195,626095300,-0.18813369016836087,-1
143,2019-09-04,7268.200195,7334.600098000001,7268.200195,7311.299805,677444300,0.5929887571017752,1
144,2019-09-05,7311.299805,7330.700195,7250.600098000001,7271.200195,711302800,-0.548460753484302,-1
145,2019-09-06,7271.200195,7284.100098000001,7244.100098000001,7282.299805,692287900,0.15265169026197198,1
146,2019-09-09,7282.299805,7325.200195,7206.0,7235.799805,794831900,-0.6385345460245028,-1
147,2019-09-10,7235.799805,7270.5,7199.399901999999,7268.0,1031549500,0.4450122428449408,1
148,2019-09-11,7268.0,7346.700195,7268.0,7338.0,829121400,0.9631260319207484,1
149,2019-09-12,7338.0,7369.299805,7303.200195,7344.700195,725259800,0.09130819024257766,1
150,2019-09-13,7344.700195,7380.299805,7318.200195,7367.5,1003827600,0.3104252644038611,1
151,2019-09-16,7367.5,7378.299805,7321.399901999999,7321.399901999999,908260500,-0.6257224024431735,-1
152,2019-09-17,7321.399901999999,7350.200195,7292.200195,7320.399901999999,698421800,-0.013658590070005989,-1
153,2019-09-18,7320.399901999999,7350.5,7300.399901999999,7314.100098000001,642716000,-0.08605819469339701,-1
154,2019-09-19,7314.100098000001,7373.100098000001,7290.700195,7356.399901999999,632737400,0.5783323092825192,1
155,2019-09-20,7356.399901999999,7376.299805,7322.0,7344.899901999999,1656288000,-0.1563264661138592,-1
156,2019-09-23,7344.899901999999,7362.299805,7284.799805,7326.100098000001,489660300,-0.2559572526628887,-1
157,2019-09-24,7326.100098000001,7349.0,7281.899901999999,7291.399901999999,588772200,-0.4736516773702645,-1
158,2019-09-25,7291.399901999999,7292.0,7213.0,7290.0,704553100,-0.01919935840599299,-1
159,2019-09-26,7290.0,7387.100098000001,7277.200195,7351.100098000001,704707500,0.8381357750343046,1
160,2019-09-27,7351.100098000001,7440.799805,7351.0,7426.200195,584318800,1.021617118510356,1
161,2019-09-30,7426.200195,7439.600098000001,7402.200195,7408.200195,655556100,-0.242385062715105,-1
162,2019-10-01,7408.200195,7433.200195,7352.799805,7360.299805,734563400,-0.6465860632698615,-1
163,2019-10-02,7360.299805,7360.299805,7119.700195,7122.5,747799600,-3.2308440050017726,-1
164,2019-10-03,7122.5,7129.0,7004.399901999999,7077.600098000001,635551800,-0.6303952544752432,-1
165,2019-10-04,7077.600098000001,7157.799805,7077.399901999999,7155.399901999999,588776100,1.0992398966138703,1
166,2019-10-07,7155.399901999999,7206.899901999999,7133.0,7197.899901999999,551391300,0.593957019622633,1
167,2019-10-08,7197.899901999999,7223.899901999999,7143.200195,7143.200195,692866200,-0.7599398122332885,-1
168,2019-10-09,7143.200195,7196.399901999999,7139.899901999999,7166.5,582025200,0.32618160437822713,1
169,2019-10-10,7166.5,7212.899901999999,7130.5,7186.399901999999,700021400,0.2776795088257755,1
170,2019-10-11,7186.399901999999,7250.100098000001,7144.700195,7247.100098000001,1507692000,0.8446537463509167,1
171,2019-10-14,7247.100098000001,7251.799805,7194.200195,7213.5,780579200,-0.4636350753492903,-1
172,2019-10-15,7213.5,7242.399901999999,7176.700195,7211.600098000001,1123687400,-0.026338143758220026,-1
173,2019-10-16,7211.600098000001,7217.600098000001,7149.799805,7168.0,1000484300,-0.6045828582770757,-1
174,2019-10-17,7168.0,7237.799805,7162.0,7182.299805,1126096700,0.19949504743303087,1
175,2019-10-18,7182.299805,7197.100098000001,7146.100098000001,7150.600098000001,869346100,-0.4413587271577123,-1
176,2019-10-21,7150.600098000001,7197.5,7139.399901999999,7163.600098000001,853632700,0.18180292313698337,1
177,2019-10-22,7163.600098000001,7230.200195,7146.700195,7212.5,800741400,0.6826163008966891,1
178,2019-10-23,7212.5,7265.899901999999,7194.100098000001,7260.700195,764933300,0.6682869324090169,1
179,2019-10-24,7260.700195,7338.899901999999,7255.5,7328.299805,733646100,0.931034310527668,1
180,2019-10-25,7328.299805,7331.200195,7279.799805,7324.5,580305100,-0.051851112824383844,-1
181,2019-10-28,7324.5,7346.899901999999,7291.600098000001,7331.299805,676041800,0.09283643934739096,1
182,2019-10-29,7331.299805,7335.700195,7264.700195,7306.299805,710020700,-0.3410036509890077,-1
183,2019-10-30,7306.299805,7334.0,7278.200195,7330.799805,672191900,0.33532705547113806,1
184,2019-10-31,7330.799805,7335.200195,7245.200195,7248.399901999999,847657500,-1.124023369780188,-1
185,2019-11-01,7248.399901999999,7307.200195,7248.399901999999,7302.399901999999,582078600,0.7449920083065528,1
186,2019-11-04,7302.399901999999,7392.700195,7302.399901999999,7369.700195,582661700,0.9216188363166576,1
187,2019-11-05,7369.700195,7402.799805,7369.600098000001,7388.100098000001,673186900,0.24966962716453417,1
188,2019-11-06,7388.100098000001,7398.799805,7363.600098000001,7396.700195,618514700,0.11640471685444062,1
189,2019-11-07,7396.700195,7431.899901999999,7396.0,7406.399901999999,668773400,0.13113559755410434,1
190,2019-11-08,7406.399901999999,7406.799805,7349.100098000001,7359.399901999999,551986100,-0.6345863121340273,-1
191,2019-11-11,7359.399901999999,7359.399901999999,7258.5,7328.5,828425100,-0.41986985911177094,-1
192,2019-11-12,7328.5,7390.0,7328.200195,7365.399901999999,754644000,0.5035123422255469,1
193,2019-11-13,7365.399901999999,7365.399901999999,7301.700195,7351.200195,695720800,-0.19278935548554624,-1
194,2019-11-14,7351.200195,7351.299805,7292.799805,7292.799805,675226500,-0.7944334047618832,-1
195,2019-11-15,7292.799805,7335.600098000001,7243.200195,7302.899901999999,770473200,0.1384940937645765,1
196,2019-11-18,7302.899901999999,7335.399901999999,7293.399901999999,7307.700195,764459700,0.06573132679371001,1
197,2019-11-19,7307.700195,7404.5,7307.700195,7323.799805,605672300,0.2203102148472759,1
198,2019-11-20,7323.799805,7323.799805,7219.100098000001,7262.5,814232500,-0.8369945469857044,-1
199,2019-11-21,7262.5,7262.5,7197.299805,7238.600098000001,608185000,-0.329086430292588,-1
200,2019-11-22,7238.600098000001,7343.299805,7238.5,7326.799805,611242800,1.2184635952519067,1
201,2019-11-25,7326.799805,7401.799805,7326.799805,7396.299805,570982800,0.9485723897160583,1
202,2019-11-26,7396.299805,7421.299805,7385.0,7403.100098000001,1058651500,0.09194182468650144,1
203,2019-11-27,7403.100098000001,7446.0,7400.399901999999,7429.799805,626246700,0.3606557610535614,1
204,2019-11-28,7429.799805,7429.799805,7385.299805,7416.399901999999,605369500,-0.18035348665764556,-1
205,2019-11-29,7416.399901999999,7421.399901999999,7346.5,7346.5,627336500,-0.9425044890196539,-1
206,2019-12-02,7346.5,7400.299805,7277.0,7285.899901999999,928558400,-0.8248839311236753,-1
207,2019-12-03,7285.899901999999,7285.899901999999,7134.899901999999,7158.799805,824932200,-1.7444666919608685,-1
208,2019-12-04,7158.799805,7190.0,7139.899901999999,7188.5,688011100,0.4148767364503826,1
209,2019-12-05,7188.5,7194.799805,7131.200195,7137.899901999999,650618500,-0.703903429088138,-1
210,2019-12-06,7137.899901999999,7241.5,7137.899901999999,7239.700195,516373000,1.4261939001340895,1
211,2019-12-09,7239.700195,7255.700195,7217.799805,7233.899901999999,619399300,-0.08011786184194535,-1
212,2019-12-10,7233.899901999999,7234.399901999999,7137.799805,7213.799805,703527300,-0.2778597612947665,-1
213,2019-12-11,7213.799805,7250.700195,7195.5,7216.299805,820837400,0.03465579954502217,1
214,2019-12-12,7216.299805,7307.399901999999,7216.100098000001,7273.5,727087300,0.7926526966128502,1
215,2019-12-13,7273.5,7429.0,7223.399901999999,7353.399901999999,1906667700,1.0985069361380244,1
216,2019-12-16,7353.399901999999,7552.700195,7353.200195,7519.100098000001,1045291600,2.2533820845910197,1
217,2019-12-17,7519.100098000001,7537.700195,7497.200195,7525.299805,1096514900,0.08245277917829431,1
218,2019-12-18,7525.299805,7557.100098000001,7515.200195,7540.799805,679287600,0.2059718602799241,1
219,2019-12-19,7540.799805,7575.899901999999,7526.100098000001,7573.799805,661933000,0.4376193620485593,1
220,2019-12-20,7573.799805,7599.5,7564.600098000001,7582.5,1159724000,0.11487225994878734,1
221,2019-12-23,7582.5,7628.200195,7559.600098000001,7623.600098000001,539145700,0.5420388789977025,1
222,2019-12-24,7623.600098000001,7636.200195,7608.200195,7632.200195,185671600,0.11280886837513587,1
223,2019-12-27,7632.200195,7665.399901999999,7622.5,7644.899901999999,311117100,0.16639640831642064,1
224,2019-12-30,7644.899901999999,7644.899901999999,7587.100098000001,7587.100098000001,304247900,-0.7560570411769193,-1
225,2019-12-31,7587.100098000001,7587.399901999999,7532.399901999999,7542.399901999999,212142200,-0.5891604884952658,-1
226,2020-01-02,7542.399901999999,7624.799805,7542.399901999999,7604.299805,482206700,0.8206924030053964,1
227,2020-01-03,7604.299805,7626.399901999999,7551.0,7622.399901999999,475628900,0.23802450540019904,1
228,2020-01-06,7622.399901999999,7622.399901999999,7528.100098000001,7575.299805,516783400,-0.6179168976379896,-1
229,2020-01-07,7575.299805,7604.600098000001,7562.100098000001,7573.899901999999,511576100,-0.01847983625778689,-1
230,2020-01-08,7573.899901999999,7579.5,7525.0,7574.899901999999,606225000,0.013203237604657745,1
231,2020-01-09,7574.899901999999,7627.799805,7574.899901999999,7598.100098000001,653838100,0.30627726174805364,1
232,2020-01-10,7598.100098000001,7632.0,7585.100098000001,7587.899901999999,651315600,-0.1342466651984031,-1
233,2020-01-13,7587.899901999999,7635.799805,7582.5,7617.600098000001,659019400,0.39141523192963174,1
234,2020-01-14,7617.600098000001,7650.700195,7588.799805,7622.399901999999,697648200,0.06300939847523095,1
235,2020-01-15,7622.399901999999,7642.799805,7609.399901999999,7642.799805,730575200,0.267630972689426,1
236,2020-01-16,7642.799805,7653.600098000001,7595.299805,7609.799805,573564200,-0.43177894020475394,-1
237,2020-01-17,7609.799805,7689.700195,7609.799805,7674.600098000001,631970100,0.8515374209637457,1
238,2020-01-20,7674.600098000001,7682.799805,7639.600098000001,7651.399901999999,358980900,-0.3022984351464458,-1
239,2020-01-21,7651.399901999999,7651.399901999999,7550.5,7610.700195,656519300,-0.5319249747926567,-1
240,2020-01-22,7610.700195,7637.399901999999,7563.5,7571.899901999999,604636000,-0.5098123957831339,-1
241,2020-01-23,7571.899901999999,7572.100098000001,7503.200195,7507.700195,668616300,-0.8478678776913242,-1
242,2020-01-24,7507.700195,7642.200195,7507.600098000001,7586.0,605760000,1.042926634872101,1
243,2020-01-27,7586.0,7586.0,7392.799805,7412.100098000001,679457100,-2.2923794094384284,-1
244,2020-01-28,7412.100098000001,7491.399901999999,7410.399901999999,7480.700195,535852000,0.9255149835133749,1
245,2020-01-29,7480.700195,7514.700195,7462.200195,7483.600098000001,525036700,0.038765127921296806,1
246,2020-01-30,7483.600098000001,7483.600098000001,7357.600098000001,7382.0,685501900,-1.3576366544112042,-1
247,2020-01-31,7382.0,7398.299805,7275.0,7286.0,714049600,-1.3004605797886752,-1
248,2020-02-03,7286.0,7360.0,7285.200195,7326.299805,645846700,0.5531128877298882,1
249,2020-02-04,7326.299805,7442.100098000001,7326.299805,7439.799805,696703600,1.5492131501708317,1
250,2020-02-05,7439.799805,7512.399901999999,7408.5,7482.5,818911400,0.5739427957631765,1
251,2020-02-06,7482.5,7533.600098000001,7482.5,7504.799805,673947900,0.2980261276311347,1
252,2020-02-07,7504.799805,7506.299805,7441.100098000001,7466.700195,705974200,-0.5076699044605535,-1
253,2020-02-10,7466.700195,7466.700195,7427.899901999999,7446.899901999999,612817500,-0.2651813047651252,-1
254,2020-02-11,7446.899901999999,7529.5,7446.899901999999,7499.399901999999,700689800,0.7049913479554113,1
255,2020-02-12,7499.399901999999,7547.700195,7499.0,7534.399901999999,573044200,0.4667040090856593,1
256,2020-02-13,7534.399901999999,7534.399901999999,7406.899901999999,7452.0,823565400,-1.0936491700968278,-1
257,2020-02-14,7452.0,7472.899901999999,7403.700195,7409.100098000001,629855000,-0.5756830649489962,-1
258,2020-02-17,7409.100098000001,7450.0,7409.100098000001,7433.299805,394565700,0.326621407187241,1
259,2020-02-18,7433.299805,7433.299805,7353.399901999999,7382.0,786827200,-0.6901350187098992,-1
260,2020-02-19,7382.0,7462.0,7382.0,7457.0,602975900,1.0159848279599026,1
261,2020-02-20,7457.0,7480.5,7436.600098000001,7436.600098000001,780481500,-0.2735671449644522,-1
262,2020-02-21,7436.600098000001,7436.700195,7370.600098000001,7403.899901999999,872594700,-0.4397197048258113,-1
263,2020-02-24,7403.899901999999,7403.899901999999,7114.5,7156.799805,1081479400,-3.33743162752985,-1
264,2020-02-25,7156.799805,7198.200195,7004.899901999999,7017.899901999999,976469000,-1.9408102334085124,-1
265,2020-02-26,7017.899901999999,7044.700195,6871.899901999999,7042.5,982409600,0.3505336118144137,1
266,2020-02-27,7042.5,7042.5,6730.0,6796.399901999999,1224827000,-3.494499084132067,-1
267,2020-02-28,6796.399901999999,6796.399901999999,6460.100098,6580.600098,1979835300,-3.175207567413671,-1
268,2020-03-02,6580.600098,6775.200195,6496.0,6654.899902,1770844200,1.1290733807480824,1
269,2020-03-03,6654.899902,6846.299805,6654.899902,6718.200195,1277190200,0.9511832474140832,1
