,date,cloudera_close,cloudera_vol,cloudera_intra_perc_change,cloudera_intra_returns,cloudera_pct_change,cloudera_pct_returns,cloudera_previous_close,cloudera_opening_change,cloudera_opening_returns,cloudera_target,cloudera_intra_target,cloudera_open_target
36,2017-06-20,17.31,1026900,1.085714285714293,1,-0.009158557527189526,-1,17.47,0.17172295363480902,1,-1,1,1
37,2017-06-21,17.02,962000,1.958525345622119,1,-0.01675332177931832,-1,17.31,0.2888503755054923,1,-1,1,1
38,2017-06-22,16.72,1150000,1.704879482657276,1,-0.01762632197414815,-1,17.02,-0.058754406580481845,-1,-1,1,-1
39,2017-06-23,16.35,2390600,1.446654611211564,1,-0.022129186602870665,-1,16.72,-0.7775119617224822,-1,-1,1,-1
40,2017-06-26,16.23,733500,0.3071253071253115,1,-0.007339449541284515,-1,16.35,-0.4281345565749253,-1,-1,1,-1
41,2017-06-27,16.0,721800,1.960784313725492,1,-0.014171287738755423,-1,16.23,0.5545286506469492,1,-1,1,1
42,2017-06-28,15.84,627700,1.3084112149532763,1,-0.010000000000000009,-1,16.0,0.31250000000000444,1,-1,1,1
43,2017-06-29,15.68,744000,1.5693659761456373,1,-0.010101010101010055,-1,15.84,0.5681818181818173,1,-1,1,1
44,2017-06-30,16.02,703700,-2.758178319435534,-1,0.02168367346938771,1,15.68,-0.5739795918367337,-1,1,-1,-1
45,2017-07-03,15.84,230000,1.1235955056179758,1,-0.011235955056179803,-1,16.02,0.0,-1,-1,1,-1
46,2017-07-05,15.88,668500,0.12578616352200991,1,0.002525252525252597,1,15.84,0.3787878787878819,1,1,1,1
47,2017-07-06,16.47,661800,-3.9116719242902156,-1,0.03715365239294699,1,15.88,-0.18891687657431447,-1,1,-1,-1
48,2017-07-07,16.66,405400,-0.42194092827004387,-1,0.011536126290224713,1,16.47,0.7285974499089314,1,1,-1,1
49,2017-07-10,16.39,402300,1.443174984966918,1,-0.01620648259303714,-1,16.66,-0.18007202881153145,-1,-1,1,-1
50,2017-07-11,16.34,756200,-0.553846153846153,-1,-0.003050640634533308,-1,16.39,-0.854179377669314,-1,-1,-1,-1
51,2017-07-12,16.49,423900,0.06060606060607008,1,0.009179926560587415,1,16.34,0.9791921664626693,1,1,1,1
52,2017-07-13,16.53,342400,0.3616636528028856,1,0.0024257125530626755,1,16.49,0.6064281382656243,1,1,1,1
53,2017-07-14,17.01,576400,-3.8461538461538622,-1,0.029038112522685955,1,16.53,-0.9074410163339511,-1,1,-1,-1
54,2017-07-17,18.02,552600,-5.565319273579375,-1,0.05937683715461484,1,17.01,0.35273368606701183,1,1,-1,1
55,2017-07-18,18.25,649700,-1.7847183491355285,-1,0.012763596004439437,1,18.02,-0.4994450610432845,-1,1,-1,-1
56,2017-07-19,18.78,982500,-2.343324250681197,-1,0.02904109589041104,1,18.25,0.5479452054794599,1,1,-1,1
57,2017-07-20,18.8,564200,-0.3201707577374721,-1,0.0010649627263046302,1,18.78,-0.21299254526093025,-1,1,-1,-1
58,2017-07-21,18.25,724400,2.9255319148936207,1,-0.0292553191489362,-1,18.8,0.0,-1,-1,1,-1
59,2017-07-24,18.75,550800,-2.7960526315789562,-1,0.027397260273972712,1,18.25,-0.054794520547953765,-1,1,-1,-1
60,2017-07-25,18.95,380000,-0.5305039787798295,-1,0.010666666666666602,1,18.75,0.533333333333341,1,1,-1,1
61,2017-07-26,18.6,1006800,2.053712480252749,1,-0.01846965699208436,-1,18.95,0.2110817941952462,1,-1,1,1
62,2017-07-27,17.8,1408500,3.835764451647762,1,-0.043010752688172116,-1,18.6,-0.4838709677419347,-1,-1,1,-1
63,2017-07-28,18.13,990000,-2.2560631697687454,-1,0.018539325842696464,1,17.8,-0.3932584269662937,-1,1,-1,-1
64,2017-07-31,17.25,667500,5.2197802197802154,1,-0.048538334252619886,-1,18.13,0.38610038610038766,1,-1,1,1
65,2017-08-01,17.06,605600,2.514285714285722,1,-0.011014492753623317,-1,17.25,1.4492753623188406,1,-1,1,1
66,2017-08-02,17.21,461500,-0.9384164222873909,-1,0.008792497069167737,1,17.06,-0.058616647127772634,-1,1,-1,-1
67,2017-08-03,17.26,297600,-0.3488372093023388,-1,0.0029052876234747504,1,17.21,-0.058105752469503565,-1,1,-1,-1
68,2017-08-04,17.27,274400,0.40369088811995546,1,0.0005793742757820297,1,17.26,0.4634994206257143,1,1,1,1
69,2017-08-07,17.31,223400,-0.05780346820808099,-1,0.0023161551823971394,1,17.27,0.17371163867979814,1,1,-1,1
70,2017-08-08,17.3,205400,0.5747126436781487,1,-0.0005777007510108234,-1,17.31,0.519930675909878,1,-1,1,1
71,2017-08-09,17.29,275500,-1.1111111111110978,-1,-0.0005780346820810633,-1,17.3,-1.1560693641618456,-1,-1,-1,-1
72,2017-08-10,16.89,422100,1.4585764294049008,1,-0.023134759976865205,-1,17.29,-0.8675534991324384,-1,-1,1,-1
73,2017-08-11,17.13,225300,-2.6978417266187007,-1,0.014209591474245054,1,16.89,-1.2433392539964525,-1,1,-1,-1
74,2017-08-14,17.85,515900,-3.598374927452124,-1,0.042031523642732216,1,17.13,0.5837711617046202,1,1,-1,1
75,2017-08-15,17.64,345700,1.672240802675589,1,-0.01176470588235301,-1,17.85,0.5042016806722681,1,-1,1,1
76,2017-08-16,17.9,245600,-1.1299435028248548,-1,0.01473922902494329,1,17.64,0.3401360544217614,1,1,-1,1
77,2017-08-17,17.55,166700,1.2380416432189019,1,-0.019553072625698165,-1,17.9,-0.7262569832402179,-1,-1,1,-1
78,2017-08-18,17.48,264100,-0.11454753722794715,-1,-0.0039886039886040114,-1,17.55,-0.512820512820512,-1,-1,-1,-1
79,2017-08-21,17.23,216800,1.3737836290784113,1,-0.014302059496567487,-1,17.48,-0.05720823798627897,-1,-1,1,-1
80,2017-08-22,17.66,290600,-1.9630484988452646,-1,0.024956471271038838,1,17.23,0.5223447475333711,1,1,-1,1
81,2017-08-23,17.6,178300,-0.5714285714285796,-1,-0.003397508493771184,-1,17.66,-0.9060022650056633,-1,-1,-1,-1
82,2017-08-24,18.2,391400,-2.824858757062147,-1,0.03409090909090895,1,17.6,0.568181818181806,1,1,-1,1
83,2017-08-25,18.3,241400,-0.5494505494505573,-1,0.005494505494505475,1,18.2,0.0,-1,1,-1,-1
84,2017-08-28,18.56,210300,-0.3243243243243174,-1,0.014207650273224015,1,18.3,1.092896174863384,1,1,-1,1
85,2017-08-29,18.52,264300,-1.6465422612513763,-1,-0.0021551724137930384,-1,18.56,-1.8318965517241375,-1,-1,-1,-1
86,2017-08-30,18.54,281300,-0.21621621621621162,-1,0.001079913606911509,1,18.52,-0.10799136069114242,-1,1,-1,-1
87,2017-08-31,19.4,492400,-4.189044038668086,-1,0.04638619201725991,1,18.54,0.43149946062568423,1,1,-1,1
88,2017-09-01,19.23,532000,0.5687693898655606,1,-0.008762886597938002,-1,19.4,-0.3092783505154574,-1,-1,1,-1
89,2017-09-05,20.04,762300,-4.921465968586375,-1,0.04212168486739465,1,19.23,-0.676027041081638,-1,1,-1,-1
90,2017-09-06,21.05,1199900,-5.5667001003009,-1,0.05039920159680644,1,20.04,-0.49900199600797346,-1,1,-1,-1
91,2017-09-07,21.41,1676600,-1.952380952380953,-1,0.017102137767220915,1,21.05,-0.23752969121140477,-1,1,-1,-1
92,2017-09-08,20.99,2442900,4.720835224693612,1,-0.019617001401214473,-1,21.41,2.895843063988795,1,-1,1,1
93,2017-09-11,18.8,1975500,12.108461898083215,1,-0.10433539780848011,-1,20.99,1.9056693663649462,1,-1,1,1
94,2017-09-12,18.88,895800,0.6315789473684263,1,0.004255319148936065,1,18.8,1.0638297872340388,1,1,1,1
95,2017-09-13,19.08,785400,-0.10493179433368087,-1,0.010593220338982912,1,18.88,0.953389830508473,1,1,-1,1
96,2017-09-14,18.9,719300,0.5263157894736916,1,-0.009433962264150941,-1,19.08,-0.41928721174003303,-1,-1,1,-1
97,2017-09-15,18.38,755700,2.389803505045137,1,-0.02751322751322749,-1,18.9,-0.3703703703703719,-1,-1,1,-1
98,2017-09-18,17.32,1580600,3.7777777777777763,1,-0.05767138193688781,-1,18.38,-2.067464635473335,-1,-1,1,-1
99,2017-09-19,17.13,702900,1.8338108882521507,1,-0.010969976905311873,-1,17.32,0.750577367205537,1,-1,1,1
100,2017-09-20,17.17,768900,0.17441860465114875,1,0.0023350846468186415,1,17.13,0.4086398131932299,1,1,1,1
101,2017-09-21,17.29,472900,-0.5817335660267473,-1,0.006988934187536211,1,17.17,0.11648223645893752,1,1,-1,1
102,2017-09-22,16.91,864800,2.423542989036343,1,-0.0219780219780219,-1,17.29,0.2313475997686475,1,-1,1,1
103,2017-09-25,16.08,813800,5.132743362831865,1,-0.049083382613838045,-1,16.91,0.23654642223535863,1,-1,1,1
104,2017-09-26,16.46,806100,-0.6112469437652899,-1,0.023631840796020098,1,16.08,1.7412935323383159,1,1,-1,1
105,2017-09-27,16.59,991100,0.24052916416114944,1,0.007897934386391192,1,16.46,1.0328068043742293,1,1,1,1
106,2017-09-28,17.02,8309300,1.902017291066293,1,0.02591922845087402,1,16.59,4.581072935503324,1,1,1,1
107,2017-09-29,16.62,1966100,1.8310691080921366,1,-0.023501762632197387,-1,17.02,-0.528789659224441,-1,-1,1,-1
108,2017-10-02,16.54,1469200,-0.24242424242423727,-1,-0.004813477737665606,-1,16.62,-0.7220216606498254,-1,-1,-1,-1
109,2017-10-03,17.17,1272200,-4.5676004872107185,-1,0.03808948004836776,1,16.54,-0.7255139056831769,-1,1,-1,-1
110,2017-10-04,17.39,1336500,-2.294117647058827,-1,0.012813046010483387,1,17.17,-0.990099009901,-1,1,-1,-1
111,2017-10-05,17.5,1229400,-0.5747126436781691,-1,0.006325474410580734,1,17.39,0.057504312823450324,1,1,-1,1
112,2017-10-06,16.8,3181100,3.0023094688221685,1,-0.039999999999999925,-1,17.5,-1.028571428571427,-1,-1,1,-1
113,2017-10-09,16.8,792600,0.35587188612098886,1,0.0,-1,16.8,0.3571428571428495,1,-1,1,1
114,2017-10-10,16.31,1138300,2.9166666666666785,1,-0.029166666666666785,-1,16.8,0.0,-1,-1,1,-1
115,2017-10-11,15.78,1689300,3.2495401594114,1,-0.032495401594114015,-1,16.31,0.0,-1,-1,1,-1
116,2017-10-12,16.21,1319200,-2.59493670886076,-1,0.027249683143219405,1,15.78,0.12674271229405165,1,1,-1,1
117,2017-10-13,15.72,1148900,3.2019704433497407,1,-0.030228254164096247,-1,16.21,0.1850709438617988,1,-1,1,1
118,2017-10-16,15.38,1673100,2.3492063492063444,1,-0.021628498727735312,-1,15.72,0.19083969465648445,1,-1,1,1
119,2017-10-17,15.51,1124700,-1.3725490196078372,-1,0.00845253576072813,1,15.38,-0.5201560468140447,-1,1,-1,-1
120,2017-10-18,15.48,865700,0.6418485237483931,1,-0.0019342359767891004,-1,15.51,0.4513217279174744,1,-1,1,1
121,2017-10-19,15.61,844800,-1.9595035924232458,-1,0.008397932816537335,1,15.48,-1.098191214470284,-1,1,-1,-1
122,2017-10-20,16.25,1743000,-3.9002557544756997,-1,0.04099935938500954,1,15.61,0.19218449711723984,1,1,-1,1
123,2017-10-23,16.32,780100,0.183486238532117,1,0.004307692307692346,1,16.25,0.6153846153846242,1,1,1,1
124,2017-10-24,16.15,1004700,1.1627906976744264,1,-0.01041666666666674,-1,16.32,0.12254901960784054,1,-1,1,1
125,2017-10-25,15.22,4558900,2.1221864951768494,1,-0.057585139318885314,-1,16.15,-3.7151702786377583,-1,-1,1,-1
126,2017-10-26,14.63,1765200,4.316546762589918,1,-0.038764783180026297,-1,15.22,0.45992115637318337,1,-1,1,1
127,2017-10-27,14.9,2417800,-2.405498281786939,-1,0.018455228981544725,1,14.63,-0.5468215994531789,-1,1,-1,-1
128,2017-10-30,15.15,3182800,-0.6644518272425225,-1,0.016778523489932917,1,14.9,1.0067114093959755,1,1,-1,1
129,2017-10-31,15.13,1179500,0.1320132013201292,1,-0.0013201320132012473,-1,15.15,0.0,-1,-1,1,-1
130,2017-11-01,15.26,1240700,0.32658393207054676,1,0.008592200925313875,1,15.13,1.1896893588896214,1,1,1,1
131,2017-11-02,15.48,1536700,-1.4416775884665836,-1,0.014416775884665833,1,15.26,0.0,-1,1,-1,-1
132,2017-11-03,15.71,1701200,-1.6828478964401397,-1,0.014857881136950857,1,15.48,-0.19379844961241044,-1,1,-1,-1
133,2017-11-06,15.59,1301200,0.6373486297004438,1,-0.007638446849140723,-1,15.71,-0.12730744748568648,-1,-1,1,-1
134,2017-11-07,15.17,1631800,0.9144350097975217,1,-0.02694034637588194,-1,15.59,-1.796023091725461,-1,-1,1,-1
135,2017-11-08,15.53,1701700,-3.1893687707641103,-1,0.02373104812129201,1,15.17,-0.7910349373763956,-1,1,-1,-1
136,2017-11-09,15.17,766500,1.172638436482083,1,-0.023180940115904658,-1,15.53,-1.1590470057952333,-1,-1,1,-1
137,2017-11-10,15.47,1040000,-2.247191011235954,-1,0.019775873434410007,1,15.17,-0.26367831245879464,-1,1,-1,-1
138,2017-11-13,15.38,582200,-0.1954397394136882,-1,-0.005817711700064621,-1,15.47,-0.7756948933419586,-1,-1,-1,-1
139,2017-11-14,15.25,680600,0.26160889470241433,1,-0.008452535760728241,-1,15.38,-0.5851755526658103,-1,-1,1,-1
140,2017-11-15,15.12,809500,-0.2652519893899148,-1,-0.008524590163934476,-1,15.25,-1.1147540983606552,-1,-1,-1,-1
141,2017-11-16,15.11,986500,0.1321877065433004,1,-0.000661375661375696,-1,15.12,0.06613756613757647,1,-1,1,1
142,2017-11-17,15.29,1409300,-1.9333333333333276,-1,0.011912640635340921,1,15.11,-0.7279947054930472,-1,1,-1,-1
143,2017-11-20,15.64,1945300,-2.8947368421052717,-1,0.0228907782864618,1,15.29,-0.5886200130804439,-1,1,-1,-1
144,2017-11-21,15.83,1869400,-1.1501597444089438,-1,0.012148337595907943,1,15.64,0.06393861892582985,1,1,-1,1
145,2017-11-22,15.94,981700,-0.4410838059231272,-1,0.006948831332912242,1,15.83,0.2526847757422561,1,1,-1,1
146,2017-11-24,16.23,1064800,-1.5009380863039414,-1,0.018193224592220947,1,15.94,0.31367628607277737,1,1,-1,1
