,date,adobe_close,adobe_vol,adobe_intra_perc_change,adobe_intra_returns,adobe_pct_change,adobe_pct_returns,adobe_previous_close,adobe_opening_change,adobe_opening_returns,adobe_target,adobe_intra_target,adobe_open_target,cloudera_close,cloudera_vol,cloudera_intra_perc_change,cloudera_intra_returns,cloudera_pct_change,cloudera_pct_returns,cloudera_previous_close,cloudera_opening_change,cloudera_opening_returns,cloudera_target,cloudera_intra_target,cloudera_open_target,equinix_close,equinix_vol,equinix_intra_perc_change,equinix_intra_returns,equinix_pct_change,equinix_pct_returns,equinix_previous_close,equinix_opening_change,equinix_opening_returns,equinix_target,equinix_intra_target,equinix_open_target,fb_close,fb_vol,fb_intra_perc_change,fb_intra_returns,fb_pct_change,fb_pct_returns,fb_previous_close,fb_opening_change,fb_opening_returns,fb_target,fb_intra_target,fb_open_target,amazon_close,amazon_vol,amazon_intra_perc_change,amazon_intra_returns,amazon_pct_change,amazon_pct_returns,amazon_previous_close,amazon_opening_change,amazon_opening_returns,amazon_target,amazon_intra_target,amazon_open_target,apple_close,apple_vol,apple_intra_perc_change,apple_intra_returns,apple_pct_change,apple_pct_returns,apple_opening_change,apple_target,apple_intra_target,apple_open_target,nflx_close,nflx_vol,nflx_intra_perc_change,nflx_intra_returns,nflx_pct_change,nflx_pct_returns,nflx_previous_close,nflx_opening_change,nflx_opening_returns,nflx_target,nflx_intra_target,nflx_open_target,google_close,google_vol,google_intra_perc_change,google_intra_returns,google_pct_change,google_pct_returns,google_previous_close,google_opening_change,google_opening_returns,google_target,google_intra_target,google_open_target,tsla_close,tsla_vol,tsla_intra_perc_change,tsla_intra_returns,tsla_pct_change,tsla_pct_returns,tsla_previous_close,tsla_opening_change,tsla_opening_returns,tsla_target,tsla_intra_target,tsla_open_target,dji_open,dji_high,dji_low,dji_close,dji_vol,dji_perc_change,dji_return,dji_previous_day_return,dji_previous_perc_change,cac_open,cac_high,cac_low,cac_close,cac_vol,cac_perc_change,cac_return,dax_open,dax_high,dax_low,dax_close,dax_vol,dax_perc_change,dax_return,google_compound,google_sentiment,amazon_compound,amazon_sentiment,fb_compound,fb_neg,fb_neu,fb_pos,fb_sentiment,tsla_compound,tsla_sentiment,em_tweets3_compound,em_tweets3_sentiment
122,2018-04-16,226.52,2130700,-0.19462137296532098,1,0.01097920199946456,1,224.06,0.9015442292243195,1,1,-1,1,14.02,2008300,-0.7183908045976987,-1,0.007907979870596549,1,13.91,0.07189072609633204,1,1,-1,1,405.52,396700,-0.6702745643215303,-1,0.010138248847926246,1,401.45,0.3412629219080843,1,1,-1,1,164.83,18119400,0.5370504465363181,1,0.0018842693897398455,1,164.52,0.7293946024799347,1,1,1,1,1441.5,2808600,0.2422145328719723,1,0.00748537521229542,1,1430.79,0.9931576262065039,1,1,1,1,175.82,21561320,-0.45135119693766335,-1,-0.01357719928186718,-1,0.1716934699250337,-1,-1,1,307.78,20307900,2.5981834868192144,1,-0.012417776351676624,-1,311.65,1.3925878389218778,1,-1,1,1,1037.98,1211200,-0.09450337512054177,-1,0.008462308237877414,1,1029.27,0.7510177115819968,1,1,-1,1,291.209991,6338500,2.605354180602006,1,-0.030398898320555312,-1,300.339996,-0.44615969163160846,-1,-1,1,-1,24483.150391,24675.359375,24480.199219,24573.039063,305070000,0.36714503878979565,1,-1.0,-0.9058345835210847,5322.410156,5322.410156,5298.939941,5312.959961,60319200,-0.1775548054925279,-1,12478.99023,12487.04004,12375.62988,12391.41016,62656800,-0.7018201664222312,-1,0.7269,1,1.7640000000000002,1,0.04139999999999994,0.479,3.132,0.389,1,1.0339,1,-0.6124,-1
123,2018-04-17,231.16,3404400,-1.1375568778438898,1,0.02048384248631452,1,226.52,0.9005827300017623,1,1,-1,1,14.37,2777400,-2.350427350427351,-1,0.024964336661911446,1,14.02,0.1426533523537773,1,1,-1,1,409.76,578800,-0.9136805812092056,-1,0.010455711185638261,1,405.52,0.1306963898204847,1,1,-1,1,168.66,22743000,-1.7065669661701648,-1,0.02323606139659029,1,164.83,0.6066856761511861,1,1,-1,1,1503.83,5114400,-2.8400465020857535,-1,0.043239680887963816,1,1441.5,1.4429413805064137,1,1,-1,1,178.24,26575010,-0.9915575953311803,-1,0.0022492127755286973,1,0.3810715504493322,1,-1,1,336.06,33866500,-1.9413941636837886,-1,0.09188381311326288,1,307.78,7.108973942426426,1,1,-1,1,1074.16,2320300,-2.1676479260393764,-1,0.034856162931848456,1,1037.98,1.2900055877762455,1,1,-1,1,287.690002,7000000,0.4084858311435303,1,-0.012087459595436778,-1,291.209991,-0.803542485601047,-1,-1,1,-1,24681.789063,24858.970703,24681.789063,24786.630859,342410000,0.4247738919265255,1,1.0,0.36714503878979565,5325.629883,5370.22998,5317.120117,5353.540039,81726700,0.5240723935603023,1,12443.2002,12614.25,12417.25977,12585.57031,85350700,1.1441599243898675,1,-0.29600000000000004,-1,3.318,1,2.2481,0.124,6.202999999999999,1.673,1,1.5232,1,0.9667,1
124,2018-04-25,217.32,2946100,0.38503850385038657,1,-0.0026159988985267058,1,217.89,0.12391573729864164,1,-1,1,1,14.06,2087600,2.6989619377162546,1,-0.028334485141672472,-1,14.47,-0.13821700069109433,-1,-1,1,-1,410.21,460400,-0.39648547443647775,-1,0.0016604400166044808,1,409.53,-0.22953141406001948,-1,1,-1,-1,159.69,41083600,0.28100412139377334,1,0.0,-1,159.69,0.2817959797106823,1,-1,1,1,1460.17,6587300,-0.14883401920439457,-1,5.4791143011767574e-05,1,1460.09,-0.14314186111814464,-1,1,-1,-1,163.65,28331540,-0.6333784282376098,-1,-0.0034709535988307616,-1,-0.19639130968454227,-1,-1,-1,305.76,14919700,0.19910565655906703,1,-0.004103967168262668,-1,307.02,-0.2117125920135422,-1,-1,1,-1,1021.18,2391100,0.423199937592639,1,0.00117649365673822,1,1019.98,0.543147904860876,1,1,1,1,280.690002,4013600,0.991180952380955,1,-0.009772063387951002,-1,283.459991,0.014114513959748819,1,-1,1,1,24070.199219,24146.339844,23823.080078,24083.830078,437100000,0.05662960607837911,1,-1.0,-2.2612284910740956,5414.149902,5442.319824,5388.669922,5413.299805,78056400,-0.01570139385476623,-1,12456.82031,12484.780270000001,12312.26953,12422.299809999999,108576800,-0.2771212808800687,-1,-0.6124,-1,-0.1593000000000001,-1,0.13220000000000004,0.435,6.789,0.775,1,0.5859,1,0.6249,1
125,2018-04-26,221.91,2235900,-0.9737452791554744,1,0.02112092766427387,1,217.32,1.127369777286958,1,1,-1,1,14.16,1265100,0.14104372355429884,1,0.007112375533428139,1,14.06,0.8534850640113741,1,1,1,1,416.08,364700,-0.7530813376274201,-1,0.014309743789766127,1,410.21,0.6728261134540962,1,1,-1,1,174.16,77556900,-0.5426625101027582,-1,0.09061306280919279,1,159.69,8.472665789968065,1,1,-1,1,1517.96,8801100,-2.218840277169854,-1,0.03957758343206619,1,1460.17,1.7011717813679172,1,1,-1,1,164.22,27850370,-0.06093102607847569,-1,0.011705273533760607,1,0.28719828903146893,1,-1,1,313.98,9266700,-1.2838709677419413,-1,0.026883830455259217,1,305.76,1.3867085295656754,1,1,-1,1,1040.04,2079500,-1.0228166797796983,-1,0.0184688301768543,1,1021.18,0.815722987132537,1,1,-1,1,285.480011,4356000,-2.414353721973091,-1,0.01706512154287565,1,280.690002,-0.6911546496764757,-1,1,0,-1,24128.720703,24402.460938,24128.720703,24322.339844,390360000,0.8024426300227594,1,1.0,0.05662960607837911,5416.75,5460.009765999999,5407.580078,5453.580078,83179000,0.679929441085521,1,12395.90039,12503.219729999999,12383.9502,12500.469729999999,119856800,0.8435800281547615,1,0.0,-1,1.6953,1,3.8009,0.47100000000000003,12.114,2.415,1,0.4215,1,0.0,-1
126,2018-04-30,221.6,1766300,0.7479733058628637,1,-0.0013519603424966276,1,221.9,0.6173952230734586,1,-1,1,1,14.25,924700,-0.5645730416372623,-1,0.0042283298097252064,1,14.19,-0.14094432699083562,-1,1,-1,-1,420.79,538500,0.39766137240514277,1,-0.0008548023269617788,-1,421.15,0.31342751988603823,1,-1,1,1,172.0,20750500,1.0299787099372761,1,-0.009159513796877738,-1,173.59,0.11521401002361233,1,-1,1,1,1566.13,5464100,1.0344391785150011,1,-0.00412687108137999,-1,1572.62,0.6282509442840679,1,-1,1,1,165.26,41976500,-1.9305495589958648,-1,-0.022708456534594967,-1,-0.11705273533760333,-1,-1,-1,312.46,6088800,-0.4468447616292109,-1,0.0022453169104439397,1,311.76,-0.22132409545804393,-1,1,-1,-1,1017.33,1671300,1.2310560091649547,1,-0.012348915101208613,-1,1030.05,-0.003883306635596682,-1,-1,1,-1,293.899994,4228200,-0.09877354818161166,-1,-0.0006120545700378788,-1,294.079987,-0.15982114417055596,-1,-1,0,-1,24410.410156,24498.230469,24163.080078,24163.150391,416650000,-1.0129275314090813,-1,-1.0,-0.12715057593666723,5477.439941,5521.439941,5474.47998,5520.5,73369100,0.7861347538963435,1,12606.26953,12622.92969,12563.74023,12612.11035,96521000,0.04633265999986325,1,2.3166,1,1.5955,1,0.6572,0.0,2.694,0.306,1,0.0,-1,0.0,-1
127,2018-05-02,221.1,2202900,1.4266607222469982,1,-0.013298821849339615,1,224.08,0.09817922170653286,1,-1,1,1,14.66,1545400,-1.805555555555554,-1,0.01664355062413314,1,14.42,-0.13869625520110662,-1,1,-1,-1,424.09,1047400,-0.4571726359673938,-1,0.0025057324539630166,1,423.03,-0.20565917310827786,-1,1,-1,-1,176.07,30424500,-1.0444763271162083,-1,0.012711376969975818,1,173.86,0.2243184171172129,1,1,-1,1,1569.68,4360300,0.7147465496084678,1,-0.007950652863625396,-1,1582.26,-0.08089694487631444,-1,-1,1,-1,176.57,66454720,-0.7647092392855125,-1,-0.0018090338628525826,-1,3.625073920756946,-1,-1,1,313.36,5697100,-0.5486924434461854,-1,0.00019150973507819913,1,313.3,-0.5266517714650604,-1,1,-1,-1,1024.38,1603100,0.36183250656548976,1,-0.012464933337189343,-1,1037.31,-0.8878734418833365,-1,-1,1,-1,301.149994,8970400,-0.8641145927293417,-1,0.004101030096981262,1,299.920013,-0.4501220130315237,-1,1,0,-1,24097.630859,24185.519531,23886.300781,23924.980469,385350000,-0.7164620912745077,-1,-1.0,-0.0756232674093501,5511.459961,5538.72998,5509.080078,5529.220215,93979100,0.3222422756524624,1,12610.780270000001,12827.54004,12605.37988,12802.25,110911800,1.5183020074934577,1,1.229,1,0.9668000000000004,1,0.21160000000000007,0.281,3.2060000000000004,0.513,1,-0.9564,-1,0.0772,1
128,2018-05-03,226.05,2507900,-2.7453297577382942,1,0.022388059701492713,1,221.1,-0.49298959746721094,-1,1,-1,-1,15.05,1222900,-3.0116358658453204,-1,0.026603001364256418,1,14.66,-0.3410641200545751,-1,1,-1,-1,398.13,1441000,4.525179856115109,1,-0.0612134216793605,-1,424.09,-1.6718149449409265,-1,-1,1,-1,174.02,24026100,0.6338148803745705,1,-0.011643096495711824,-1,176.07,-0.5338785710228874,-1,-1,1,-1,1572.08,4251900,-0.7737129890192971,-1,0.0015289740584067957,1,1569.68,-0.6160491310330815,-1,1,-1,-1,176.89,33944110,-0.5742551739822555,-1,-0.037752271120056746,-1,-0.3907798606784832,-1,-1,-1,311.69,6135800,0.287917079880987,1,-0.005329333673729897,-1,313.36,-0.24572376818995362,-1,-1,1,-1,1023.72,1815100,-0.46319921491658755,-1,-0.0006442921572074045,-1,1024.38,-0.5251957281477683,-1,-1,-1,-1,284.450012,17352100,-2.0302029546546687,-1,-0.05545403397882842,-1,301.149994,-7.424866493605176,-1,-1,0,-1,23836.230469,23996.150391,23531.310547,23930.150391,389240000,0.3940217062515304,1,-1.0,-0.7164620912745077,5515.359863000001,5523.779785,5489.629883,5501.660156,79259400,-0.24839189717983176,-1,12775.66016,12798.16016,12665.33008,12690.15039,98817100,-0.669317819424517,-1,0.4019,1,2.7933,1,0.4596,0.153,2.37,0.476,1,-1.8838999999999997,-1,0.5095,1
129,2018-05-04,228.51,1663700,-2.0635133324400394,1,0.010882548108825496,1,226.05,-0.9555408095554191,-1,1,-1,-1,15.04,1055300,-0.4005340453938499,-1,-0.0006644518272426181,-1,15.05,-0.4651162790697693,-1,-1,-1,-1,403.88,548700,-1.9384149419485126,-1,0.01444251877527436,1,398.13,-0.48476628237008185,-1,1,-1,-1,176.61,17677800,-2.0395192974347127,-1,0.014883346741753734,1,174.02,-0.5401677968049636,-1,1,-1,-1,1580.95,3443600,-1.1840378892124548,-1,0.005642206503486014,1,1572.08,-0.6125642460943388,-1,1,-1,-1,183.83,56137230,-3.130434782608703,-1,-0.007182976884856251,-1,0.7688393917123714,-1,-1,1,320.09,8209500,-3.6863075378186636,-1,0.026949854021623976,1,311.69,-0.9560781545766686,-1,1,-1,-1,1048.21,1938700,-3.0789654833317,-1,0.023922556949165896,1,1023.72,-0.6661977884577863,-1,1,-1,-1,294.089996,8569400,-3.918726501766779,-1,0.03388990540805459,1,284.450012,-0.5097598659971282,-1,1,0,-1,23865.220703,24333.349609,23778.869141,24262.509766,329480000,1.6647198362178088,1,1.0,0.3940217062515304,5495.709961,5516.049805,5485.990234000001,5516.049805,85333000,0.370104029221714,1,12733.19043,12819.59961,12707.86035,12819.59961,99070000,0.6786137415836853,1,0.8406,1,0.8406,1,0.2088,0.11199999999999999,1.556,0.332,1,-0.5848,-1,3.2799,1
130,2018-05-07,230.99,1808300,-0.6316981789666364,1,0.0108529167213689,1,228.51,0.4507461380245947,1,1,-1,1,15.63,2307000,-1.6916070266753518,-1,0.03922872340425543,1,15.04,2.1941489361702136,1,1,-1,1,394.16,705400,2.4573733574203644,1,-0.02406655442210548,-1,403.88,0.05199564226997612,1,-1,1,1,177.97,18697200,-0.34959120383422865,-1,0.007700583205933809,1,176.61,0.4190023214993378,1,1,-1,1,1600.14,3801900,-0.6795273509758882,-1,0.012138271292577274,1,1580.95,0.530693570321634,1,1,-1,1,185.16,42557530,0.010800302408472962,1,-0.004783660306369342,-1,0.7343741500299158,-1,1,1,326.26,7117800,-1.3261281406254795,-1,0.01927582867318578,1,320.09,0.5935830547658578,1,1,-1,1,1054.79,1466100,-0.5299124119592411,-1,0.006277368084639523,1,1048.21,0.0973087453849879,1,1,-1,1,302.769989,8678200,-1.771424873949583,-1,0.02951475098799361,1,294.089996,1.159510369744102,1,1,0,1,24317.660156,24479.449219,24263.419922,24357.320313,307670000,0.16309199464740817,1,1.0,1.6647198362178088,5511.939941,5532.120117,5503.700195,5531.419922,45591900,0.353414246318262,1,12827.42969,12961.049809999999,12813.549809999999,12948.13965,64800000,0.9410299874346714,1,0.8146,1,1.505,1,0.2241,0.315,1.273,0.41200000000000003,1,0.6369,1,-0.5719,-1
131,2018-05-08,234.56,2244600,-2.0980238530512723,1,0.015455214511450599,1,230.99,-0.54114896748777,-1,1,-1,-1,15.9,1171500,-2.0539152759948673,-1,0.017274472168905985,1,15.63,-0.31989763275752214,-1,1,-1,-1,388.34,978500,1.0548308194048215,1,-0.014765577430485233,-1,394.16,-0.42622285366348867,-1,-1,1,-1,178.92,15577200,-0.3758765778401052,-1,0.005337978310951286,1,177.97,0.15732988705961742,1,1,-1,1,1592.39,3067900,0.16363636363635736,1,-0.0048433262089566664,-1,1600.14,-0.32122189308436133,-1,-1,1,-1,186.05,28053230,-0.5730039461592531,-1,-0.0069918872758326645,-1,-0.091812486498157,-1,-1,-1,326.89,4735700,-0.30377416385394573,-1,0.0019309752957763493,1,326.26,-0.11034144547293986,-1,1,-1,-1,1053.91,1217700,0.4373949024127461,1,-0.0008342892898111076,-1,1054.79,0.355521004180927,1,-1,1,1,301.97000099999997,5930000,-0.3889671032832565,-1,-0.0026422301716305663,-1,302.769989,-0.6506592699318111,-1,-1,0,-1,24341.349609,24412.339844,24198.339844,24360.210938,344940000,0.0774867840237814,1,1.0,0.16309199464740817,5523.910156,5529.149902,5496.390136999999,5521.930176,70214400,-0.035843812518374145,-1,12924.23047,12933.66992,12855.08984,12912.20996,95587900,-0.09300754909859082,-1,0.0,-1,0.0,-1,0.8578,0.0,0.45799999999999996,0.542,1,1.0187,1,1.6161,1
132,2018-05-09,239.74,3091600,-2.0170212765957487,1,0.022083901773533476,1,234.56,0.1875852660300127,1,1,-1,1,15.87,2245700,0.6261740763932462,1,-0.0018867924528302993,-1,15.9,0.4402515723270458,1,-1,1,1,388.17,484000,0.28001849663463363,1,-0.0004377607251376814,-1,388.34,0.2369058041922068,1,-1,1,1,182.66,23282800,-1.6641620749151276,-1,0.02090319695953502,1,178.92,0.41918175720992623,1,1,-1,1,1608.0,3637300,-0.5,-1,0.009802874923856564,1,1592.39,0.477898002373784,1,1,-1,1,187.36,23141260,-0.43419994639506954,-1,-0.01410229425384113,-1,0.2687449610319806,-1,-1,1,330.3,5633400,-0.4592597098451871,-1,0.01043164367218341,1,326.89,0.5812352779222473,1,1,-1,1,1082.76,2032800,-2.3305925715905946,-1,0.027374253968555085,1,1053.91,0.39756715469061177,1,1,-1,1,306.850006,5727400,-2.1437375301256587,-1,0.01616056225399709,1,301.97000099999997,-0.5166066148405096,-1,1,0,-1,24399.179688,24586.480469,24323.869141,24542.539063,361580000,0.5875581754517222,1,1.0,0.0774867840237814,5520.649902,5535.240234000001,5511.580078,5534.629883,72894200,0.2532307110243467,1,12917.82031,12962.51953,12890.37988,12943.05957,102677600,0.19538327205606013,1,0.5423,1,1.0554,1,-0.2212,0.19,1.81,0.0,-1,-1.5001,-1,1.7988,1
133,2018-05-10,241.15,1941400,-0.28695001247608654,1,0.005881371485776166,1,239.74,0.3003253524651701,1,1,-1,1,16.41,1464800,-2.8840125391849587,-1,0.03402646502835549,1,15.87,0.504095778197858,1,1,-1,1,398.66,390300,-2.162882476551688,-1,0.027024241955844186,1,388.17,0.5281191230646396,1,1,-1,1,185.53,21071400,-1.299481299481297,-1,0.01571225227198081,1,182.66,0.2682579656191882,1,1,-1,1,1609.08,2817500,-0.037302297821540153,-1,0.0006716417910448413,1,1608.0,0.02985074626865785,1,1,-1,1,190.04,27942430,-1.225098540534773,-1,0.00768863672517095,1,0.2028181041844553,1,-1,1,329.6,5302300,0.5731523378582133,1,-0.0021192854980320863,-1,330.3,0.3633060853769266,1,-1,1,1,1097.57,1443000,-1.06258574809167,-1,0.01367800805349284,1,1082.76,0.3020059847057503,1,1,-1,1,305.019989,5651600,0.8065076422764196,1,-0.0059638812586498835,-1,306.850006,0.21182792481353002,1,-1,1,1,24591.660156,24794.990234,24575.910156,24739.529297,304210000,0.6012979199532462,1,1.0,0.5875581754517222,5532.370117,5547.200195,5522.910156,5545.950195,48972800,0.2454658259083348,1,12975.08984,13034.20996,12928.50977,13022.87012,72155400,0.36824623635900033,1,0.5859,1,1.5977,1,0.0,0.0,1.0,0.0,-1,-1.0143,-1,3.3629000000000007,1
134,2018-05-14,238.37,2670800,1.499999999999998,1,-0.014511327931205464,1,241.88,0.04961137754258498,1,-1,1,1,15.73,1010100,1.7489069331667777,1,-0.014411027568922319,-1,15.96,0.31328320802005455,1,-1,1,1,397.95,274700,0.6242976651267325,1,-0.0098036776232302,-1,401.89,-0.35830699942770355,-1,-1,1,-1,186.64,15646700,0.5700282350434296,1,-0.0018717578480134112,-1,186.99,0.3850473287341563,1,-1,1,1,1601.54,2509500,0.1533665835411494,1,-0.0008546955225184893,-1,1602.91,0.0680013225945261,1,-1,1,1,188.15,20393070,0.4550023808264035,1,0.00917185153400557,1,0.2227053396256363,1,1,1,328.53,4089800,-0.39113827349120633,-1,0.006340746186362711,1,326.46,0.24198983030080884,1,1,-1,1,1100.2,1518100,-0.018181818181822317,-1,0.0017664305355744592,1,1098.26,0.1584324294793591,1,1,-1,1,291.97000099999997,7286800,3.741924613630913,1,-0.030193307182577067,-1,301.059998,0.7506839218141389,1,-1,1,1,24879.369141,24994.189453,24862.519531,24899.410156,282860000,0.08055274587720913,1,1.0,0.29294539267541453,5539.049805,5542.209961,5524.439941,5540.680176,59725700,0.029434127826915176,1,13009.83008,13015.09961,12927.24023,12977.70996,77168000,-0.2468911569366138,-1,0.3802,1,1.4767,1,0.2023,0.0,2.878,0.122,1,1.8538,1,-0.992,-1
135,2018-05-17,236.85,1690600,0.1980448339794366,1,-0.002274737773284463,1,237.39,-0.029487341505536536,-1,-1,1,-1,15.85,1224400,0.9375000000000022,1,-0.009375000000000022,-1,16.0,0.0,-1,-1,1,-1,381.93,426600,1.0595305942697206,1,-0.00992845292409783,-1,385.76,0.06739941932807728,1,-1,1,1,183.76,14840700,-0.591197722793948,-1,0.0030567685589519833,1,183.2,-0.28384279475981544,-1,1,-1,-1,1581.76,2147600,-0.07592245786303878,-1,-0.0034776472960031946,-1,1587.28,-0.42336575777430746,-1,-1,-1,-1,186.99,17014490,0.5372340425531866,1,0.0036498309269497042,1,-0.09565309809756978,1,1,-1,325.22,4935700,0.7052789057490751,1,-0.009049635881653861,-1,328.19,-0.20110301959231697,-1,-1,1,-1,1078.59,1043800,0.12038263156434284,1,-0.0029396267228709583,-1,1081.77,-0.17378925279864313,-1,-1,1,-1,284.540009,4420600,0.4756855643725528,1,-0.006771858159416166,-1,286.480011,-0.20246334045274733,-1,-1,1,-1,24752.400391,24839.490234,24639.400391,24713.980469,314650000,-0.1552169542876758,-1,1.0,0.18853155533095692,5570.390136999999,5621.919922,5570.040039,5621.919922,80318200,0.925065995965457,1,12985.13965,13114.62988,12981.88965,13114.61035,92016400,0.9970682140488314,1,1.5661999999999998,1,1.9249,1,1.1692999999999998,0.152,3.179,0.6689999999999999,1,-0.6111,-1,0.7175,1
136,2018-05-18,238.09,1888200,-0.783101930240431,1,0.005235381042854259,1,236.85,-0.25754697065652743,-1,1,-1,-1,16.1,968400,-1.577287066246068,-1,0.015772870662460692,1,15.85,0.0,-1,1,-1,-1,385.86,634200,-1.0104712041884854,-1,0.01028984368863406,1,381.93,0.018327965857616105,1,1,-1,1,182.68,13130500,0.4414409504605168,1,-0.005877231171092623,-1,183.76,-0.14693077927730835,-1,-1,1,-1,1574.37,2642600,0.4401358350249497,1,-0.004672010924539838,-1,1581.76,-0.02718490795064129,-1,-1,1,-1,186.31,18083080,0.47011058283027696,1,-0.007035122315194764,-1,0.10695759131503751,-1,1,1,324.18,3577700,0.2216066481994369,1,-0.003197835311481545,-1,325.22,-0.09839493266098334,-1,-1,1,-1,1066.36,1565200,-0.4237846797129565,-1,-0.01133887760872998,-1,1078.59,-1.551099120147602,-1,-1,-1,-1,276.820007,7251900,2.7507420217967815,1,-0.027131516678907563,-1,284.540009,0.038653615140637275,1,-1,1,1,24707.720703,24774.970703,24664.869141,24715.089844,269700000,0.02982525619655584,1,-1.0,-0.1552169542876758,5610.140136999999,5643.149902,5603.350098,5614.509765999999,115184600,0.07788805436750545,1,13115.62988,13133.19043,13051.12988,13077.719729999999,124262900,-0.2890455917623189,-1,-0.060700000000000025,-1,0.6174999999999999,1,0.0772,0.055999999999999994,2.88,0.065,1,0.0,-1,-0.5414,-1
137,2018-05-22,238.79,2950200,0.9786439975119277,1,0.0028979420411592294,1,238.1,1.2809743805123945,1,1,1,1,16.2,2276200,0.6134969325153461,1,-0.003076923076923088,-1,16.25,0.3076923076923121,1,-1,1,1,383.19,413300,1.2014954234884685,1,-0.014302250803858496,-1,388.75,-0.23151125401928677,-1,-1,1,-1,183.8,12731400,0.6110420158979049,1,-0.003740040110575049,-1,184.49,0.23849531139899055,1,-1,1,1,1581.4,2115600,0.5339992074923428,1,-0.002560771006521745,-1,1585.46,0.279414176327379,1,-1,1,1,187.16,15228270,0.6476271366387084,1,-0.006370779358674916,-1,0.3997228588178863,-1,1,1,331.62,5964400,0.7274360125729702,1,-0.0006027364233620602,-1,331.82,0.6720511120487066,1,-1,1,1,1069.73,1090000,1.276348333271801,1,-0.009123918560921762,-1,1079.58,0.3686618870301431,1,-1,1,1,275.01001,8945800,4.430775492397293,1,-0.03332271901728412,-1,284.48999,1.1494323578836798,1,-1,1,1,25047.550781,25064.990234,24812.060547,24834.410156,288200000,-0.8509439779704104,-1,1.0,0.5233621312539871,5637.939941,5653.089844,5628.930176,5640.100098,82627400,0.038314650787448924,1,13132.55957,13204.30957,13061.76953,13169.91992,109116500,0.2844864308504396,1,0.0,-1,0.4351000000000001,1,0.0,0.0,3.0,0.0,-1,-0.3528,-1,10.1293,1
138,2018-05-23,243.91,2757600,-3.211746784021667,1,0.021441433895891704,1,238.79,-1.0343816742744667,-1,1,-1,-1,16.1,1480400,0.0,-1,-0.006172839506172756,-1,16.2,-0.6172839506172708,-1,-1,-1,-1,384.42,553000,-0.6440464970154038,-1,0.0032098958741095807,1,383.19,-0.3209895874109497,-1,1,-1,-1,186.9,16628100,-2.4109589041095925,-1,0.0168661588683352,1,183.8,-0.7072905331882542,-1,1,-1,-1,1601.86,3361900,-1.9611088125775722,-1,0.012937903123814154,1,1581.4,-0.6544833691665699,-1,1,-1,-1,188.36,19966590,-1.0786155084518483,-1,0.001116130746744659,1,-0.4327847830733074,1,-1,-1,344.72,10049100,-4.76537806953562,-1,0.039503045654665,1,331.62,-0.7779989144201146,-1,1,-1,-1,1079.69,1060700,-1.3669692901335935,-1,0.009310760659231754,1,1069.73,-0.4300150505267599,-1,1,-1,-1,279.070007,5985100,-0.471629087282922,-1,0.014763088078139308,1,275.01001,0.9999636013249116,1,1,0,1,24757.710938,24889.460938,24667.119141,24886.810547,399610000,0.52145212181894,1,-1.0,-0.8509439779704104,5626.02002,5626.02002,5544.410156,5565.850098,100736000,-1.0694935635867155,-1,13138.83008,13148.049809999999,12929.90039,12976.83984,105439100,-1.23291220765981,-1,0.6294,1,0.5267,1,0.0,0.0,1.0,0.0,-1,-0.645,-1,2.5658,1
139,2018-05-24,245.15,2779600,-0.5578571721563697,1,0.005083842400885663,1,243.91,-0.0491984748472816,-1,1,-1,-1,15.93,1294600,1.1173184357541883,1,-0.010559006211180222,-1,16.1,0.062111801242223666,1,-1,1,1,387.0,610400,1.1670965600020413,1,0.006711409395973034,1,384.42,1.8599448519848023,1,1,1,1,185.93,12354700,-0.026899074671837407,-1,-0.005189941144997268,-1,186.9,-0.5457463884430231,-1,-1,-1,-1,1603.07,3430000,-0.3153883218713018,-1,0.0007553718801893705,1,1601.86,-0.23909704967974274,-1,1,-1,-1,188.15,23129400,0.32844201938867645,1,-0.002280199384876447,-1,0.21766829475472319,-1,1,1,349.29,14758600,-1.437532671197086,-1,0.013257136226502597,1,344.72,-0.11023439313067192,-1,1,-1,-1,1079.24,766800,-0.02224281742354116,-1,-0.0004167862997712657,-1,1079.69,-0.06390723263159374,-1,-1,-1,-1,277.850006,4176700,0.1975531651771461,1,-0.0043716664972884844,-1,279.070007,-0.24008778557130403,-1,-1,1,-1,24877.359375,24877.359375,24605.900391,24811.759766,347050000,-0.263692010117134,-1,1.0,0.52145212181894,5576.649902,5598.649902,5523.220215,5548.450195,85231200,-0.5056746881292704,-1,12955.94043,13006.44043,12801.82031,12855.08984,143763000,-0.7784119612535144,-1,0.0,-1,1.026,1,0.01839999999999997,0.244,2.525,0.231,1,-0.8922,-1,5.920400000000001,1
