,date,cac_open,cac_high,cac_low,cac_close,cac_vol,cac_perc_change,cac_return
136,2010-10-26,3854.580078,3866.350098,3818.9499509999996,3852.6599119999996,113039400,-0.04981517989364588,-1
137,2010-10-27,3836.1201170000004,3867.889893,3811.0,3815.7700200000004,125054700,-0.5304864388843642,-1
138,2010-10-28,3838.1298829999996,3862.969971,3821.8798829999996,3834.8400880000004,115316500,-0.0857134880862298,-1
139,2010-10-29,3828.709961,3857.580078,3807.8000490000004,3833.5,112293600,0.12510843205132452,1
140,2010-11-01,3865.040039,3873.7700200000004,3812.3701170000004,3841.110107,88108800,-0.6191380104354983,-1
141,2010-11-02,3830.399902,3879.350098,3830.139893,3865.719971,96852400,0.9220987339091644,1
142,2010-11-03,3880.080078,3890.899902,3834.679932,3842.9399409999996,116760500,-0.9572002704424679,-1
143,2010-11-04,3885.169922,3931.76001,3885.169922,3916.780029,244575600,0.8136093822050333,1
144,2010-11-05,3928.01001,3937.639893,3893.929932,3916.7299799999996,156369000,-0.28716907470407266,-1
145,2010-11-08,3915.3400880000004,3919.860107,3896.6999509999996,3913.6999509999996,116917100,-0.04189002648908023,-1
146,2010-11-09,3903.850098,3961.6999509999996,3902.639893,3945.709961,131200100,1.0722712693667609,1
147,2010-11-10,3923.25,3932.669922,3869.1999509999996,3888.4499509999996,181527000,-0.8870209392722973,-1
148,2010-11-11,3900.830078,3903.1999509999996,3848.100098,3867.350098,168785200,-0.8582783492370331,-1
149,2010-11-12,3796.610107,3853.3100590000004,3769.5900880000004,3831.1201170000004,171830200,0.9089690283543361,1
150,2010-11-15,3810.23999,3875.6298829999996,3797.75,3864.23999,108250800,1.4172335638102418,1
151,2010-11-16,3836.7299799999996,3842.1201170000004,3762.469971,3762.469971,159943600,-1.935502612565913,-1
152,2010-11-17,3753.76001,3798.7299799999996,3753.0600590000004,3792.350098,114469600,1.028038230925688,1
153,2010-11-18,3823.530029,3873.580078,3822.149902,3867.969971,149425000,1.1622752185268628,1
154,2010-11-19,3871.5,3871.5,3827.030029,3860.1599119999996,118989600,-0.2929119979336272,-1
155,2010-11-22,3892.649902,3896.070068,3812.4799799999996,3818.889893,132362800,-1.8948533995339012,-1
156,2010-11-23,3792.139893,3803.860107,3724.419922,3724.419922,157190800,-1.7857983331523677,-1
157,2010-11-24,3738.469971,3760.780029,3703.719971,3747.610107,159483400,0.2444886830950015,1
158,2010-11-25,3752.419922,3767.6899409999996,3730.040039,3760.419922,103016400,0.21319575544029423,1
159,2010-11-26,3728.98999,3743.9799799999996,3687.429932,3728.649902,139703200,-0.00912011029560107,-1
160,2010-11-29,3748.100098,3773.899902,3636.959961,3636.959961,176573200,-2.9652392970855996,-1
161,2010-11-30,3643.6298829999996,3656.8100590000004,3591.780029,3610.4399409999996,202078200,-0.9109032219450588,-1
162,2010-12-01,3634.610107,3674.959961,3620.639893,3669.290039,176499800,0.9541582447374184,1
163,2010-12-02,3695.4099119999996,3754.820068,3650.030029,3747.040039,186177800,1.3971420824613614,1
164,2010-12-03,3744.23999,3775.75,3721.3798829999996,3750.5500490000004,151577200,0.168527098072054,1
165,2010-12-06,3758.580078,3763.399902,3723.1599119999996,3749.2299799999996,110872600,-0.24876676313826682,-1
166,2010-12-07,3759.5900880000004,3835.0600590000004,3758.9099119999996,3810.5,143962000,1.3541346478834428,1
167,2010-12-08,3790.4799799999996,3857.860107,3784.3798829999996,3831.9799799999996,123966000,1.0948481516580917,1
168,2010-12-09,3857.6899409999996,3867.3400880000004,3836.830078,3858.0500490000004,147906200,0.009334809316152975,1
169,2010-12-10,3870.459961,3873.639893,3850.6899409999996,3857.350098,104236200,-0.338715892480463,-1
170,2010-12-13,3872.830078,3904.429932,3868.780029,3892.4399409999996,114030000,0.5063445233860239,1
171,2010-12-14,3893.959961,3902.8701170000004,3881.639893,3902.8701170000004,98932400,0.22881991826418707,1
172,2010-12-15,3889.8400880000004,3892.929932,3865.169922,3880.1899409999996,108015800,-0.24808595679218426,-1
173,2010-12-16,3878.25,3897.149902,3861.100098,3888.360107,102082600,0.26068734609682126,1
174,2010-12-17,3901.419922,3906.0900880000004,3865.100098,3867.350098,152973800,-0.8732672893753721,-1
175,2010-12-20,3873.23999,3918.6899409999996,3869.1999509999996,3885.080078,100344000,0.305689501052578,1
176,2010-12-21,3903.1599119999996,3936.0600590000004,3899.219971,3927.48999,92340000,0.6233431001686415,1
177,2010-12-22,3922.959961,3932.1999509999996,3919.469971,3919.709961,90292800,-0.08284560720246413,-1
178,2010-12-23,3922.73999,3924.3000490000004,3889.3100590000004,3911.320068,56607600,-0.29112105388356474,-1
179,2010-12-27,3893.110107,3901.919922,3836.0500490000004,3862.1899409999996,45835800,-0.794227883367706,-1
180,2010-12-28,3872.6999509999996,3881.969971,3858.719971,3858.719971,38975400,-0.36098794579708493,-1
181,2010-12-29,3869.899902,3904.040039,3869.820068,3890.649902,43576200,0.5361895792001289,1
182,2010-12-30,3893.51001,3902.040039,3839.610107,3850.76001,47107800,-1.0979809963298388,-1
183,2011-01-03,3847.6298829999996,3904.030029,3836.709961,3900.860107,72025000,1.3834548960955861,1
184,2011-01-04,3908.25,3945.719971,3890.830078,3916.030029,109202000,0.19906682018806404,1
185,2011-01-05,3904.469971,3905.9799799999996,3850.3798829999996,3904.610107,116335600,0.003589117115532403,1
186,2011-01-06,3911.3400880000004,3945.3400880000004,3895.5500490000004,3904.419922,124397200,-0.17692570434443733,-1
187,2011-01-07,3892.8701170000004,3913.919922,3865.580078,3865.580078,113235600,-0.7010261883854275,-1
188,2011-01-10,3850.2700200000004,3853.3798829999996,3790.959961,3802.030029,123908000,-1.252898907074584,-1
189,2011-01-11,3821.98999,3866.850098,3809.850098,3861.919922,135100800,1.0447419303680596,1
190,2011-01-12,3870.790039,3946.1201170000004,3869.669922,3945.070068,177690200,1.918988843403914,1
191,2011-01-13,3950.9099119999996,3975.6298829999996,3943.9799799999996,3974.830078,185024800,0.60543435645921,1
192,2011-01-14,3961.040039,3992.100098,3954.040039,3983.280029,136628800,0.5614684472014254,1
193,2011-01-17,3984.0900880000004,3990.350098,3965.9099119999996,3975.4099119999996,79477600,-0.21787097701794628,-1
194,2011-01-18,3991.070068,4016.399902,3987.0200200000004,4012.679932,138535800,0.5414553899533295,1
195,2011-01-19,4019.790039,4022.580078,3973.23999,3976.709961,151931600,-1.071699705259157,-1
196,2011-01-20,3972.830078,3989.030029,3950.3000490000004,3964.8400880000004,171667200,-0.20111582532172873,-1
197,2011-01-21,3982.48999,4057.969971,3979.23999,4017.4499509999996,189639400,0.8778417795847258,1
198,2011-01-24,4028.330078,4037.899902,4002.719971,4033.209961,113053200,0.12113910492714255,1
199,2011-01-25,4049.1201170000004,4056.6899409999996,4016.5,4019.6201170000004,149305800,-0.7285533436300378,-1
200,2011-01-26,4043.919922,4066.4099119999996,4039.5900880000004,4049.070068,159649400,0.1273552913840303,1
201,2011-01-27,4040.1999509999996,4079.3000490000004,4032.110107,4059.570068,155312400,0.4794346130123101,1
202,2011-01-28,4044.5600590000004,4072.639893,4002.320068,4002.320068,159516400,-1.0443655276179538,-1
203,2011-01-31,3997.139893,4018.51001,3953.179932,4005.5,149667400,0.20915222443529252,1
204,2011-02-01,4037.139893,4078.4799799999996,4019.3400880000004,4072.6201170000004,145716600,0.8788455426456624,1
205,2011-02-02,4084.75,4089.639893,4049.73999,4066.530029,135369200,-0.44604861986657657,-1
206,2011-02-03,4056.389893,4059.25,4009.1201170000004,4036.5900880000004,132587800,-0.4881139516240199,-1
207,2011-02-04,4049.01001,4059.6298829999996,4026.919922,4047.209961,125922000,-0.044456521360883086,-1
208,2011-02-07,4055.5,4098.640136999999,4052.610107,4090.8000490000004,135168800,0.8704240907409788,1
209,2011-02-08,4082.4399409999996,4109.379883,4078.51001,4108.27002,150037800,0.632711794252953,1
210,2011-02-09,4100.620117,4120.439941,4090.719971,4090.73999,148466600,-0.2409422652695911,-1
211,2011-02-10,4078.8701170000004,4095.139893,4041.6298829999996,4095.139893,274587200,0.3988794821435996,1
212,2011-02-11,4080.73999,4121.379883,4039.23999,4101.310059,225951400,0.5040769333603224,1
213,2011-02-14,4128.700195,4130.399902,4089.6599119999996,4096.620117,179200200,-0.7770018767371399,-1
214,2011-02-15,4091.639893,4118.759765999999,4085.5,4110.339844,145990600,0.4570282695696665,1
215,2011-02-16,4124.259765999999,4169.870117,4121.459961,4151.259765999999,181543800,0.654662934245447,1
216,2011-02-17,4160.779785,4163.439941,4129.569824,4152.310059,178321000,-0.2035610255205889,-1
217,2011-02-18,4164.649902,4168.569824,4136.169922,4157.140136999999,166152200,-0.18032163991490052,-1
218,2011-02-21,4153.100098,4163.990234000001,4087.850098,4097.410156,123263600,-1.3409246270471176,-1
219,2011-02-22,4074.6201170000004,4078.8701170000004,4026.01001,4050.2700200000004,170506800,-0.5976041029790067,-1
220,2011-02-23,4044.530029,4061.040039,4007.929932,4013.1201170000004,160225400,-0.7766022696032657,-1
221,2011-02-24,3985.0900880000004,4024.26001,3984.360107,4009.639893,198786200,0.6160414057871518,1
222,2011-02-25,4029.070068,4084.540039,4006.8701170000004,4070.3798829999996,129429800,1.0252940331838285,1
223,2011-02-28,4064.5500490000004,4131.72998,4053.419922,4110.350098,130304200,1.1268171986532103,1
224,2011-03-01,4126.660156,4145.72998,4056.429932,4067.149902,156607600,-1.442092436748741,-1
225,2011-03-02,4042.51001,4053.639893,4009.889893,4034.320068,168907600,-0.20259546617671761,-1
226,2011-03-03,4057.9099119999996,4098.109863000001,4040.429932,4060.76001,126624400,0.070235615422907,1
227,2011-03-04,4068.6899409999996,4091.3100590000004,4010.8000490000004,4020.209961,105091800,-1.191537834118769,-1
228,2011-03-07,4007.3400880000004,4049.9799799999996,3990.4099119999996,3990.4099119999996,76137000,-0.42247914148086035,-1
229,2011-03-08,4006.360107,4017.429932,3964.98999,4015.9099119999996,78340200,0.2383661164984651,1
230,2011-03-09,4016.4499509999996,4035.8100590000004,3985.9099119999996,3993.8100590000004,87044800,-0.5636791762925477,-1
231,2011-03-10,3961.3701170000004,3980.850098,3940.25,3963.98999,56764000,0.06613552691672518,1
232,2011-03-11,3926.719971,3951.459961,3915.209961,3928.679932,56519600,0.04991343957488485,1
233,2011-03-14,3914.030029,3939.5,3871.219971,3878.040039,98051600,-0.9195123627908178,-1
234,2011-03-15,3793.9499509999996,3820.790039,3713.070068,3780.850098,140934800,-0.34528270454772036,-1
235,2011-03-16,3800.830078,3800.830078,3693.9399409999996,3696.5600590000004,95758400,-2.7433486070197217,-1
236,2011-03-17,3728.639893,3796.6201170000004,3708.1298829999996,3786.209961,132872800,1.5439964612318755,1
237,2011-03-18,3807.51001,3861.8400880000004,3801.469971,3810.219971,107533200,0.07117410047203057,1
238,2011-03-21,3870.719971,3904.4499509999996,3855.25,3904.4499509999996,84480400,0.8714135936649914,1
239,2011-03-22,3904.1201170000004,3926.6599119999996,3876.709961,3892.709961,97281600,-0.29225934802354775,-1
240,2011-03-23,3875.26001,3918.0,3875.26001,3913.7299799999996,67882600,0.992706809368377,1
241,2011-03-24,3900.23999,3973.0200200000004,3885.830078,3968.8400880000004,47473600,1.758868638234755,1
242,2011-03-25,3986.5600590000004,3986.5600590000004,3960.1899409999996,3972.3798829999996,53107800,-0.355699545225408,-1
243,2011-03-28,3966.7700200000004,3991.320068,3959.850098,3976.9499509999996,121680800,0.2566302293471305,1
244,2011-03-29,3984.0500490000004,3990.7299799999996,3949.1999509999996,3987.8000490000004,113657600,0.09412532357471896,1
245,2011-03-30,4024.0200200000004,4031.179932,4011.709961,4024.4399409999996,124535200,0.010435360607357242,1
246,2011-03-31,4025.8701170000004,4037.399902,3989.179932,3989.179932,127460400,-0.9113603751166516,-1
247,2011-04-01,4014.580078,4055.8798829999996,4002.2299799999996,4054.76001,150410000,1.0008501815715931,1
248,2011-04-04,4051.4399409999996,4059.649902,4039.600098,4042.919922,100169600,-0.21029607063350994,-1
249,2011-04-05,4039.73999,4045.0,4013.669922,4041.73999,116996200,0.04950813678481322,1
250,2011-04-06,4046.330078,4066.75,4015.76001,4048.1599119999996,134534400,0.045222064555447875,1
251,2011-04-07,4048.6999509999996,4070.889893,4025.0200200000004,4028.3000490000004,125786200,-0.503863023856845,-1
252,2011-04-08,4051.919922,4068.649902,4047.5500490000004,4061.9099119999996,99894800,0.24654954175571636,1
253,2011-04-11,4056.9399409999996,4057.530029,4026.080078,4038.6999509999996,96334600,-0.4495997048332946,-1
254,2011-04-12,4008.3400880000004,4018.8100590000004,3966.070068,3976.600098,136738400,-0.7918487279814987,-1
255,2011-04-13,3998.290039,4029.3400880000004,3984.01001,4006.2299799999996,125471800,0.19858341747477304,1
256,2011-04-14,3986.26001,3994.860107,3949.01001,3970.389893,141820400,-0.39812046781163024,-1
257,2011-04-15,3970.649902,3977.6599119999996,3950.5,3974.4799799999996,128157600,0.09645972559983967,1
258,2011-04-18,3970.6201170000004,3971.290039,3862.399902,3881.23999,177310600,-2.2510369757440167,-1
259,2011-04-19,3899.679932,3929.169922,3895.3798829999996,3908.580078,122201800,0.22822760214157878,1
260,2011-04-20,3947.459961,4008.73999,3947.459961,4004.6201170000004,145177200,1.4480237054898495,1
261,2011-04-21,4021.9099119999996,4034.5,4011.3798829999996,4021.8798829999996,117981600,-0.0007466353214530476,-1
262,2011-04-26,4014.290039,4048.0,4009.820068,4045.290039,117611000,0.7722411609232505,1
