,date,tsla_close,tsla_vol,tsla_intra_perc_change,tsla_intra_returns,tsla_pct_change,tsla_pct_returns,tsla_previous_close,tsla_opening_change,tsla_opening_returns,tsla_target,tsla_intra_target,tsla_open_target
601,2012-11-15,30.82,984000,1.5335431799854031,1,-0.017845730332878507,-1,31.379998999999998,-0.25493946000443884,-1,-1,1,-1
602,2012-11-16,31.84,908700,-2.2150882825040172,-1,0.0330953926022064,1,30.82,1.0707332900713769,1,1,0,1
603,2012-11-19,32.919998,1392400,-2.6504458995946347,-1,0.03391953517587942,1,31.84,0.7223618090452274,1,1,0,1
604,2012-11-20,33.0,922500,-0.6097591649316828,-1,0.0024301945583349305,1,32.919998,-0.3645170330812291,-1,1,0,-1
605,2012-11-21,32.470001,963200,0.42931614752173897,1,-0.01606057575757569,-1,33.0,-1.1818151515151394,-1,-1,1,-1
606,2012-11-23,32.130001,430300,1.4417086774054384,1,-0.010471203865993206,-1,32.470001,0.4003603202845479,1,-1,1,1
607,2012-11-26,32.27,495800,-0.5296012791028951,-1,0.004357267215771454,1,32.130001,-0.09338001576781982,-1,1,0,-1
608,2012-11-27,32.150002,910800,-0.06225023148925704,-1,-0.0037185621320112716,-1,32.27,-0.4338363805392101,-1,-1,0,-1
609,2012-11-28,33.23,1525200,-3.8437499999999902,-1,0.03359247069409199,1,32.150002,-0.4665691778184046,-1,1,0,-1
610,2012-11-29,33.689999,1103400,-0.7476076778590812,-1,0.013842882937105117,1,33.23,0.6319560637977834,1,1,0,1
611,2012-11-30,33.82,1420300,-0.5649687610773495,-1,0.0038587415808470915,1,33.689999,-0.17808845883313984,-1,1,0,-1
612,2012-12-03,34.619999,2085700,-2.1540278003549194,-1,0.023654612655233498,1,33.82,0.20697516262565258,1,1,0,1
613,2012-12-04,33.900002,1263300,0.5281689830886739,1,-0.02079714098200869,-1,34.619999,-1.559783407272772,-1,-1,1,-1
614,2012-12-05,33.709998999999996,661500,0.3252542874039149,1,-0.005604807928920041,-1,33.900002,-0.23599408637203131,-1,-1,1,-1
615,2012-12-06,33.900002,660400,-0.23655233589592062,-1,0.005636398861952108,1,33.709998999999996,0.32631564302331784,1,1,0,1
616,2012-12-07,34.169998,664400,0.3790116728574833,1,0.007964483305930248,1,33.900002,1.1799320837798153,1,1,1,1
617,2012-12-10,34.57,929800,-0.4066221318617501,-1,0.011706234223367584,1,34.169998,0.7609072730996358,1,1,0,1
618,2012-12-11,35.279999,1572600,-1.9653209228509123,-1,0.02053800983511711,1,34.57,0.08677466010991924,1,1,0,1
619,2012-12-12,35.259997999999996,2063800,-0.1420022761148039,-1,-0.0005669217847766861,-1,35.279999,-0.19841270403664213,-1,-1,0,-1
620,2012-12-13,33.610001000000004,2151300,4.679515296625916,1,-0.046795152966259135,-1,35.259997999999996,0.0,-1,-1,1,-1
621,2012-12-14,33.810001,1023000,-0.08881587000639993,-1,0.005950609760469572,1,33.610001000000004,0.505795879030151,1,1,0,1
622,2012-12-17,34.400002,824900,-1.8655670713651096,-1,0.017450487505161538,1,33.810001,-0.11831114704787091,-1,1,0,-1
623,2012-12-18,34.59,1553900,-0.9632283107547392,-1,0.005523197353302534,1,34.400002,-0.4069883484309236,-1,1,0,-1
624,2012-12-19,34.610001000000004,1298800,0.4028748201438733,1,0.0005782307025152811,1,34.59,0.4625614339404353,1,1,1,1
625,2012-12-20,34.43,921200,0.23181108268970704,1,-0.005200837757849408,-1,34.610001000000004,-0.28894249381850073,-1,-1,1,-1
626,2012-12-21,34.0,1492400,-0.17678550903905374,-1,-0.012489108335753674,-1,34.43,-1.4231803659599171,-1,-1,0,-1
627,2012-12-24,34.279999,375800,-1.9024970839030066,-1,0.008235264705882317,1,34.0,-1.058826470588247,-1,1,0,-1
628,2012-12-26,33.59,601400,1.0895141663578756,1,-0.020128326141432895,-1,34.279999,-0.9334889420504369,-1,-1,1,-1
629,2012-12-27,33.689999,561100,-0.5671611940298515,-1,0.0029770467401011302,1,33.59,-0.26793688597797977,-1,1,0,-1
630,2012-12-28,33.220001,414100,0.47932892512494707,1,-0.013950668268051802,-1,33.689999,-0.9201484393039021,-1,-1,1,-1
631,2012-12-31,33.869999,594900,-2.636360606060606,-1,0.01956646539535023,1,33.220001,-0.6622546459285279,-1,1,0,-1
632,2013-01-02,35.360001000000004,1194800,-1.0285742857142972,-1,0.04399179344528492,1,33.869999,3.336288849609945,1,1,0,1
633,2013-01-03,34.77,742000,1.1654349061966929,1,-0.016685548170657594,-1,35.360001000000004,-0.5090525874136833,-1,-1,1,-1
634,2013-01-04,34.400002,674000,1.1494166996958795,1,-0.010641299971239637,-1,34.77,0.0862784009203237,1,-1,1,1
635,2013-01-07,34.34,442000,1.3218362448803411,1,-0.0017442440846369145,-1,34.400002,1.162781909140584,1,-1,1,1
636,2013-01-08,33.68,1284000,2.3768115942028993,1,-0.01921956901572519,-1,34.34,0.46592894583575006,1,-1,1,1
637,2013-01-09,33.639998999999996,698000,1.0879124426881766,1,-0.0011876781472685005,-1,33.68,0.9798040380047394,1,-1,1,1
638,2013-01-10,33.529999,922500,1.003838234539078,1,-0.0032699168629582998,-1,33.639998999999996,0.6837098895276543,1,-1,1,1
639,2013-01-11,32.91,1563200,3.3196268119968826,1,-0.018490874395791113,-1,33.529999,1.5210319570841837,1,-1,1,1
640,2013-01-14,33.259997999999996,925100,-0.5441233044665342,-1,0.01063500455788513,1,32.91,0.5165663931935697,1,1,0,1
641,2013-01-15,33.900002,1624200,-2.385989055089417,-1,0.019242454554567523,1,33.259997999999996,-0.45098319007713694,-1,1,0,-1
642,2013-01-16,34.099998,1378200,-0.7385524808598216,-1,0.005899586672590829,1,33.900002,-0.14750441607643938,-1,1,0,-1
643,2013-01-17,34.380001,1436700,-0.644031030444975,-1,0.00821123215315156,1,34.099998,0.1759589546016901,1,1,0,1
644,2013-01-18,34.52,3555100,0.6332814834034866,1,0.004072105757065181,1,34.380001,1.0471232970586708,1,1,1,1
645,2013-01-22,35.189999,1920200,-1.822910826883369,-1,0.019409009269988342,1,34.52,0.11587775202780017,1,1,0,1
646,2013-01-23,36.0,1564300,-2.7984009137635546,-1,0.023017931884567577,1,35.189999,-0.4830889594512268,-1,1,0,-1
647,2013-01-24,36.990002000000004,1970400,-2.7500055555555667,-1,0.02750005555555557,1,36.0,0.0,-1,1,0,-1
648,2013-01-25,36.98,1287800,0.0540540540540625,1,-0.00027039739008416497,-1,36.990002000000004,0.027028925275527027,1,-1,1,1
649,2013-01-28,38.029999,1986000,-3.174167032713842,-1,0.028393699296917152,1,36.98,-0.32449702541912623,-1,1,0,-1
650,2013-01-29,37.950001,1426600,0.39369293405212,1,-0.002103549884395095,-1,38.029999,0.1840625870119082,1,-1,1,1
651,2013-01-30,37.52,968100,0.8718573776410669,1,-0.011330724339111309,-1,37.950001,-0.26351250952536454,-1,-1,1,-1
652,2013-01-31,37.509997999999996,901400,0.9506232096811094,1,-0.0002665778251601525,-1,37.52,0.9328331556503113,1,-1,1,1
653,2013-02-01,38.299999,1100600,-0.34058424629731454,-1,0.021061078169079206,1,37.509997999999996,1.7595308856054956,1,1,0,1
654,2013-02-04,37.740002000000004,1128000,1.7187499104817667,1,-0.01462133197444715,-1,38.299999,0.26110444545964856,1,-1,1,1
655,2013-02-05,38.130001,1310200,-0.3421078947368422,-1,0.010333836230321136,1,37.740002000000004,0.6889188824102233,1,1,0,1
656,2013-02-06,39.169998,1893200,-2.5929753797799897,-1,0.027275032067269,1,38.130001,0.13112771751566354,1,1,0,1
657,2013-02-07,39.48,1196600,-0.7399872605253106,-1,0.00791427152996027,1,39.169998,0.0510620398806265,1,1,0,1
658,2013-02-08,39.240002000000004,1139800,0.5323168432872696,1,-0.006078976697061589,-1,39.48,-0.0759853090172152,-1,-1,1,-1
659,2013-02-11,38.419998,3266300,-1.158499210110592,-1,-0.02089714470452897,-1,39.240002000000004,-3.2110141074916534,-1,-1,0,-1
660,2013-02-12,37.889998999999996,2261300,1.456442094760945,1,-0.013794873180368317,-1,38.419998,0.07809214357585513,1,-1,1,1
661,2013-02-13,38.450001,966800,-0.39165014077415683,-1,0.01477967840537553,1,37.889998999999996,1.0820797329659568,1,1,0,1
662,2013-02-14,38.27,990700,0.9575543726074964,1,-0.004681430307375001,-1,38.450001,0.49414303006128835,1,-1,1,1
663,2013-02-15,37.040001000000004,2017600,3.792205194805185,1,-0.03214003135615362,-1,38.27,0.6009929448654217,1,-1,1,1
664,2013-02-19,39.279999,2701400,-5.139180804625761,-1,0.060475106358663266,1,37.040001000000004,0.8639308622048911,1,1,0,1
665,2013-02-20,38.540001000000004,3122000,1.9338371993342696,1,-0.01883905343276593,-1,39.279999,0.05091649824126301,1,-1,1,1
666,2013-02-21,35.16,9037800,3.6448394823327424,1,-0.08770111344833664,-1,38.540001000000004,-5.319146203447165,-1,-1,1,-1
667,2013-02-22,36.110001000000004,2547300,-1.091825277384512,-1,0.02701936860068277,1,35.16,1.5927218430034327,1,1,0,1
668,2013-02-25,34.380001,2889400,4.896268055531506,1,-0.04790916510913423,-1,36.110001000000004,0.11077540540637652,1,-1,1,1
669,2013-02-26,34.43,2762900,0.08705455853320414,1,0.0014543047860877678,1,34.380001,0.23268760230692326,1,1,1,1
670,2013-02-27,35.099998,1959200,-2.0052252252252334,-1,0.019459715364507746,1,34.43,-0.058088875980258865,-1,1,0,-1
671,2013-02-28,34.830002,1964900,2.9534606562680477,1,-0.007692194170495381,-1,35.099998,2.250715227960972,1,-1,1,1
672,2013-03-01,34.650002,1546600,0.9999942857142838,1,-0.005167958359577507,-1,34.830002,0.4880792140063605,1,-1,1,1
673,2013-03-04,35.580002,1757700,-2.3296002300833973,-1,0.02683982529063056,1,34.650002,0.34631455432528546,1,1,0,1
674,2013-03-05,36.650002,2087000,-1.805561111111113,-1,0.030073073070653544,1,35.580002,1.1804327610774155,1,1,0,1
675,2013-03-06,37.689999,1150000,-1.837344060380669,-1,0.028376451384641177,1,36.650002,0.9822536981034689,1,1,0,1
676,2013-03-07,38.23,1158300,-1.32520540683806,-1,0.014327434712853027,1,37.689999,0.10613160270977089,1,1,0,1
677,2013-03-08,38.470001,912100,-1.0772464246651063,-1,0.006277818467172569,1,38.23,-0.4446743395239266,-1,1,0,-1
678,2013-03-11,39.099998,1579500,-0.5917134188760833,-1,0.016376318784083077,1,38.470001,1.0397660244406974,1,1,0,1
679,2013-03-12,39.119999,1275100,-0.5655449580696662,-1,0.0005115345530197768,1,39.099998,-0.511498747391237,-1,1,0,-1
680,2013-03-13,38.98,822000,0.051282051282059295,1,-0.0035787066354475705,-1,39.119999,-0.30674591786160316,-1,-1,1,-1
681,2013-03-14,36.849998,2021000,5.2699328910060235,1,-0.05464345818368388,-1,38.98,-0.20522832221651163,-1,-1,1,-1
682,2013-03-15,35.290001000000004,3279600,3.684492458637874,1,-0.04233370650386459,-1,36.849998,-0.5698752005359766,-1,-1,1,-1
683,2013-03-18,35.150002,1316100,0.4249206919240962,1,-0.003967101049388022,-1,35.290001000000004,0.028330971143911143,1,-1,1,1
684,2013-03-19,35.080002,1098500,0.4822638297872331,1,-0.001991465036047524,-1,35.150002,0.2844893152495393,1,-1,1,1
685,2013-03-20,35.950001,1423000,-1.9569002811628193,-1,0.024800426180135338,1,35.080002,0.5131014530728807,1,1,0,1
686,2013-03-21,36.009997999999996,1146300,-0.16689012053155614,-1,0.0016689012053154872,1,35.950001,0.0,-1,1,0,-1
687,2013-03-22,36.619999,440200,-1.1602154375631084,-1,0.016939767672300432,1,36.009997999999996,0.527639573876134,1,1,0,1
688,2013-03-25,37.529999,2378800,-1.159032407495001,-1,0.024849809526209965,1,36.619999,1.3107564530517857,1,1,0,1
689,2013-03-26,37.860001000000004,1808200,0.31595313322799595,1,0.008793019152492088,1,37.529999,1.1990434638700638,1,1,1,1
690,2013-03-27,38.16,1296300,-0.5798655925109443,-1,0.00792390364701756,1,37.860001000000004,0.21129951898309837,1,1,0,1
691,2013-03-28,37.889998999999996,1158700,0.8893565262882578,1,-0.0070754979035639876,-1,38.16,0.1834381551362691,1,-1,1,1
692,2013-04-01,43.93,14098500,-3.7063242751103704,-1,0.15940884559009905,1,37.889998999999996,11.79731358662746,1,1,0,1
693,2013-04-02,44.34,6652400,-1.6972523714336045,-1,0.009333029820168592,1,43.93,-0.7511996357842029,-1,1,0,-1
694,2013-04-03,41.099998,5643600,4.640371445028838,1,-0.0730717636445648,-1,44.34,-2.7965764546684797,-1,-1,1,-1
695,2013-04-04,42.009997999999996,2264800,-2.189241007315937,-1,0.02214112029883797,1,41.099998,0.02433820069773397,1,1,0,1
696,2013-04-05,41.369999,1552400,1.500002380952381,1,-0.015234444905234179,-1,42.009997999999996,-0.02379909658647438,-1,-1,1,-1
697,2013-04-08,41.830002,1679000,0.33356920815894925,1,0.011119241264666124,1,41.369999,1.450331192901415,1,1,1,1
698,2013-04-09,40.5,1696100,3.1100455289484565,1,-0.031795408472607756,-1,41.830002,-0.07172603051752344,-1,-1,1,-1
699,2013-04-10,41.860001000000004,2121100,-2.8501227800952726,-1,0.03358027160493826,1,40.5,0.49382962962963045,1,1,0,1
700,2013-04-11,43.59,3447400,-3.6376580209781824,-1,0.04132821210396043,1,41.860001000000004,0.47778307506489476,1,1,0,1
701,2013-04-12,43.75,3149400,-1.1560693641618496,-1,0.003670566643725559,1,43.59,-0.7799954117917031,-1,1,0,-1
702,2013-04-15,43.299999,1681400,0.4597724137931042,1,-0.010285737142857188,-1,43.75,-0.5714285714285714,-1,-1,1,-1
703,2013-04-16,45.59,3180400,-3.1681399223385434,-1,0.05288686034380752,1,43.299999,2.0554272992015554,1,1,0,1
704,2013-04-17,45.450001,2118500,0.10988791208791139,1,-0.0030708269357315743,-1,45.59,-0.19741171309498443,-1,-1,1,-1
705,2013-04-18,46.970001,3367900,-2.1531122227055386,-1,0.033443343598606345,1,45.450001,1.1661143857840544,1,1,0,1
706,2013-04-19,47.830002,3011700,-0.7796102144882138,-1,0.01830958019353668,1,46.970001,1.0432147957586648,1,1,0,1
707,2013-04-22,50.189999,3939400,-3.271607130518814,-1,0.04934135273504703,1,47.830002,1.6098598532360484,1,1,0,1
708,2013-04-23,51.009997999999996,3733800,-0.01960392156861952,-1,0.01633789632073901,1,50.189999,1.6138693288278403,1,1,0,1
709,2013-04-24,50.43,2630000,0.9233830678434961,1,-0.011370280782994624,-1,51.009997999999996,-0.21563615822920698,-1,-1,1,-1
710,2013-04-25,52.0,2795900,-2.9702970297029703,-1,0.031132262542137523,1,50.43,0.13880626611144217,1,1,0,1
711,2013-04-26,51.200001,3622100,3.632599216401294,1,-0.01538459615384613,-1,52.0,2.173078846153846,1,-1,1,1
712,2013-04-29,54.939999,3639700,-6.14374250941819,-1,0.07304683451080396,1,51.200001,1.0937441192628017,1,1,0,1
713,2013-04-30,53.990002000000004,5522600,3.5892821428571358,1,-0.017291536536067187,-1,54.939999,1.9293793580156413,1,-1,1,1
714,2013-05-01,53.279999,2742800,4.8401552119966125,1,-0.01315063852007281,-1,53.990002000000004,3.7043895645716027,1,-1,1,1
715,2013-05-02,54.110001000000004,3050400,-0.4828282444875943,-1,0.015578115907997736,1,53.279999,1.0698179630221143,1,1,0,1
716,2013-05-03,54.549999,3378700,3.4000388985295107,1,0.008131546698733061,1,54.110001000000004,4.361485781528629,1,1,1,1
717,2013-05-06,59.5,4366700,-5.515164133980574,-1,0.09074245812543458,1,54.549999,3.3730523074803287,1,1,0,1
718,2013-05-07,55.509997999999996,9991000,10.46774516129033,1,-0.0670588571428572,-1,59.5,4.201680672268908,1,-1,1,1
719,2013-05-08,55.790001000000004,6769900,2.9739113043478196,1,0.005044190417733629,1,55.509997999999996,3.584943382631727,1,1,1,1
720,2013-05-09,69.400002,28605000,1.0268125630285503,1,0.24395054232029856,1,55.790001000000004,25.685609864032788,1,1,1,1
721,2013-05-10,76.760002,25082600,-10.208183482894945,-1,0.10605187014259743,1,69.400002,0.3602305371691488,1,1,0,1
722,2013-05-13,87.800003,22416900,-8.408451868340586,-1,0.14382491808689646,1,76.760002,5.510677292582666,1,1,0,1
723,2013-05-14,83.239998,37163900,11.65357979565294,1,-0.051936273851835746,-1,87.800003,7.312070365191209,1,-1,1,1
724,2013-05-15,84.839996,16878700,-3.716372724338403,-1,0.01922150454640814,1,83.239998,-1.7299315648710085,-1,1,0,-1
725,2013-05-16,92.25,21614000,2.5871141263077297,1,0.08734092821032191,1,84.839996,11.621878199994255,1,1,1,1
726,2013-05-17,91.5,19002200,1.0810810810810811,1,-0.008130081300813052,-1,92.25,0.27100271002710025,1,-1,1,1
727,2013-05-20,89.940002,8348400,1.294996665002294,1,-0.017049158469945258,-1,91.5,-0.41529726775956616,-1,-1,1,-1
728,2013-05-21,87.589996,8998200,1.0282531073446335,1,-0.026128596261316583,-1,89.940002,-1.6010695663538088,-1,-1,1,-1
729,2013-05-22,87.239998,8568000,-1.0072883753402242,-1,-0.003995867290597865,-1,87.589996,-1.3928451372460415,-1,-1,0,-1
730,2013-05-23,92.730003,12022200,-9.338527516531723,-1,0.06292990744910365,1,87.239998,-2.785419596181108,-1,1,0,-1
731,2013-05-24,97.08000200000001,16124200,-4.838017383110536,-1,0.04691037268703657,1,92.730003,-0.14019734260118275,-1,1,0,-1
732,2013-05-28,110.33000200000001,19691900,-8.645985958267282,-1,0.13648537007652717,1,97.08000200000001,4.604450873414687,1,1,0,1
733,2013-05-29,104.629997,25099500,7.855575309848296,1,-0.05166323662352512,-1,110.33000200000001,2.9185180292120325,1,-1,1,1
734,2013-05-30,104.949997,16133700,-2.4302147416573763,-1,0.003058396341156344,1,104.629997,-2.0739731073489436,-1,1,0,-1
735,2013-05-31,97.760002,15172000,7.999246979122023,1,-0.06850876803741113,-1,104.949997,1.2482182348228212,1,-1,1,1
736,2013-06-03,92.589996,19139600,5.152639669556247,1,-0.05288467567748212,-1,97.760002,-0.14320683013079633,-1,-1,1,-1
737,2013-06-04,94.839996,8856100,-2.2533649595687324,-1,0.024300681468870655,1,92.589996,0.17280916612200814,1,1,0,1
738,2013-06-05,95.370003,12224800,-1.8257515769484658,-1,0.0055884333862687985,1,94.839996,-1.244192376389386,-1,1,0,-1
739,2013-06-06,97.349998,9510900,-2.2047223097112854,-1,0.020761192594279443,1,95.370003,-0.12582887304721693,-1,1,0,-1
740,2013-06-07,102.040001,10711600,-4.122450000000004,-1,0.04817671388139111,1,97.349998,0.6676959561930351,1,1,0,1
741,2013-06-10,100.050003,9228600,-1.1321166481350418,-1,-0.019502136225968858,-1,102.040001,-3.0478253327339706,-1,-1,0,-1
742,2013-06-11,94.470001,7394000,3.7787726624567224,1,-0.055772132260705765,-1,100.050003,-1.869068409723083,-1,-1,1,-1
743,2013-06-12,97.730003,9192700,-0.9607437718777679,-1,0.03450833032170708,1,94.470001,2.4663935379867388,1,1,0,1
744,2013-06-13,98.18,5961600,0.8282828282828215,1,0.004604491826322832,1,97.730003,1.2994955090710514,1,1,1,1
745,2013-06-14,100.300003,6564700,-0.3000030000000038,-1,0.021593023018944724,1,98.18,1.8537380321857742,1,1,0,1
746,2013-06-17,102.199997,7066200,1.3513523426902028,1,0.01894311010140237,1,100.300003,3.2901245277131204,1,1,1,1
747,2013-06-18,103.389999,8795300,-1.611792628992632,-1,0.011643855527706304,1,102.199997,-0.44031018905019753,-1,1,0,-1
748,2013-06-19,104.68,8578900,-2.5671193918698823,-1,0.01247703851897719,1,103.389999,-1.2863923134383721,-1,1,0,-1
749,2013-06-20,100.650002,10106500,3.8222646187813734,1,-0.038498261367978626,-1,104.68,-0.028656858998859558,-1,-1,1,-1
750,2013-06-21,99.550003,11718600,4.001922970161699,1,-0.010928951596046677,-1,100.650002,3.030298002378575,1,-1,1,1
751,2013-06-24,101.489998,7119800,-5.170982383419688,-1,0.0194876438125271,1,99.550003,-3.0637899629194423,-1,1,0,-1
752,2013-06-25,102.400002,5848700,0.6789486067691278,1,0.008966440220049998,1,101.489998,1.586363219752945,1,1,1,1
753,2013-06-26,105.720001,6602600,-1.849709002416881,-1,0.032421864601135386,1,102.400002,1.3671884498596036,1,1,0,1
754,2013-06-27,109.25,8744900,-2.3419203747072603,-1,0.03339007724753995,1,105.720001,0.9742707058809086,1,1,0,1
755,2013-06-28,107.360001,5748600,1.1144874274661476,1,-0.017299762013729958,-1,109.25,-0.6224256292906241,-1,-1,1,-1
756,2013-07-01,117.18,10903600,-7.15069397265277,-1,0.09146794810480685,1,107.360001,1.8628911898016842,1,1,0,1
757,2013-07-02,117.82,12064100,0.3636363636363694,1,0.005461682881037655,1,117.18,0.913125106673488,1,1,1,1
758,2013-07-03,115.239998,4806700,2.338984745762712,1,-0.021897827194024777,-1,117.82,0.15277542013241116,1,-1,1,1
759,2013-07-05,120.089996,6818700,-1.4959398242055495,-1,0.042086064597120165,1,115.239998,2.6726848780403425,1,1,0,1
760,2013-07-08,121.610001,7814200,-0.19774078772989725,-1,0.012657215843357994,1,120.089996,1.0658731306810916,1,1,0,1
761,2013-07-09,123.449997,8603300,0.9547512913571244,1,0.015130301659976197,1,121.610001,2.4915697517344864,1,1,1,1
762,2013-07-10,122.269997,5600100,0.7468179114081054,1,-0.009558525951199437,-1,123.449997,-0.21060753853237385,-1,-1,1,-1
763,2013-07-11,125.610001,7483600,-0.5845643958495562,-1,0.027316627806901694,1,122.269997,2.1346201554253734,1,1,0,1
764,2013-07-12,129.899994,11344000,-3.50597131474103,-1,0.0341532757411569,1,125.610001,-0.08757344090778003,-1,1,0,-1
765,2013-07-15,127.260002,9922400,4.33736528856172,1,-0.020323264987987533,-1,129.899994,2.409549764875287,1,-1,1,1
766,2013-07-16,109.050003,32371900,13.644279487205255,1,-0.1430928706098873,-1,127.260002,-0.7700793529769051,-1,-1,1,-1
767,2013-07-17,120.25,26029000,-12.88960137691329,-1,0.10270515077381526,1,109.050003,-2.320042118660006,-1,1,0,-1
768,2013-07-18,119.029999,11398100,1.6037050375819977,1,-0.010145538461538428,-1,120.25,0.5987534303534273,1,-1,1,1
769,2013-07-19,119.68,5890300,-0.9957805907173054,-1,0.005460816646734701,1,119.029999,-0.4452650629695491,-1,1,0,-1
770,2013-07-22,122.43,9797800,-2.1186095764334802,-1,0.022977941176470562,1,119.68,0.17546707887700222,1,1,0,1
771,2013-07-23,122.739998,7736400,1.0161306451612904,1,0.0025320427999673267,1,122.43,1.282365433308824,1,1,1,1
772,2013-07-24,121.699997,6869000,2.225439043741954,1,-0.008473203657702544,-1,122.739998,1.409485928132406,1,-1,1,1
773,2013-07-25,124.07,5284300,-3.048171045711438,-1,0.019474141811195,1,121.699997,-1.0681964108840492,-1,1,0,-1
774,2013-07-26,129.389999,9633100,-0.9754955593530169,-1,0.04287901184815013,1,124.07,3.2804054162972482,1,1,0,1
775,2013-07-29,134.619995,9678900,-4.098351154589703,-1,0.04042040374387823,1,129.389999,-0.05409382528860285,-1,1,0,-1
776,2013-07-30,131.740005,13127000,2.2700281393910706,1,-0.02139347873248687,-1,134.619995,0.1337156490014838,1,-1,1,1
777,2013-07-31,134.279999,6351700,-1.289878486617263,-1,0.019280354513422138,1,131.740005,0.6300303389240097,1,1,0,1
778,2013-08-01,135.550003,5323600,-0.40740962962963245,-1,0.00945787912911733,1,134.279999,0.5361937781962571,1,1,0,1
779,2013-08-02,138.0,6269900,-2.533623672891717,-1,0.0180744887183808,1,135.550003,-0.708230895428323,-1,1,0,-1
780,2013-08-05,144.679993,10200700,-3.3354747280720867,-1,0.0484057463768115,1,138.0,1.4565181159420315,1,1,0,1
781,2013-08-06,142.149994,9254500,1.796204490500869,1,-0.01748686150406442,-1,144.679993,0.04838747814979776,1,-1,1,1
782,2013-08-07,134.229996,18212200,5.398550323479803,1,-0.055715781458281266,-1,142.149994,-0.18290187194802382,-1,-1,1,-1
783,2013-08-08,153.479996,27246800,0.5636604899127815,1,0.14341056823096388,1,134.229996,14.989205542403509,1,1,1,1
784,2013-08-09,153.0,8927700,-0.39370473990964044,-1,-0.003127417334569116,-1,153.479996,-0.7036760673358419,-1,-1,0,-1
785,2013-08-12,147.380005,14912200,1.3718718436933774,1,-0.036731993464052204,-1,153.0,-2.3333379084967345,-1,-1,1,-1
786,2013-08-13,145.429993,8748900,2.7224127090301034,1,-0.01323118424375147,-1,147.380005,1.438454965447985,1,-1,1,1
787,2013-08-14,139.360001,11693800,2.354260073190432,1,-0.04173824033670959,-1,145.429993,-1.8634340441727175,-1,-1,1,-1
788,2013-08-15,139.669998,10179200,-2.3748480292013183,-1,0.0022244331068854706,1,139.360001,-2.102474152536792,-1,1,0,-1
789,2013-08-16,142.0,7108100,-0.2612405471566486,-1,0.016682193981272908,1,139.669998,1.4033128288582197,1,1,0,1
790,2013-08-19,144.899994,8037700,-1.0248909375600377,-1,0.02042249295774634,1,142.0,1.0070373239436592,1,1,0,1
791,2013-08-20,149.580002,6418200,-0.6256360831067475,-1,0.03229819319385219,1,144.899994,2.587991825589724,1,1,0,1
792,2013-08-21,147.860001,6266300,1.4266659999999927,1,-0.011498870016059981,-1,149.580002,0.28078486053235413,1,-1,1,1
793,2013-08-22,157.100006,10592400,-5.280796774689749,-1,0.06249157945021255,1,147.860001,0.9197889833640573,1,1,0,1
794,2013-08-23,161.83999599999999,12931900,-3.0827999999999904,-1,0.030171800248053326,1,157.100006,-0.06365754053504466,-1,1,0,-1
795,2013-08-26,164.220001,24171100,0.5631202142217432,1,0.014705913611120058,1,161.83999599999999,2.045228671409512,1,1,1,1
796,2013-08-27,167.009995,17566900,-2.9020282889335496,-1,0.0169893678176265,1,164.220001,-1.1691620925029667,-1,1,0,-1
797,2013-08-28,166.449997,14740100,1.5438312024586744,1,-0.00335308075423868,-1,167.009995,1.2274732419457912,1,-1,1,1
798,2013-08-29,166.059998,9436000,-1.1204463456311944,-1,-0.002343039994167073,-1,166.449997,-1.339739285186049,-1,-1,0,-1
799,2013-08-30,169.0,11028400,-1.5808169015092004,-1,0.01770445643387264,1,166.059998,0.1866777091012499,1,1,0,1
800,2013-09-03,168.940002,12061100,2.5720831339821153,1,-0.0003550177514792807,-1,169.0,2.6035467455621255,1,-1,1,1
801,2013-09-04,170.619995,11475700,-0.5006720739666053,-1,0.009944317391448854,1,168.940002,0.4912998639599918,1,1,0,1
802,2013-09-05,169.929993,6685300,0.0999488500899944,1,-0.004044086392101853,-1,170.619995,-0.3047643976311107,-1,-1,1,-1
803,2013-09-06,166.970001,8619700,0.9491641060440885,1,-0.01741889084877446,-1,169.929993,-0.8003213417421797,-1,-1,1,-1
804,2013-09-09,160.699997,14344500,1.4835691970196498,1,-0.03755167971760387,-1,166.970001,-2.3058070173935064,-1,-1,1,-1
805,2013-09-10,166.369995,8967800,-3.047381908591793,-1,0.035283124491906515,1,160.699997,0.4667081605483789,1,1,0,1
806,2013-09-11,163.520004,5832500,1.7366744369527294,1,-0.017130438694789807,-1,166.369995,0.02404820652908366,1,-1,1,1
807,2013-09-12,164.929993,6160000,-0.5670689024390221,-1,0.00862273095345567,1,163.520004,0.29353962099951997,1,1,0,1
808,2013-09-13,165.53999299999998,5401200,-1.7017809989118025,-1,0.003698538930999584,1,164.929993,-1.3096399027919658,-1,1,0,-1
809,2013-09-16,166.580002,7574900,0.8452369047619004,1,0.006282524126964395,1,165.53999299999998,1.4860499601446877,1,1,1,1
810,2013-09-17,166.229996,5496900,-0.696628292989718,-1,-0.0021011285616385766,-1,166.580002,-0.9004682326753723,-1,-1,0,-1
811,2013-09-18,166.220001,5439700,0.5087723495456654,1,-6.012753558626294e-05,-1,166.229996,0.5053305782429328,1,-1,1,1
812,2013-09-19,177.919998,15594600,-4.16861526635921,-1,0.07038862308754279,1,166.220001,2.7553856169210396,1,1,0,1
