,date,tsla_close,tsla_vol,tsla_intra_perc_change,tsla_intra_returns,tsla_pct_change,tsla_pct_returns,tsla_previous_close,tsla_opening_change,tsla_opening_returns,tsla_target,tsla_intra_target,tsla_open_target,em_tweets3_compound,em_tweets3_sentiment,tsla_compound,tsla_sentiment
1444,2016-03-24,227.75,4960900,-5.547317200608554,-1,0.02322759436402544,1,222.580002,-3.0550826394547226,-1,1,-1,-1,0.0,0.0,0.0,0.0
1445,2016-03-28,230.25999500000003,3925700,0.58287897507498,1,0.011020834248079092,1,227.75,1.6948412733260076,1,1,1,1,0.0,0.0,-0.6611,-1.0
1446,2016-03-29,230.130005,4014300,-0.10440036584626088,-1,-0.0005645357544633577,-1,230.25999500000003,-0.16068618432829146,-1,-1,-1,-1,0.5859,1.0,0.2672,1.0
1447,2016-03-30,226.889999,4033000,3.4880246456765294,1,-0.014079024593077194,-1,230.130005,2.1552995664342,1,-1,1,1,1.2117,1.0,0.0,0.0
1448,2016-03-31,229.770004,8012900,-0.1874980411179632,-1,0.01269339773764111,1,226.889999,1.0798170967420946,1,1,-1,1,2.1659999999999995,1.0,2.1956,1.0
1449,2016-04-01,237.589996,15997500,2.9571563700759285,1,0.03403399862411982,1,229.770004,6.554379482884984,1,1,1,1,4.515,1.0,2.3520000000000003,1.0
1450,2016-04-04,246.990005,13475300,0.8550056369421688,1,0.03956399325836935,1,237.589996,4.8528975100450085,1,1,1,1,2.9381,1.0,-0.9224,-1.0
1451,2016-04-05,255.470001,9948700,-6.224532640332629,-1,0.034333356930779546,1,246.990005,-2.627638717607204,-1,1,-1,-1,0.0,-1.0,0.3818,1.0
1452,2016-04-06,265.420013,11705500,-4.508411211921056,-1,0.0389478684818263,1,255.470001,-0.5871530880841075,-1,1,-1,-1,-0.4417,-1.0,0.0,-1.0
1453,2016-04-07,257.200012,8856200,3.4715704948063575,1,-0.030969785989724774,-1,265.420013,0.3880638043673188,1,-1,1,1,-0.5691999999999999,-1.0,0.0,-1.0
1454,2016-04-08,250.070007,7363900,4.003836084452985,1,-0.02772163556508711,-1,257.200012,1.2830434860166278,1,-1,1,1,3.0241,1.0,0.0,0.0
1455,2016-04-11,249.919998,9161700,0.4302796812749034,1,-0.0005998680201579898,-1,250.070007,0.3718930595303356,1,-1,1,1,1.3107,1.0,-0.5859,-1.0
1456,2016-04-12,247.820007,5763200,0.6733438877755609,1,-0.008402652916154496,-1,249.919998,-0.16805297829747606,-1,-1,1,-1,0.0,0.0,0.5106,1.0
1457,2016-04-13,254.52999900000003,4925600,-2.4224393871964787,-1,0.027076070577304327,1,247.820007,0.278423041122768,1,1,-1,1,0.0,0.0,0.2023,1.0
1458,2016-04-14,251.860001,4132200,0.4505924901185839,1,-0.010489914786036893,-1,254.52999900000003,-0.6011075338903498,-1,-1,1,-1,0.6249,1.0,0.0,-1.0
1459,2016-04-15,254.50999500000003,3752400,-1.2733265789131178,-1,0.010521694550458038,1,251.860001,-0.21837647812920294,-1,1,-1,-1,0.0,0.0,0.0,0.0
1460,2016-04-18,253.880005,4271400,-0.6541684280881418,-1,-0.002475305537607886,-1,254.50999500000003,-0.8958386879855276,-1,-1,-1,-1,0.4019,1.0,0.0,-1.0
1461,2016-04-19,247.369995,6357500,2.2716498552396067,1,-0.025642074491057158,-1,253.880005,-0.2993579584969544,-1,-1,1,-1,0.0,0.0,0.0,-1.0
1462,2016-04-20,249.970001,5194100,-1.5065402726090105,-1,0.01051059567673085,1,247.369995,-0.4487205491514786,-1,1,-1,-1,1.0707,1.0,0.3561,1.0
1463,2016-04-21,248.289993,2783100,0.28114060241091143,1,-0.0067208384737332824,-1,249.970001,-0.3920454438850844,-1,-1,1,-1,0.0,0.0,0.0,-1.0
1464,2016-04-22,253.75,3786300,-1.9526702637818656,-1,0.02199044324754551,1,248.289993,0.2416553292182048,1,1,-1,1,0.0,0.0,0.0,-1.0
1465,2016-04-25,251.820007,3670300,0.4703324072236974,1,-0.007605883743842413,-1,253.75,-0.29162758620688395,-1,-1,1,-1,0.0,0.0,0.0,-1.0
1466,2016-04-26,253.740005,3223800,-0.6705026700594774,-1,0.007624485531842584,1,251.820007,0.0913334896380969,1,1,-1,1,0.0,0.0,0.2023,1.0
1467,2016-04-27,251.470001,3205800,0.5064288822947703,1,-0.008946180954004457,-1,253.740005,-0.390165121971984,-1,-1,1,-1,0.3771,1.0,0.0,0.0
1468,2016-04-28,247.710007,2519000,0.8565134875362048,1,-0.014952057840091904,-1,251.470001,-0.6442100423739849,-1,-1,1,-1,0.0,0.0,0.0,0.0
1469,2016-04-29,240.75999500000003,5413800,2.974129132643377,1,-0.02805704979048329,-1,247.710007,0.17358685069191696,1,-1,1,1,-0.378,-1.0,0.0,0.0
1470,2016-05-02,241.800003,3843900,-0.1242248447204867,-1,0.004319687745465872,1,240.75999500000003,0.30736210972257577,1,1,-1,1,0.9905,1.0,0.2732,1.0
1471,2016-05-03,232.320007,4302200,2.1233543894364946,1,-0.039205938305964416,-1,241.800003,-1.8362290921890487,-1,-1,1,-1,0.0,0.0,-0.1483,-1.0
1472,2016-05-04,222.559998,8700500,3.356635214279589,1,-0.042011056757586866,-1,232.320007,-0.8738007656826413,-1,-1,1,-1,0.0,0.0,-1.5743,-1.0
1473,2016-05-05,211.52999900000003,11254800,7.410490887361287,1,-0.04955966525484945,-1,222.559998,2.650974592478197,1,-1,1,1,0.9738,1.0,1.9210000000000005,1.0
1474,2016-05-06,214.929993,5685200,-1.9253559521353465,-1,0.01607334191875065,1,211.52999900000003,-0.3120143729589933,-1,1,-1,-1,1.7643,1.0,0.0,0.0
1475,2016-05-09,208.919998,4776400,3.1522357539762744,1,-0.02796257011928549,-1,214.929993,0.3675652657746764,1,-1,1,1,0.0,0.0,-0.2732,-1.0
1476,2016-05-10,208.690002,4070600,-0.5492647475413377,-1,-0.0011008807304315749,-1,208.919998,-0.6557510114469697,-1,-1,-1,-1,0.0,-1.0,0.0,0.0
1477,2016-05-11,208.960007,5161900,-0.6599600300584975,-1,0.0012938089865945912,1,208.690002,-0.5271004789199282,-1,1,-1,-1,0.0,0.0,-0.2732,-1.0
1478,2016-05-12,207.279999,3650500,1.967462618544616,1,-0.00803985424828213,-1,208.960007,1.1868275827536576,1,-1,1,1,0.7859,1.0,0.732,1.0
1479,2016-05-13,207.610001,2822800,0.08181634460398306,1,0.001592059058240336,1,207.279999,0.24121960749334045,1,1,1,1,0.0,0.0,0.0,-1.0
1480,2016-05-16,208.289993,2949400,-0.06725870960149481,-1,0.003275333542337222,1,207.610001,0.260099704927019,1,1,-1,1,0.8286,1.0,-0.4588,-1.0
1481,2016-05-17,204.660004,2843600,2.0999755737865207,1,-0.017427572720692175,-1,208.289993,0.3648807074471516,1,-1,1,1,0.4201,1.0,-0.9176,-1.0
1482,2016-05-18,211.169998,5617500,-0.9658159492942658,-1,0.03180882376998273,1,204.660004,2.193877607859314,1,1,-1,1,0.10390000000000003,1.0,0.4346,1.0
1483,2016-05-19,215.210007,6866300,-0.7443179651792301,-1,0.019131548223057626,1,211.169998,1.160201270636951,1,1,-1,1,0.6249,1.0,0.8978999999999999,1.0
1484,2016-05-20,220.27999900000003,9007100,-1.5161961031339046,-1,0.023558346894157367,1,215.210007,0.8270981562674165,1,1,-1,1,0.0,0.0,1.2003,1.0
1485,2016-05-23,216.220001,5102500,1.6600691695108507,1,-0.018431078710873128,-1,220.27999900000003,-0.18612856449123866,-1,-1,1,-1,0.0,0.0,0.4588,1.0
1486,2016-05-24,217.910004,3013800,-0.6048005372631463,-1,0.007816127056627042,1,216.220001,0.17574923607554682,1,1,-1,1,0.0,0.0,0.3818,1.0
1487,2016-05-25,219.580002,3126800,-0.7663705058717692,-1,0.007663705058717606,1,217.910004,0.0,-1,1,-1,-1,0.8313,1.0,-0.29600000000000004,-1.0
1488,2016-05-26,225.119995,4072400,-2.095235827664407,-1,0.025229952407050282,1,219.580002,0.4189807776757341,1,1,-1,1,0.4131,1.0,-0.01839999999999997,-1.0
1489,2016-05-27,223.039993,3650300,0.8667105012064685,1,-0.00923952579156728,-1,225.119995,-0.05774253859593818,-1,-1,1,-1,0.5174,1.0,0.0,0.0
1490,2016-05-31,223.229996,2789000,-0.08518786135363184,-1,0.0008518786135363055,1,223.039993,0.0,-1,1,-1,-1,0.0,0.0,0.0,0.0
1491,2016-06-01,219.559998,2982700,0.8668945433789842,1,-0.016440433928064047,-1,223.229996,-0.7839448243326582,-1,-1,1,-1,0.4404,1.0,0.2585,1.0
1492,2016-06-02,218.960007,2032800,0.2868933063781261,1,-0.0027326972374995817,-1,219.559998,0.013662780230111755,1,-1,1,1,0.6124,1.0,-0.4019,-1.0
1493,2016-06-03,218.990005,2229000,0.4590886363636509,1,0.00013700218780132722,1,218.960007,0.474969385619361,1,1,1,1,1.6963,1.0,1.3594,1.0
1494,2016-06-06,220.679993,2249500,-1.2293545871559746,-1,0.00771719238967128,1,218.990005,-0.4520777101219611,-1,1,-1,-1,0.0,-1.0,0.7547999999999999,1.0
1495,2016-06-07,232.339996,6213600,-4.5446322771636085,-1,0.05283670187537104,1,220.679993,0.7069113872955141,1,1,-1,1,0.0,-1.0,0.7293999999999999,1.0
1496,2016-06-08,235.520004,5972000,-0.7356719323908755,-1,0.013686872922215263,1,232.339996,0.6283924529291937,1,1,-1,1,0.7631,1.0,0.4123000000000001,1.0
1497,2016-06-09,229.360001,4492100,2.3916908229073326,1,-0.026154903597912726,-1,235.520004,-0.2292832841494009,-1,-1,1,-1,-0.29600000000000004,-1.0,-0.2324,-1.0
1498,2016-06-10,218.789993,6026600,3.782051118264004,1,-0.046084792265064456,-1,229.360001,-0.858912622693948,-1,-1,1,-1,0.5938999999999999,1.0,0.6909,1.0
1499,2016-06-13,217.869995,4193000,0.7425990888382609,1,-0.004204936374763713,-1,218.789993,0.3245152990155223,1,-1,1,1,0.0,0.0,0.0,-1.0
1500,2016-06-14,214.960007,3580200,1.790934717860589,1,-0.013356534019289934,-1,217.869995,0.4635837991367125,1,-1,1,1,0.0,0.0,0.0,-1.0
1501,2016-06-15,217.699997,2908500,-0.34570177938283164,-1,0.012746510563707014,1,214.960007,0.9257489464075216,1,1,-1,1,1.7813,1.0,0.0,0.0
1502,2016-06-16,217.929993,2440300,-0.2345667393484347,-1,0.001056481410975918,1,217.699997,-0.12861690576873644,-1,1,-1,-1,0.0,0.0,0.0,-1.0
1503,2016-06-17,215.470001,3112600,1.0743294713220828,1,-0.011287991919497031,-1,217.929993,-0.055061259970772894,-1,-1,1,-1,0.6266,1.0,0.3182,1.0
1504,2016-06-20,219.699997,3555500,-0.09111480637814333,-1,0.01963148457032804,1,215.470001,1.870329503548864,1,1,-1,1,1.4347,1.0,1.0955,1.0
1505,2016-06-21,219.610001,4529000,0.4848613530634115,1,-0.0004096313210237845,-1,219.699997,0.44606099835313145,1,-1,1,1,0.0,0.0,-0.3639,-1.0
1506,2016-06-22,196.660004,23742400,1.4087316317805512,1,-0.104503423776224,-1,219.610001,-9.170802744998843,-1,-1,1,-1,-0.5994,-1.0,-1.3948999999999998,-1.0
1507,2016-06-23,196.399994,10130700,-0.3628146521251504,-1,-0.001322129536822425,-1,196.660004,-0.4932380658346891,-1,-1,-1,-1,0.0,0.0,-0.2599,-1.0
1508,2016-06-24,193.149994,7026500,-1.6311449361039942,-1,-0.016547862012663783,-1,196.399994,-3.233193072297135,-1,-1,-1,-1,0.0,0.0,-0.1628,-1.0
1509,2016-06-27,198.550003,7205400,-4.029132327207726,-1,0.02795759341312753,1,193.149994,-1.1856034538628986,-1,1,-1,-1,0.8274999999999999,1.0,0.6634,1.0
1510,2016-06-28,201.789993,6212400,0.0495348954853418,1,0.016318257119341206,1,198.550003,1.682193880399984,1,1,1,1,0.8016,1.0,1.4051999999999998,1.0
1511,2016-06-29,210.190002,5994900,-2.4667268935132043,-1,0.041627480506429386,1,201.789993,1.655192088737537,1,1,-1,1,0.6560999999999999,1.0,1.3177,1.0
1512,2016-06-30,212.27999900000003,4843100,0.3239902318448766,1,0.009943370189415823,1,210.190002,1.3226123857213603,1,1,1,1,-0.6878,-1.0,-2.958,-1.0
1513,2016-07-01,216.5,5400000,-5.025711191548037,-1,0.01987940936442145,1,212.27999900000003,-2.892406269513899,-1,1,-1,-1,0.0,0.0,0.5489999999999999,1.0
1514,2016-07-05,213.979996,5175300,-2.0264149530618405,-1,-0.011639741339491971,-1,216.5,-3.127022632794457,-1,-1,-1,-1,-0.9502,-1.0,-1.9674,-1.0
1515,2016-07-06,214.440002,4919900,-2.114286666666663,-1,0.0021497617001544627,1,213.979996,-1.8599850801006648,-1,1,-1,-1,0.9046,1.0,-2.7688,-1.0
1516,2016-07-07,215.940002,3612000,-1.3327057344146602,-1,0.006994963560949864,1,214.440002,-0.6248815461212247,-1,1,-1,-1,0.0,0.0,-0.4019,-1.0
1517,2016-07-08,216.77999900000003,4074800,0.4683213893252074,1,0.003889955507178522,1,215.940002,0.8613508302181004,1,1,1,1,-0.15339999999999998,-1.0,-0.459,-1.0
1518,2016-07-11,224.77999900000003,5429800,-2.1913038036955697,-1,0.03690377358106733,1,216.77999900000003,1.466928690224765,1,1,-1,1,0.0,0.0,0.2993000000000001,1.0
1519,2016-07-12,224.649994,4571300,-0.2454207877174197,-1,-0.0005783655155191525,-1,224.77999900000003,-0.3025149048069995,-1,-1,-1,-1,0.8326,1.0,-0.29600000000000004,-1.0
1520,2016-07-13,222.52999900000003,3567100,1.3170736141906731,1,-0.009436879842516066,-1,224.649994,0.3783690285787445,1,-1,1,1,0.4215,1.0,-1.3634,-1.0
1521,2016-07-14,221.52999900000003,2675800,0.7126192343272439,1,-0.00449377614026769,-1,222.52999900000003,0.26513099476533275,1,-1,1,1,-0.4742999999999999,-1.0,-0.7218,-1.0
1522,2016-07-15,220.399994,2234200,0.9527278275619696,1,-0.005100911863408775,-1,221.52999900000003,0.44689432784223865,1,-1,1,1,1.7696,1.0,-1.0311,-1.0
1523,2016-07-18,226.25,3412100,-3.009470510879024,-1,0.026542677673575543,1,220.399994,-0.3448253269916038,-1,1,-1,-1,2.4696,1.0,0.4404,1.0
1524,2016-07-19,225.25999500000003,3115100,-0.11555333333334755,-1,-0.004375712707182178,-1,226.25,-0.5524861878453038,-1,-1,-1,-1,0.0,-1.0,0.0,-1.0
1525,2016-07-20,228.360001,2568500,-0.8345476185165978,-1,0.013761902107828572,1,225.25999500000003,0.5371597384612993,1,1,-1,1,-0.383,-1.0,0.8494,1.0
1526,2016-07-21,220.5,4428700,2.433628318584071,1,-0.0344193421158725,-1,228.360001,-1.0334563801302412,-1,-1,1,-1,1.4061,1.0,0.7769999999999999,1.0
1527,2016-07-22,222.270004,2579700,-0.12613135442743564,-1,0.008027229024943239,1,220.5,0.6757392290249288,1,1,-1,1,0.4019,1.0,-0.6705,-1.0
1528,2016-07-25,230.00999500000003,4490700,-3.482247204170668,-1,0.034822472041706735,1,222.270004,0.0,-1,1,-1,-1,0.4019,1.0,1.227,1.0
1529,2016-07-26,229.50999500000003,3430000,-0.799329344289803,-1,-0.0021738185768840346,-1,230.00999500000003,-1.0086487763281935,-1,-1,-1,-1,0.4215,1.0,-0.8805,-1.0
1530,2016-07-27,228.490005,2889000,0.37062484295151776,1,-0.004444207320905891,-1,229.50999500000003,-0.0740704124890277,-1,-1,1,-1,1.2318,1.0,0.5431,1.0
1531,2016-07-28,230.610001,2419100,-1.166924340867597,-1,0.0092782876870261,1,228.490005,-0.2363376901321979,-1,1,-1,-1,0.4404,1.0,0.0,0.0
1532,2016-07-29,234.789993,3070800,-1.7728634820918459,-1,0.01812580539384334,1,230.610001,0.0390251938813538,1,1,-1,1,0.8736999999999999,1.0,0.0,-1.0
1533,2016-08-01,230.00999500000003,4016300,2.33121231422504,1,-0.02035861042851161,-1,234.789993,0.30240087787727404,1,-1,1,1,0.2235,1.0,0.32309999999999994,1.0
1534,2016-08-02,227.199997,3934400,0.9460688177631921,1,-0.012216851706813858,-1,230.00999500000003,-0.27824877784116064,-1,-1,1,-1,0.0,0.0,0.0,-1.0
1535,2016-08-03,225.789993,3887800,0.6949034765998949,1,-0.00620600360307233,-1,227.199997,0.074823064368259,1,-1,1,1,0.0,0.0,-0.4404,-1.0
1536,2016-08-04,230.610001,4147000,-2.1799809279987468,-1,0.02134730567975152,1,225.789993,-0.04428495641966605,-1,1,-1,-1,0.0,0.0,0.044999999999999984,1.0
1537,2016-08-05,230.02999900000003,3205200,-0.01304304347827482,-1,-0.0025150773925018965,-1,230.610001,-0.2645162817548328,-1,-1,-1,-1,0.0,0.0,0.0,-1.0
1538,2016-08-08,226.160004,2263600,0.8070157894736777,1,-0.016823870872598734,-1,230.02999900000003,-0.8824931569034313,-1,-1,1,-1,0.0,0.0,0.8009,1.0
1539,2016-08-09,229.080002,2207800,-0.9963825633776796,-1,0.01291120422866632,1,226.160004,0.2918301151073381,1,1,-1,1,2.0313,1.0,-0.17659999999999998,-1.0
1540,2016-08-10,225.649994,2338300,1.1347752117337957,1,-0.014972970010712738,-1,229.080002,-0.36668281502810507,-1,-1,1,-1,0.0,-1.0,-0.4019,-1.0
1541,2016-08-11,224.910004,1880900,0.5571004161214953,1,-0.0032793707940447225,-1,225.649994,0.23044715879762004,1,-1,1,1,0.8805,1.0,0.2023,1.0
1542,2016-08-12,225.610001,1813500,-0.08872587571577692,-1,0.0031123426595109915,1,224.910004,0.22231114272711494,1,1,-1,1,0.0,0.0,0.0,0.0
1543,2016-08-15,225.589996,2034300,0.1902521867046844,1,-8.867071455753717e-05,-1,225.610001,0.18173086218816048,1,-1,1,1,0.0,-1.0,-0.1059,-1.0
1544,2016-08-16,223.610001,2267100,0.8337416108532109,1,-0.008776962786949172,-1,225.589996,-0.04432421728489106,-1,-1,1,-1,0.0,0.0,-0.6947,-1.0
1545,2016-08-17,223.240005,1787100,0.4858899791745374,1,-0.0016546487113517914,-1,223.610001,0.32198962335321696,1,-1,1,1,0.0,0.0,0.0,-1.0
1546,2016-08-18,223.50999500000003,1714500,0.1385095122438914,1,0.0012094158482036654,1,223.240005,0.2598109599576508,1,1,1,1,0.0,0.0,0.0,-1.0
1547,2016-08-19,225.0,1659500,-0.6531301090270636,-1,0.006666390914643383,1,223.50999500000003,0.013421323730948929,1,1,-1,1,0.0,0.0,0.0,0.0
1548,2016-08-22,222.929993,2065500,0.5531538613833453,1,-0.009200031111111008,-1,225.0,-0.3688897777777811,-1,-1,1,-1,-0.4588,-1.0,0.0,-1.0
1549,2016-08-23,224.839996,4784400,-0.23180678663228185,-1,0.008567725563962014,1,222.929993,0.6235204071441167,1,1,-1,1,0.0,-1.0,0.25349999999999995,1.0
1550,2016-08-24,222.619995,2570700,1.9511155875210269,1,-0.009873692579144056,-1,224.839996,0.9829243192123124,1,-1,1,1,0.0,0.0,0.4703,1.0
1551,2016-08-25,220.960007,1762500,0.9636475238059778,1,-0.007456598855821728,-1,222.619995,0.22010871036088447,1,-1,1,1,0.0,0.0,1.6162999999999998,1.0
1552,2016-08-26,219.990005,2239000,0.9678554108573888,1,-0.004389943742172386,-1,220.960007,0.5340296717134096,1,-1,1,1,0.0,0.0,0.0,0.0
1553,2016-08-29,215.199997,3266300,2.2484656529220564,1,-0.02177375285754435,-1,219.990005,0.07272557678246536,1,-1,1,1,0.0,0.0,0.0,-1.0
1554,2016-08-30,211.339996,3168900,2.207211594987683,1,-0.01793680787086649,-1,215.199997,0.4228643181625871,1,-1,1,1,0.6908,1.0,0.0,-1.0
1555,2016-08-31,212.00999500000003,3276500,-0.7508444863180731,-1,0.0031702423236539268,1,211.339996,-0.43058721360057217,-1,1,-1,-1,1.2197,1.0,-0.1027,-1.0
1556,2016-09-01,200.770004,7943100,3.942390889009879,1,-0.05301632595199124,-1,212.00999500000003,-1.4150276264097963,-1,-1,1,-1,-0.6348,-1.0,-0.4882,-1.0
1557,2016-09-02,197.779999,5977400,2.248802923453737,1,-0.014892687853908624,-1,200.770004,0.7770075055634343,1,-1,1,1,0.0,0.0,0.4588,1.0
1558,2016-09-06,202.830002,4390600,-1.9143794208747007,-1,0.025533436270267273,1,197.779999,0.6269617788803793,1,1,-1,1,0.0,0.0,0.4939,1.0
1559,2016-09-07,201.710007,3640900,1.8442788321167791,1,-0.005521840896101749,-1,202.830002,1.3163723185290863,1,-1,1,1,0.0,0.0,-1.2978,-1.0
1560,2016-09-08,197.360001,3377900,1.097470291694254,1,-0.021565642997573242,-1,201.710007,-1.0708462272771695,-1,-1,1,-1,0.0,0.0,0.2210999999999999,1.0
1561,2016-09-09,194.470001,3757000,2.3205560765594617,1,-0.014643291372905988,-1,197.360001,0.8765681958017288,1,-1,1,1,0.6721999999999999,1.0,-0.9735,-1.0
1562,2016-09-12,198.300003,3715200,-1.692309230769233,-1,0.01969456461307884,1,194.470001,0.2725350939860404,1,1,-1,1,0.0,0.0,0.09189999999999998,1.0
1563,2016-09-13,196.050003,3589400,0.5125317214303451,1,-0.011346444608979713,-1,198.300003,-0.6253176909936791,-1,-1,1,-1,-0.16410000000000002,-1.0,-0.22120000000000006,-1.0
1564,2016-09-14,196.410004,2254500,-0.3371667943805951,-1,0.0018362713312480852,1,196.050003,-0.1530237160975732,-1,1,-1,-1,0.0,0.0,-1.8075,-1.0
1565,2016-09-15,200.419998,3077200,-2.0000981729325096,-1,0.020416444775389172,1,196.410004,0.040731631979388165,1,1,-1,1,0.0,0.0,3.0805,1.0
1566,2016-09-16,205.399994,3107800,-2.484779986875362,-1,0.024847799868753517,1,200.419998,0.0,-1,1,-1,-1,0.8849,1.0,-1.533,-1.0
1567,2016-09-19,206.339996,2299500,0.31884251207730185,1,0.004576446092788178,1,205.399994,0.7789708114597158,1,1,1,1,0.7845,1.0,-0.3188,-1.0
1568,2016-09-20,204.639999,2410500,1.0684104113586628,1,-0.00823881473759458,-1,206.339996,0.24716972467132475,1,-1,1,1,0.0,0.0,-0.5343,-1.0
1569,2016-09-21,205.220001,2633500,0.5572486446006807,1,0.0028342552914106807,1,204.639999,0.8453850705892546,1,1,1,1,0.2093,1.0,0.0,-1.0
1570,2016-09-22,206.429993,2382900,-0.014534399647319594,-1,0.005896072478822401,1,205.220001,0.57498927699547,1,1,-1,1,0.6904999999999999,1.0,-1.179,-1.0
1571,2016-09-23,207.449997,2905200,-0.7087683696109429,-1,0.004941161820414264,1,206.429993,-0.2131415079784456,-1,1,-1,-1,0.4404,1.0,0.0,-1.0
1572,2016-09-26,208.990005,2394400,-1.205813559322032,-1,0.0074235142071368285,1,207.449997,-0.4579402331830336,-1,1,-1,-1,0.7056999999999998,1.0,0.1952,1.0
1573,2016-09-27,205.809998,3373200,1.8316222799414843,1,-0.015216072175317619,-1,208.990005,0.3157993129862818,1,-1,1,1,0.4662,1.0,0.0,-1.0
1574,2016-09-28,206.270004,2088400,0.5975572405560529,1,0.002235100356980713,1,205.809998,0.8260031176911027,1,1,1,1,0.7487,1.0,-0.4404,-1.0
1575,2016-09-29,200.699997,2727000,2.383272790371422,1,-0.027003475502914157,-1,206.270004,-0.3248160115418394,-1,-1,1,-1,0.0,0.0,-0.8259,-1.0
1576,2016-09-30,204.029999,2586300,-0.9000504114516871,-1,0.01659193846425433,1,200.699997,0.7523717102995385,1,1,-1,1,0.0,0.0,-0.0918,-1.0
1577,2016-10-03,213.699997,5999900,-0.6594413472523829,-1,0.04739498136252029,1,204.029999,4.053327471711634,1,1,-1,1,0.0,0.0,0.0258,1.0
1578,2016-10-04,211.410004,3541500,0.7930558199984249,1,-0.010715924343227769,-1,213.699997,-0.28076322340800824,-1,-1,1,-1,0.7615000000000001,1.0,0.2732,1.0
1579,2016-10-05,208.460007,1877500,1.781001654235708,1,-0.013953913931149642,-1,211.410004,0.3926025184692552,1,-1,1,1,0.9109,1.0,0.0,-1.0
1580,2016-10-06,201.0,4703400,0.7211335323128871,1,-0.03578627434278081,-1,208.460007,-2.8782499273349824,-1,-1,1,-1,0.4983,1.0,0.1027,1.0
1581,2016-10-07,196.610001,3493000,2.1840791044776062,1,-0.021840791044776098,-1,201.0,0.0,-1,-1,1,-1,-0.5994,-1.0,0.0,-1.0
1582,2016-10-10,200.949997,3316300,0.19866351531174592,1,0.022074136503361208,1,196.610001,2.41086667814014,1,1,1,1,0.08720000000000007,1.0,-0.6355,-1.0
1583,2016-10-11,200.100006,2328400,0.8669804052420984,1,-0.004229863213185303,-1,200.949997,0.4478770905381061,1,-1,1,1,0.0,0.0,0.0,-1.0
1584,2016-10-12,201.509995,1970700,-0.27867529652165524,-1,0.007046421577818319,1,200.100006,0.4247830957086471,1,1,-1,1,0.0,0.0,0.8038,1.0
1585,2016-10-13,200.240005,2494600,0.1296733167082312,1,-0.006302367284560796,-1,201.509995,-0.5012133517248132,-1,-1,1,-1,-0.4767,-1.0,0.0,-1.0
1586,2016-10-14,196.509995,4269900,2.068179466397305,1,-0.018627696298749045,-1,200.240005,0.20974779739943492,1,-1,1,1,0.0,0.0,0.0,0.0
1587,2016-10-17,193.960007,4554100,1.5681278624492003,1,-0.012976378122649623,-1,196.509995,0.27479925384965803,1,-1,1,1,0.0,0.0,0.07300000000000001,1.0
1588,2016-10-18,199.100006,5680500,-1.586816123607942,-1,0.02650030323003638,1,193.960007,1.0466064790356384,1,1,-1,1,0.0,-1.0,0.3251,1.0
1589,2016-10-19,203.559998,6991200,-1.9124826796715115,-1,0.022400762760398815,1,199.100006,0.3214459973446655,1,1,-1,1,-0.4019,-1.0,0.6369,1.0
1590,2016-10-20,199.100006,5072900,1.4941564786798958,1,-0.021909962879838485,-1,203.559998,-0.7074096159108916,-1,-1,1,-1,2.8622,1.0,0.0,-1.0
1591,2016-10-21,200.089996,2943400,-0.7502467044235525,-1,0.004972325314746451,1,199.100006,-0.2511300778162709,-1,1,-1,-1,0.0,0.0,0.0,0.0
1592,2016-10-24,202.759995,2751600,-0.8756194029850765,-1,0.013343990471167856,1,200.089996,0.4547973502883248,1,1,-1,1,0.743,1.0,0.0516,1.0
1593,2016-10-25,202.339996,2445000,0.2759970510398376,1,-0.002071409599314733,-1,202.759995,0.06904665784786042,1,-1,1,1,0.0,0.0,0.0,-1.0
1594,2016-10-26,202.240005,5632800,-0.6169179104477595,-1,-0.0004941731836348717,-1,202.339996,-0.6622496918503376,-1,-1,-1,-1,0.7783,1.0,0.6829,1.0
1595,2016-10-27,204.009995,13093700,3.4683453859817344,1,0.00875192818552395,1,202.240005,4.499599868977452,1,1,1,1,0.4588,1.0,2.1196,1.0
1596,2016-10-28,199.970001,4280100,1.9754897058823544,1,-0.019802921910762272,-1,204.009995,-0.004899269763720905,-1,-1,1,-1,0.0,0.0,0.0,-1.0
1597,2016-10-31,197.729996,4692300,2.350737756167272,1,-0.011201705199771372,-1,199.970001,1.2601910223523978,1,-1,1,1,0.0,0.0,0.4588,1.0
1598,2016-11-01,190.789993,7060000,3.6608767199865535,1,-0.03509838234154428,-1,197.729996,0.1567779326713694,1,-1,1,1,0.0,0.0,-0.3182,-1.0
1599,2016-11-02,188.020004,4253400,1.0681394201293457,1,-0.014518523516062976,-1,190.789993,-0.3878557718695328,-1,-1,1,-1,0.4019,1.0,0.0,-1.0
1600,2016-11-03,187.419998,2653000,0.8359798941798979,1,-0.0031911817212811893,-1,188.020004,0.5212190081646844,1,-1,1,1,1.2909000000000002,1.0,-0.4588,-1.0
1601,2016-11-04,190.559998,5146000,-0.8253957671957711,-1,0.016753815139833872,1,187.419998,0.8430274340308165,1,1,-1,1,6.1076,1.0,0.8254999999999999,1.0
1602,2016-11-07,193.210007,3870100,0.1962854526842216,1,0.013906428567447948,1,190.559998,1.5900493449837134,1,1,1,1,0.8266,1.0,0.7365000000000002,1.0
