,date,dji_open,dji_high,dji_low,dji_close,dji_vol,dji_perc_change,dji_return,dji_previous_day_return,dji_previous_perc_change
488,2012-03-06,12958.650391,12958.730469,12734.860352,12759.150391,142330000,-1.5395121712563222,-1,-1.0,-0.11196650603797385
489,2012-03-07,12756.120117,12857.730469,12751.509766,12837.330078,175110000,0.6366352798118644,1,-1.0,-1.5395121712563222
490,2012-03-08,12835.530273,12937.19043,12835.530273,12907.94043,103530000,0.5641384146965679,1,1.0,0.6366352798118644
491,2012-03-09,12908.620117,12968.790039,12906.429688,12922.019531,103240000,0.10380206310628953,1,1.0,0.5641384146965679
492,2012-03-12,12920.580078,12976.360352,12919.980469,12959.709961,100000000,0.30284927428781966,1,1.0,0.10380206310628953
493,2012-03-13,12953.200195,13180.400391,12953.129883,13177.679688,163130000,1.7330041196047519,1,1.0,0.30284927428781966
494,2012-03-14,13177.150391,13221.269531,13166.25,13194.099609,163610000,0.12862582194992545,1,1.0,1.7330041196047519
495,2012-03-15,13192.969727,13253.509766,13170.19043,13252.759766,161650000,0.45319621159773105,1,1.0,0.12862582194992545
496,2012-03-16,13253.509766,13289.080078,13231.450195,13232.620117,392620000,-0.15761597772077143,-1,1.0,0.45319621159773105
497,2012-03-19,13231.94043,13269.709961,13208.629883,13239.129883,147120000,0.05433407925340129,1,-1.0,-0.15761597772077143
498,2012-03-20,13238.450195,13238.450195,13123.379883,13170.19043,131660000,-0.5156174929432431,-1,1.0,0.05433407925340129
499,2012-03-21,13170.790039,13190.019531,13112.929688,13124.620117,124860000,-0.3505478552409193,-1,-1.0,-0.5156174929432431
500,2012-03-22,13124.400391,13124.469727,13017.419922,13046.139648,122060000,-0.5962995692638718,-1,-1.0,-0.3505478552409193
501,2012-03-23,13045.990234,13099.910156,13002.769531,13080.730469,129930000,0.2662905182119524,1,-1.0,-0.5962995692638718
502,2012-03-26,13082.620117,13243.860352,13082.389648,13241.629883,122080000,1.2154275258163043,1,1.0,0.2662905182119524
503,2012-03-27,13242.089844,13264.980469,13194.330078,13197.730469,129280000,-0.3349877211420617,-1,1.0,1.2154275258163043
504,2012-03-28,13195.389648,13212.639648,13069.259766,13126.209961,141540000,-0.5242716497612881,-1,-1.0,-0.3349877211420617
505,2012-03-29,13125.990234,13151.570313,13032.669922,13145.820313,136250000,0.15107491813176818,1,-1.0,-0.5242716497612881
506,2012-03-30,13147.94043,13224.490234,13147.780273,13212.040039,171190000,0.4875258550285275,1,1.0,0.15107491813176818
507,2012-04-02,13211.360352,13297.110352,13153.69043,13264.490234,108790000,0.40215300002741977,1,1.0,0.4875258550285275
508,2012-04-03,13258.959961,13265.360352,13131.209961,13199.549805,123980000,-0.4480755366540768,-1,1.0,0.40215300002741977
509,2012-04-04,13198.19043,13198.19043,13020.860352,13074.75,125000000,-0.9352829893969075,-1,-1.0,-0.4480755366540768
510,2012-04-05,13067.179688,13088.110352,13012.459961,13060.139648,109530000,-0.05387574188227435,-1,-1.0,-0.9352829893969075
511,2012-04-09,13057.570313,13057.719727,12903.780273,12929.589844,105580000,-0.9801246781155287,-1,-1.0,-0.05387574188227435
512,2012-04-10,12929.44043,12929.589844,12710.55957,12715.929688,159290000,-1.6513533060919974,-1,-1.0,-0.9801246781155287
513,2012-04-11,12716.919922,12844.820313,12716.919922,12805.389648,125210000,0.6956851701719883,1,-1.0,-1.6513533060919974
514,2012-04-12,12806.450195,12986.959961,12806.299805,12986.580078,119780000,1.4065559171918633,1,1.0,0.6956851701719883
515,2012-04-13,12986.200195,12986.349609,12845.280273,12849.589844,140990000,-1.0519655399475332,-1,1.0,1.4065559171918633
516,2012-04-16,12850.879883,12986.769531,12850.799805,12921.410156,120990000,0.5488361391759832,1,-1.0,-1.0519655399475332
517,2012-04-17,12921.790039,13131.360352,12921.790039,13115.540039,115320000,1.4994052636301314,1,1.0,0.5488361391759832
518,2012-04-18,13114.55957,13114.55957,13027.490234,13032.75,113520000,-0.6238072240499911,-1,1.0,1.4994052636301314
519,2012-04-19,13028.730469,13080.200195,12896.820313,12964.099609,139810000,-0.49606414188841486,-1,-1.0,-0.6238072240499911
520,2012-04-20,12964.480469,13082.540039,12964.25,13029.259766,212080000,0.49966751197547843,1,-1.0,-0.49606414188841486
521,2012-04-23,13028.200195,13028.200195,12845.580078,12927.169922,139370000,-0.7754737529960125,-1,1.0,0.49966751197547843
522,2012-04-24,12927.769531,13050.299805,12926.490234,13001.55957,134110000,0.5707870860712324,1,-1.0,-0.7754737529960125
523,2012-04-25,12997.69043,13105.700195,12993.599609,13090.719727,135260000,0.7157371342317708,1,1.0,0.5707870860712324
524,2012-04-26,13090.110352,13227.820313,13075.959961,13204.620117,107570000,0.8747807460806094,1,1.0,0.7157371342317708
525,2012-04-27,13204.700195,13266.679688,13192.209961,13228.30957,110850000,0.17879523693343496,1,1.0,0.8747807460806094
526,2012-04-30,13228.30957,13228.759766,13176.009766,13213.629883,127870000,-0.11097175283296482,-1,1.0,0.17879523693343496
527,2012-05-01,13214.160156,13338.660156,13174.650391,13279.320313,123400000,0.49310857618456927,1,-1.0,-0.11097175283296482
528,2012-05-02,13278.110352,13278.110352,13192.209961,13268.570313,100770000,-0.07184786650430697,-1,1.0,0.49310857618456927
529,2012-05-03,13267.589844,13284.089844,13175.639648,13206.589844,102090000,-0.45976700152202865,-1,-1.0,-0.07184786650430697
530,2012-05-04,13204.620117,13205.0,13022.339844,13038.269531,113790000,-1.259790774183924,-1,-1.0,-0.45976700152202865
531,2012-05-07,13035.849609,13049.089844,12970.0,13008.530273,110080000,-0.20957081294600927,-1,-1.0,-1.259790774183924
532,2012-05-08,13000.730469,13000.730469,12810.389648,12932.089844,138620000,-0.527975140809759,-1,-1.0,-0.20957081294600927
533,2012-05-09,12921.80957,12921.80957,12748.480469,12835.05957,147460000,-0.6713456000884248,-1,-1.0,-0.527975140809759
534,2012-05-10,12831.580078,12931.709961,12820.299805,12855.040039,151650000,0.18282986863185482,1,-1.0,-0.6713456000884248
535,2012-05-11,12851.790039,12918.009766,12779.280273,12820.599609,148370000,-0.24269327389685302,-1,1.0,0.18282986863185482
536,2012-05-14,12818.490234,12818.860352,12661.480469,12695.349609,143190000,-0.9606484285753055,-1,-1.0,-0.24269327389685302
537,2012-05-15,12695.049805,12758.429688,12608.160156,12632.0,156060000,-0.49664874079633875,-1,-1.0,-0.9606484285753055
538,2012-05-16,12617.320313,12722.629883,12597.339844,12598.549805,143130000,-0.1487677853486829,-1,-1.0,-0.49664874079633875
539,2012-05-17,12598.320313,12611.419922,12440.519531,12442.490234,147430000,-1.2369115495436396,-1,-1.0,-0.1487677853486829
540,2012-05-18,12443.019531,12492.969727,12336.759766,12369.379883,240720000,-0.5918149354064557,-1,-1.0,-1.2369115495436396
541,2012-05-21,12369.150391,12508.110352,12367.719727,12504.480469,142110000,1.0940935611751417,1,-1.0,-0.5918149354064557
542,2012-05-22,12505.379883,12575.959961,12447.330078,12502.80957,133650000,-0.020553657898024283,-1,1.0,1.0940935611751417
543,2012-05-23,12501.519531,12508.299805,12311.55957,12496.150391,152190000,-0.0429478991468745,-1,-1.0,-0.020553657898024283
544,2012-05-24,12491.910156,12539.589844,12419.629883,12529.75,126810000,0.30291479467473753,1,-1.0,-0.0429478991468745
545,2012-05-25,12530.740234,12533.120117,12421.530273,12454.830078,93000000,-0.6057914742660678,-1,1.0,0.30291479467473753
546,2012-05-29,12454.830078,12611.610352,12454.599609,12580.69043,107510000,1.0105344770806408,1,-1.0,-0.6057914742660678
547,2012-05-30,12579.019531,12579.099609,12396.400391,12419.860352,122830000,-1.2652749175543054,-1,1.0,1.0105344770806408
548,2012-05-31,12414.410156,12489.870117,12316.480469,12393.450195,205140000,-0.16883573795787898,-1,-1.0,-1.2652749175543054
549,2012-06-01,12391.55957,12391.629883,12107.480469,12118.570313,162940000,-2.203025821389803,-1,-1.0,-0.16883573795787898
550,2012-06-04,12119.849609,12143.69043,12035.089844,12101.459961,126440000,-0.15173165173885042,-1,-1.0,-2.203025821389803
551,2012-06-05,12101.080078,12147.549805,12072.169922,12127.950195,108970000,0.22204726211876713,1,-1.0,-0.15173165173885042
552,2012-06-06,12125.0,12414.790039,12125.0,12414.790039,140110000,2.3900209402061816,1,1.0,0.22204726211876713
553,2012-06-07,12416.530273,12555.259766,12416.530273,12460.959961,131150000,0.3578269212342955,1,1.0,2.3900209402061816
554,2012-06-08,12460.80957,12554.200195,12398.44043,12554.200195,111810000,0.7494747791093962,1,1.0,0.3578269212342955
555,2012-06-11,12553.80957,12650.469727,12398.480469,12411.230469,121060000,-1.135743697600149,-1,1.0,0.7494747791093962
556,2012-06-12,12412.070313,12577.019531,12411.910156,12573.799805,111360000,1.3030017388042845,1,-1.0,-1.135743697600149
557,2012-06-13,12566.379883,12598.25,12453.69043,12496.379883,125780000,-0.5570418899614608,-1,1.0,1.3030017388042845
558,2012-06-14,12497.889648,12698.679688,12497.660156,12651.910156,128640000,1.232372123117978,1,-1.0,-0.5570418899614608
559,2012-06-15,12652.209961,12774.700195,12651.379883,12767.169922,284290000,0.9086156596701981,1,1.0,1.232372123117978
560,2012-06-18,12767.019531,12781.929688,12696.179688,12741.820313,111280000,-0.1973774532012952,-1,1.0,0.9086156596701981
561,2012-06-19,12744.620117,12898.94043,12744.469727,12837.330078,125180000,0.7274438951407819,1,-1.0,-0.1973774532012952
562,2012-06-20,12837.099609,12877.179688,12744.919922,12824.389648,119110000,-0.0990096001988612,-1,1.0,0.7274438951407819
563,2012-06-21,12823.099609,12857.389648,12561.459961,12573.570313,146750000,-1.945935878286919,-1,-1.0,-0.0990096001988612
564,2012-06-22,12574.820313,12674.080078,12574.669922,12640.780273,209990000,0.5245399803590827,1,-1.0,-1.945935878286919
565,2012-06-25,12639.799805,12639.870117,12458.009766,12502.660156,134090000,-1.0849827617186745,-1,1.0,0.5245399803590827
566,2012-06-26,12503.570313,12576.410156,12452.030273,12534.669922,109270000,0.24872582967494175,1,-1.0,-1.0849827617186745
567,2012-06-27,12532.929688,12646.870117,12532.709961,12627.009766,97950000,0.7506630958767655,1,1.0,0.24872582967494175
568,2012-06-28,12626.25,12626.25,12450.169922,12602.259766,125870000,-0.19000284328284947,-1,1.0,0.7506630958767655
569,2012-06-29,12604.599609,12880.389648,12604.530273,12880.089844,191630000,2.185632574979156,1,-1.0,-0.19000284328284947
570,2012-07-02,12879.709961,12902.120117,12795.480469,12871.389648,109640000,-0.06460015811842217,-1,1.0,2.185632574979156
571,2012-07-03,12868.05957,12946.200195,12845.280273,12943.660156,63850000,0.5875057197920671,1,-1.0,-0.06460015811842217
572,2012-07-05,12941.849609,12961.299805,12852.240234,12896.669922,97800000,-0.3490976047858172,-1,1.0,0.5875057197920671
573,2012-07-06,12889.400391,12889.400391,12702.990234,12772.469727,96760000,-0.9071846668805955,-1,-1.0,-0.3490976047858172
574,2012-07-09,12772.019531,12772.019531,12686.570313,12736.290039,100150000,-0.27974817853416567,-1,-1.0,-0.9071846668805955
575,2012-07-10,12733.870117,12830.290039,12606.910156,12653.120117,114760000,-0.634135571181906,-1,-1.0,-0.27974817853416567
576,2012-07-11,12653.040039,12661.969727,12534.330078,12604.530273,128420000,-0.3833842764306392,-1,-1.0,-0.634135571181906
577,2012-07-12,12602.709961,12630.639648,12492.25,12573.269531,142760000,-0.23360396368008232,-1,-1.0,-0.3833842764306392
578,2012-07-13,12573.730469,12784.730469,12573.040039,12777.089844,121080000,1.6173352490843822,1,-1.0,-0.23360396368008232
579,2012-07-16,12776.330078,12779.580078,12690.049805,12727.209961,93500000,-0.3844618658106055,-1,1.0,1.6173352490843822
580,2012-07-17,12728.730469,12829.230469,12645.099609,12805.540039,119620000,0.6034346487818576,1,-1.0,-0.3844618658106055
581,2012-07-18,12796.980469,12921.94043,12754.610352,12908.700195,130070000,0.8730163046715154,1,1.0,0.6034346487818576
582,2012-07-19,12909.610352,12977.570313,12889.929688,12943.360352,139480000,0.26143314228512976,1,1.0,0.8730163046715154
583,2012-07-20,12942.679688,12942.830078,12810.349609,12822.570313,210770000,-0.928010102199788,-1,1.0,0.26143314228512976
584,2012-07-23,12820.450195,12820.450195,12583.410156,12721.459961,137760000,-0.772127596881156,-1,-1.0,-0.928010102199788
585,2012-07-24,12720.929688,12730.089844,12521.839844,12617.320313,131530000,-0.8144795823982703,-1,-1.0,-0.772127596881156
586,2012-07-25,12617.769531,12732.769531,12617.620117,12676.049805,127320000,0.46189046215192475,1,-1.0,-0.8144795823982703
587,2012-07-26,12680.589844,12931.219727,12680.589844,12887.929688,133620000,1.6350962104346105,1,1.0,0.46189046215192475
588,2012-07-27,12888.910156,13117.740234,12888.530273,13075.660156,161510000,1.4489200230251027,1,1.0,1.6350962104346105
589,2012-07-30,13075.349609,13128.639648,13042.849609,13073.009766,91730000,-0.01789507026558593,-1,1.0,1.4489200230251027
590,2012-07-31,13071.719727,13082.660156,13006.480469,13008.679688,125980000,-0.48226278038832626,-1,-1.0,-0.01789507026558593
591,2012-08-01,13007.469727,13074.830078,12951.160156,12976.129883,132780000,-0.24093728186771807,-1,-1.0,-0.48226278038832626
592,2012-08-02,12969.700195,12969.849609,12778.900391,12878.879883,112770000,-0.7002498950207988,-1,-1.0,-0.24093728186771807
593,2012-08-03,12884.820313,13133.179688,12884.820313,13096.169922,112390000,1.6402992348039194,1,-1.0,-0.7002498950207988
594,2012-08-06,13099.879883,13187.280273,13099.719727,13117.509766,84270000,0.13458049354237434,1,1.0,1.6402992348039194
595,2012-08-07,13118.650391,13215.969727,13118.419922,13168.599609,95240000,0.3807496694497556,1,1.0,0.13458049354237434
596,2012-08-08,13158.099609,13202.650391,13115.240234,13175.639648,84910000,0.13330222084655996,1,1.0,0.3807496694497556
597,2012-08-09,13174.730469,13200.230469,13125.089844,13165.19043,84350000,-0.07241164456796391,-1,1.0,0.13330222084655996
598,2012-08-10,13163.150391,13208.219727,13094.959961,13207.950195,86640000,0.34034256746493646,1,-1.0,-0.07241164456796391
599,2012-08-13,13204.929688,13205.009766,13112.94043,13169.429688,67550000,-0.2688389930032015,-1,1.0,0.34034256746493646
600,2012-08-14,13168.110352,13223.009766,13142.099609,13172.139648,84430000,0.030598893024834314,1,-1.0,-0.2688389930032015
601,2012-08-15,13157.469727,13192.889648,13138.230469,13164.780273,77130000,0.05556194429236565,1,1.0,0.030598893024834314
602,2012-08-16,13163.240234,13269.349609,13145.849609,13250.110352,114580000,0.6599447890924126,1,1.0,0.05556194429236565
603,2012-08-17,13251.200195,13281.320313,13244.849609,13275.200195,138550000,0.18111566987762953,1,1.0,0.6599447890924126
604,2012-08-20,13274.580078,13276.150391,13230.05957,13271.639648,87590000,-0.022150832513894308,-1,1.0,0.18111566987762953
605,2012-08-21,13272.099609,13330.759766,13186.599609,13203.580078,117060000,-0.5162674559309052,-1,-1.0,-0.022150832513894308
606,2012-08-22,13198.30957,13205.05957,13120.339844,13172.759766,111220000,-0.19358391212519668,-1,-1.0,-0.5162674559309052
607,2012-08-23,13171.370117,13171.370117,13046.459961,13057.459961,108800000,-0.8648314866877711,-1,-1.0,-0.19358391212519668
608,2012-08-24,13052.820313,13175.509766,13027.200195,13157.969727,88030000,0.8055685398141551,1,-1.0,-0.8648314866877711
609,2012-08-27,13157.740234,13176.169922,13115.459961,13124.669922,96070000,-0.2513373224571417,-1,1.0,0.8055685398141551
610,2012-08-28,13122.740234,13147.320313,13081.120117,13102.990234,81630000,-0.1505021028217055,-1,-1.0,-0.2513373224571417
611,2012-08-29,13103.459961,13144.80957,13081.269531,13107.480469,91530000,0.030682796848816262,1,-1.0,-0.1505021028217055
612,2012-08-30,13101.290039,13101.370117,12978.910156,13000.709961,89980000,-0.7677112536291592,-1,1.0,0.030682796848816262
613,2012-08-31,13002.719727,13151.870117,13002.639648,13090.839844,119780000,0.6777052712827454,1,-1.0,-0.7677112536291592
614,2012-09-04,13092.150391,13092.389648,12977.089844,13035.94043,103920000,-0.4293409357613196,-1,1.0,0.6777052712827454
615,2012-09-05,13036.089844,13095.910156,13018.740234,13047.480469,92550000,0.08737761964138853,1,-1.0,-0.4293409357613196
616,2012-09-06,13045.230469,13294.129883,13045.080078,13292.0,128650000,1.8916456216424085,1,1.0,0.08737761964138853
617,2012-09-07,13289.530273,13320.269531,13266.219727,13306.639648,142210000,0.12874326367095668,1,1.0,1.8916456216424085
618,2012-09-10,13308.55957,13324.099609,13251.389648,13254.290039,123810000,-0.4077791493102955,-1,1.0,0.12874326367095668
619,2012-09-11,13254.599609,13354.339844,13253.209961,13323.360352,104920000,0.5187689181747119,1,-1.0,-0.4077791493102955
620,2012-09-12,13321.620117,13373.620117,13317.519531,13333.349609,111520000,0.08804853986965248,1,1.0,0.5187689181747119
621,2012-09-13,13329.709961,13573.330078,13325.110352,13539.860352000002,151770000,1.5765563663039783,1,1.0,0.08804853986965248
622,2012-09-14,13540.400391,13653.240234,13533.94043,13593.370116999999,185160000,0.39119763426794335,1,1.0,1.5765563663039783
623,2012-09-17,13588.570313,13593.150391,13526.669922,13553.099609,128020000,-0.2610333771910136,-1,1.0,0.39119763426794335
624,2012-09-18,13552.330078,13582.120116999999,13517.80957,13564.639647999998,120720000,0.09082991580894419,1,-1.0,-0.2610333771910136
625,2012-09-19,13565.410156,13626.480469,13556.740234,13577.959961000002,116210000,0.0925132735072635,1,1.0,0.09082991580894419
626,2012-09-20,13575.169922,13599.019531,13503.0,13596.929688,117910000,0.16029092913774162,1,1.0,0.0925132735072635
627,2012-09-21,13597.240234,13647.099609,13571.530272999998,13579.469727000002,429610000,-0.130692013189294,-1,1.0,0.16029092913774162
628,2012-09-24,13577.849609,13601.900391,13521.679688,13558.919922,120370000,-0.1394159424733517,-1,-1.0,-0.130692013189294
629,2012-09-25,13559.919922,13620.209961000002,13457.25,13457.549805,138630000,-0.7549463240849261,-1,-1.0,-0.1394159424733517
630,2012-09-26,13458.629883000001,13480.370116999999,13406.910156,13413.509766,124350000,-0.3352504481677944,-1,-1.0,-0.7549463240849261
631,2012-09-27,13413.469727,13522.830078,13413.469727,13485.969727000002,113990000,0.5405014621538708,1,-1.0,-0.3352504481677944
632,2012-09-28,13485.889647999998,13487.660156,13367.269531,13437.129883000001,146950000,-0.3615613524409069,-1,1.0,0.5405014621538708
633,2012-10-01,13437.660156,13598.25,13437.660156,13515.110352000002,106120000,0.5763666821520232,1,-1.0,-0.3615613524409069
634,2012-10-02,13515.299805,13567.05957,13424.919922,13482.360352000002,90730000,-0.2437197359677738,-1,1.0,0.5763666821520232
635,2012-10-03,13479.209961000002,13536.269531,13439.120116999999,13494.610352000002,103890000,0.11425292019753275,1,-1.0,-0.2437197359677738
636,2012-10-04,13495.179688,13594.330078,13495.179688,13575.360352000002,106390000,0.5941429892282093,1,1.0,0.11425292019753275
637,2012-10-05,13569.179688,13661.870116999999,13568.75,13610.150391,115500000,0.3019394240628398,1,1.0,0.5941429892282093
638,2012-10-08,13589.259766,13610.379883000001,13552.089844,13583.650391,71300000,-0.0412780026034569,-1,1.0,0.3019394240628398
639,2012-10-09,13582.879883000001,13592.330078,13473.30957,13473.530272999998,103630000,-0.8050546786978675,-1,-1.0,-0.0412780026034569
640,2012-10-10,13473.530272999998,13478.830078,13327.620117,13344.969727,101120000,-0.9541712037981986,-1,-1.0,-0.8050546786978675
641,2012-10-11,13346.280273,13428.490234,13326.120117,13326.389648,86630000,-0.149034971491191,-1,-1.0,-0.9541712037981986
642,2012-10-12,13325.620117,13401.320313,13296.429688,13328.849609,113740000,0.024235209856240805,1,-1.0,-0.149034971491191
643,2012-10-15,13329.540039,13437.660156,13325.929688,13424.230469,114880000,0.7103803261249243,1,1.0,0.024235209856240805
644,2012-10-16,13423.839844,13556.370116999999,13423.759766,13551.780272999998,113450000,0.9530836965190956,1,1.0,0.7103803261249243
645,2012-10-17,13539.629883000001,13561.650391,13468.900391,13557.0,135570000,0.12829092929495825,1,1.0,0.9530836965190956
646,2012-10-18,13553.240234,13588.730469,13510.929688,13548.94043,128410000,-0.03172528432878822,-1,1.0,0.12829092929495825
647,2012-10-19,13545.330078,13545.490234,13312.219727,13343.509766,239080000,-1.4899623031541576,-1,-1.0,-0.03172528432878822
648,2012-10-22,13344.280273,13368.549805,13235.150391,13345.889648,121880000,0.012060410655914585,1,-1.0,-1.4899623031541576
649,2012-10-23,13344.900391,13344.900391,13083.280273,13102.530273,122220000,-1.816200277998755,-1,1.0,0.012060410655914585
650,2012-10-24,13103.530273,13155.209961,13063.629883,13077.339844,110670000,-0.1998730758379362,-1,-1.0,-1.816200277998755
651,2012-10-25,13079.639648,13214.110352,13017.370117,13103.679688,114590000,0.18379741833083155,1,-1.0,-0.1998730758379362
652,2012-10-26,13104.219727,13151.719727,13040.169922,13107.209961,134640000,0.022818863406568874,1,1.0,0.18379741833083155
653,2012-10-31,13107.44043,13189.080078,13052.070313,13096.459961,138160000,-0.08377279346521573,-1,1.0,0.022818863406568874
654,2012-11-01,13099.19043,13273.709961,13099.110352,13232.620117,140510000,1.0186101783390886,1,-1.0,-0.08377279346521573
655,2012-11-02,13232.620117,13289.450195,13076.570313,13093.160156,137660000,-1.053910410537938,-1,1.0,1.0186101783390886
656,2012-11-05,13092.280273,13140.580078,13038.709961,13112.44043,95350000,0.15398507043556212,1,-1.0,-1.053910410537938
657,2012-11-06,13112.900391,13290.75,13112.900391,13245.679688,105710000,1.012585263677696,1,1.0,0.15398507043556212
658,2012-11-07,13228.240234,13228.320313,12876.599609,12932.730469,164250000,-2.233931042773657,-1,1.0,1.012585263677696
659,2012-11-08,12932.80957,12980.230469,12811.240234,12811.320313,138350000,-0.9393879678072092,-1,-1.0,-2.233931042773657
660,2012-11-09,12811.169922,12890.19043,12743.389648,12815.389648,131670000,0.03293786614097471,1,-1.0,-0.9393879678072092
661,2012-11-12,12815.929688,12861.280273,12783.0,12815.080078,62360000,-0.0066293278808701745,-1,1.0,0.03293786614097471
662,2012-11-13,12808.709961,12898.25,12748.509766,12756.179688,142200000,-0.4101136895124071,-1,-1.0,-0.0066293278808701745
663,2012-11-14,12746.540039,12797.730469,12542.679688,12570.950195,162180000,-1.3775490718481718,-1,-1.0,-0.4101136895124071
664,2012-11-15,12571.099609,12600.589844,12496.55957,12542.379883,129150000,-0.22845834408503074,-1,-1.0,-1.3775490718481718
665,2012-11-16,12542.30957,12604.169922,12471.490234,12588.30957,197110000,0.36675860807986743,1,-1.0,-0.22845834408503074
666,2012-11-19,12590.230469,12796.19043,12590.230469,12795.959961,136910000,1.6340407151922518,1,1.0,0.36675860807986743
667,2012-11-20,12790.889648,12808.55957,12701.070313,12788.509766,134160000,-0.018606070926217477,-1,1.0,1.6340407151922518
668,2012-11-21,12788.360352,12845.990234,12786.129883,12836.889648,97300000,0.37948020437515284,1,-1.0,-0.018606070926217477
669,2012-11-23,12833.129883,13011.450195,12832.980469,13009.530273,61110000,1.374570284944109,1,1.0,0.37948020437515284
670,2012-11-26,13008.450195,13008.450195,12900.169922,12967.370117,114360000,-0.31579532829966794,-1,1.0,1.374570284944109
671,2012-11-27,12963.379883,12980.19043,12868.259766,12878.129883,117900000,-0.6576217064486067,-1,-1.0,-0.31579532829966794
672,2012-11-28,12875.55957,12989.099609,12765.320313,12985.110352,131000000,0.8508428810756554,1,-1.0,-0.6576217064486067
673,2012-11-29,12977.349609,13062.55957,12961.919922,13021.820313,113620000,0.34267940172589817,1,1.0,0.8508428810756554
674,2012-11-30,13022.049805,13053.740234,12988.679688,13025.580078,171070000,0.0271099638909752,1,1.0,0.34267940172589817
675,2012-12-03,13027.730469,13087.320313,12959.419922,12965.599609,112900000,-0.47691238430087374,-1,1.0,0.0271099638909752
676,2012-12-04,12966.450195,13022.509766,12940.070313,12951.780273,125290000,-0.11313753401571705,-1,-1.0,-0.47691238430087374
677,2012-12-05,12948.959961,13089.110352,12923.44043,13034.490234,161230000,0.6605184760598728,1,-1.0,-0.11313753401571705
678,2012-12-06,13026.19043,13076.879883,13007.839844,13074.040039,116850000,0.3673338667750381,1,1.0,0.6605184760598728
679,2012-12-07,13072.870117,13157.280273,13072.870117,13155.129883,124130000,0.629240291258064,1,1.0,0.3673338667750381
680,2012-12-10,13154.889648,13195.349609,13139.080078,13169.879883,118530000,0.1139518110840127,1,1.0,0.629240291258064
681,2012-12-11,13170.339844,13306.570313,13170.339844,13248.44043,124510000,0.5930035741300987,1,1.0,0.1139518110840127
682,2012-12-12,13250.049805,13329.44043,13227.44043,13245.450195,127510000,-0.03471390725086502,-1,1.0,0.5930035741300987
683,2012-12-13,13241.379883,13264.410156,13147.19043,13170.719727,101190000,-0.5336313633801659,-1,-1.0,-0.03471390725086502
684,2012-12-14,13170.799805,13190.410156,13118.459961,13135.009766,117620000,-0.2717377800125278,-1,-1.0,-0.5336313633801659
685,2012-12-17,13135.169922,13244.330078,13134.629883,13235.389648,142980000,0.7629876628557648,1,-1.0,-0.2717377800125278
686,2012-12-18,13236.610352,13365.860352,13232.580078,13350.959961,152920000,0.8638889108246885,1,1.0,0.7629876628557648
687,2012-12-19,13351.040039,13357.700195,13251.740234,13251.969727,149020000,-0.7420419061781216,-1,1.0,0.8638889108246885
688,2012-12-20,13246.669922,13314.639648,13216.030273,13311.719727,119800000,0.4910653423315561,1,-1.0,-0.7420419061781216
689,2012-12-21,13309.950195,13309.950195,13122.530273,13190.839844,413270000,-0.8948970451049788,-1,1.0,0.4910653423315561
690,2012-12-24,13190.150391,13190.379883,13128.549805,13138.929688,47710000,-0.3883253903984926,-1,-1.0,-0.8948970451049788
691,2012-12-26,13138.849609,13174.879883,13076.870117,13114.589844,79410000,-0.18464146954983762,-1,-1.0,-0.3883253903984926
692,2012-12-27,13114.969727,13141.740234,12964.080078,13096.30957,100160000,-0.1422813577799138,-1,-1.0,-0.18464146954983762
693,2012-12-28,13095.080078,13095.459961,12926.860352,12938.110352,85980000,-1.1986923719826157,-1,-1.0,-0.1422813577799138
694,2012-12-31,12938.19043,13109.129883,12883.889648,13104.139648,145740000,1.282630819957716,1,-1.0,-1.1986923719826157
695,2013-01-02,13104.299805,13412.709961,13104.299805,13412.549805,161430000,2.3522813472444053,1,1.0,1.282630819957716
696,2013-01-03,13413.009766,13430.599609,13358.299805,13391.360352,129630000,-0.16140608541773818,-1,1.0,2.3522813472444053
697,2013-01-04,13391.049805,13447.110352000002,13376.230469,13435.209961000002,107590000,0.3297736670616597,1,-1.0,-0.16140608541773818
698,2013-01-07,13436.129883000001,13436.129883000001,13343.320313,13384.290039,113120000,-0.385824225066416,-1,1.0,0.3297736670616597
699,2013-01-08,13377.419922,13377.419922,13293.129883,13328.849609,129570000,-0.3630768360655364,-1,-1.0,-0.385824225066416
700,2013-01-09,13329.919922,13416.549805,13329.080078,13390.509766,123070000,0.4545401949489677,1,-1.0,-0.3630768360655364
701,2013-01-10,13391.820313,13478.200195,13382.290039,13471.219727000002,133520000,0.5928948577881157,1,1.0,0.4545401949489677
702,2013-01-11,13471.450195,13496.679688,13439.969727000002,13488.429688,119200000,0.12604057287241993,1,1.0,0.5928948577881157
703,2013-01-14,13488.429688,13520.179688,13459.839844,13507.320313,118460000,0.14005058733268314,1,1.0,0.12604057287241993
704,2013-01-15,13507.320313,13546.370116999999,13445.799805,13534.889647999998,102280000,0.20410662041874034,1,1.0,0.14005058733268314
705,2013-01-16,13534.889647999998,13534.889647999998,13468.959961000002,13511.230469,118540000,-0.17480141778248212,-1,1.0,0.20410662041874034
706,2013-01-17,13511.230469,13633.889647999998,13510.240234,13596.019531,183900000,0.627545079587968,1,-1.0,-0.17480141778248212
707,2013-01-18,13596.019531,13649.929688,13571.860352000002,13649.700195,260900000,0.3948263230837773,1,1.0,0.627545079587968
