Date,Open,High,Low,Close,Adj Close,Volume
7/7/2010,109.84,113.63,109.81,113.43,113.43,4941000
7/8/2010,115.02,117.48,114.07,116.22,116.22,6775000
7/9/2010,116.55,117.40,114.65,117.26,117.26,4065100
7/12/2010,117.81,119.70,117.32,119.51,119.51,4783600
7/13/2010,120.69,124.88,120.30,123.65,123.65,7091100
7/14/2010,123.03,123.75,121.47,123.30,123.30,5257000
7/15/2010,120.13,122.48,119.26,122.06,122.06,6047700
7/16/2010,121.28,121.92,118.01,118.49,118.49,6227900
7/19/2010,118.38,120.74,117.00,119.94,119.94,5030900
7/20/2010,120.61,120.71,117.51,120.10,120.10,6785000
7/21/2010,120.62,121.25,117.26,117.43,117.43,5011700
7/22/2010,118.71,120.87,118.02,120.07,120.07,15003400
7/23/2010,105.93,119.28,105.80,118.87,118.87,42421100
7/26/2010,118.26,118.60,114.88,118.40,118.40,11137800
7/27/2010,118.43,118.50,115.07,117.13,117.13,7796100
7/28/2010,117.00,118.20,116.40,117.13,117.13,5472300
7/29/2010,117.99,118.87,115.52,116.86,116.86,6175800
7/30/2010,115.53,118.74,114.51,117.89,117.89,7077500
8/2/2010,119.15,120.38,117.57,120.07,120.07,5443700
8/3/2010,120.00,122.87,119.68,122.42,122.42,5953800
8/4/2010,123.06,128.47,123.00,127.58,127.58,9270800
8/5/2010,126.77,128.00,125.82,127.83,127.83,4282300
8/6/2010,126.72,128.40,125.90,128.32,128.32,5065200
8/9/2010,128.46,129.93,127.85,128.83,128.83,5085800
8/10/2010,127.95,130.00,127.38,130.00,130.00,5706900
8/11/2010,128.10,128.12,125.20,125.89,125.89,5541700
8/12/2010,123.76,127.00,123.55,126.56,126.56,4367900
8/13/2010,126.06,127.48,124.26,124.69,124.69,3976600
8/16/2010,123.61,127.37,123.04,126.07,126.07,4024700
8/17/2010,127.34,129.98,126.79,128.86,128.86,5044700
8/18/2010,129.25,130.81,128.26,129.65,129.65,7901500
8/19/2010,129.22,130.02,126.82,127.57,127.57,5582500
8/20/2010,127.20,128.04,126.02,127.76,127.76,4170100
8/23/2010,127.86,129.22,126.50,126.60,126.60,3861300
8/24/2010,125.41,125.44,123.18,124.53,124.53,5369700
8/25/2010,123.85,127.37,123.83,126.85,126.85,5344500
8/26/2010,127.15,127.59,124.82,124.86,124.86,4694500
8/27/2010,125.46,126.64,122.25,126.64,126.64,5080000
8/30/2010,126.03,126.95,123.69,123.79,123.79,3426000
8/31/2010,122.85,125.90,122.50,124.83,124.83,4225600
9/1/2010,126.36,132.60,126.17,132.49,132.49,7138300
9/2/2010,132.17,135.21,132.05,135.21,135.21,5407400
9/3/2010,136.89,139.50,136.63,138.79,138.79,6581200
9/7/2010,137.56,138.60,136.89,137.22,137.22,3883000
9/8/2010,137.93,139.70,136.45,139.14,139.14,5828500
9/9/2010,140.39,141.37,139.26,140.38,140.38,4958000
9/10/2010,140.75,142.60,140.04,142.44,142.44,5043600
9/13/2010,144.07,145.74,143.76,145.07,145.07,5077400
9/14/2010,144.50,146.70,143.83,145.75,145.75,4319400
9/15/2010,144.88,145.62,143.56,145.45,145.45,4903600
9/16/2010,145.40,148.23,145.16,148.13,148.13,5827000
9/17/2010,148.90,148.98,146.50,148.32,148.32,7259600
9/20/2010,148.70,151.95,147.35,151.30,151.30,6449400
9/21/2010,150.76,153.31,149.60,150.73,150.73,7542000
9/22/2010,149.84,152.70,149.10,151.83,151.83,6612400
9/23/2010,151.20,155.92,150.97,152.85,152.85,7065600
9/24/2010,155.43,160.89,155.42,160.73,160.73,10590600
9/27/2010,160.22,161.20,157.88,159.37,159.37,6446300
9/28/2010,159.84,160.88,154.89,159.70,159.70,8494200
9/29/2010,159.03,161.78,157.75,158.99,158.99,7287500
9/30/2010,160.01,160.93,155.60,157.06,157.06,7606000
10/1/2010,157.08,157.44,152.20,153.71,153.71,8683400
10/4/2010,153.95,155.96,152.79,155.39,155.39,5346500
10/5/2010,157.08,161.21,157.01,160.87,160.87,5620000
10/6/2010,160.60,160.68,154.60,155.40,155.40,6060800
10/7/2010,156.51,157.40,153.39,156.27,156.27,4622000
10/8/2010,155.18,156.28,152.78,155.55,155.55,6918400
10/11/2010,154.89,156.63,152.34,153.03,153.03,4486400
10/12/2010,152.51,156.95,151.40,156.48,156.48,5280800
10/13/2010,156.69,156.79,153.85,155.17,155.17,5632800
10/14/2010,155.16,156.95,154.23,155.53,155.53,4024100
10/15/2010,158.42,164.88,156.75,164.64,164.64,10135500
10/18/2010,165.00,165.19,161.82,163.56,163.56,6331300
10/19/2010,160.68,162.80,157.00,158.67,158.67,7525000
10/20/2010,158.78,159.87,156.57,158.67,158.67,5790400
10/21/2010,162.67,166.13,161.29,164.97,164.97,13482500
10/22/2010,162.45,170.17,162.27,169.13,169.13,16318400
10/25/2010,171.57,171.99,168.32,169.00,169.00,6530900
10/26/2010,167.57,171.00,167.50,169.95,169.95,4689600
10/27/2010,168.91,169.75,166.54,167.51,167.51,5721800
10/28/2010,168.31,168.49,165.05,166.84,166.84,4684400
10/29/2010,165.80,168.50,164.81,165.23,165.23,4998500
11/1/2010,164.45,164.58,161.52,162.58,162.58,5239900
11/2/2010,163.75,165.94,163.36,164.61,164.61,4260000
11/3/2010,165.40,168.61,162.29,168.47,168.47,6112100
11/4/2010,169.86,172.53,168.40,168.93,168.93,7395900
11/5/2010,169.35,171.65,168.59,170.77,170.77,5212200
11/8/2010,170.84,173.20,168.78,171.99,171.99,5706000
11/9/2010,172.67,173.14,169.06,170.27,170.27,3978600
11/10/2010,170.59,173.37,169.41,173.33,173.33,5440300
11/11/2010,171.00,172.05,169.42,170.37,170.37,5691700
11/12/2010,170.12,171.26,165.05,165.68,165.68,7160600
11/15/2010,165.16,165.35,158.56,158.90,158.90,9648600
11/16/2010,158.74,160.91,156.77,157.78,157.78,6571400
11/17/2010,157.84,160.85,157.55,158.35,158.35,4524900
11/18/2010,160.74,165.00,160.74,164.17,164.17,6225300
11/19/2010,163.95,164.99,162.84,164.82,164.82,4464800
11/22/2010,165.10,170.60,165.00,170.39,170.39,6142500
11/23/2010,168.61,168.81,164.62,168.20,168.20,6465300
11/24/2010,171.53,177.89,171.53,177.25,177.25,10042500
11/26/2010,177.36,178.38,176.16,177.20,177.20,4271600
11/29/2010,179.99,181.84,177.57,179.49,179.49,9695000
11/30/2010,176.95,177.70,174.90,175.40,175.40,6762200
12/1/2010,179.16,179.32,176.00,176.55,176.55,5770100
12/2/2010,176.86,177.45,173.92,176.53,176.53,5537600
12/3/2010,175.50,176.40,174.05,175.68,175.68,4907500
12/6/2010,175.52,178.43,174.60,178.05,178.05,5654200
12/7/2010,180.50,181.47,176.57,176.77,176.77,5077100
12/8/2010,177.49,178.16,175.20,176.29,176.29,3726900
12/9/2010,177.77,178.11,173.80,174.85,174.85,4555500
12/10/2010,174.88,175.95,173.36,175.62,175.62,3565500
12/13/2010,176.33,177.94,173.73,174.25,174.25,4202500
12/14/2010,174.28,175.76,173.09,173.94,173.94,3685300
12/15/2010,173.72,179.00,173.59,175.57,175.57,5810500
12/16/2010,175.58,178.30,175.04,178.04,178.04,4121500
12/17/2010,178.41,178.75,177.02,177.58,177.58,4507300
12/20/2010,179.27,183.98,178.04,183.29,183.29,8735300
12/21/2010,183.88,185.65,182.60,184.75,184.75,5111000
12/22/2010,185.00,185.45,184.11,184.76,184.76,2578100
12/23/2010,184.34,184.98,181.89,182.59,182.59,3358200
12/27/2010,181.90,183.14,180.45,182.14,182.14,2249400
12/28/2010,182.10,182.77,181.05,181.09,181.09,1975000
12/29/2010,181.80,184.35,180.41,183.37,183.37,3120100
12/30/2010,183.92,184.55,182.75,182.75,182.75,1961200
12/31/2010,181.96,182.30,179.51,180.00,180.00,3451900
1/3/2011,181.37,186.00,181.21,184.22,184.22,5331400
1/4/2011,186.15,187.70,183.78,185.01,185.01,5031800
1/5/2011,184.10,187.45,184.07,187.42,187.42,3418800
1/6/2011,186.50,187.41,185.25,185.86,185.86,3179700
1/7/2011,187.88,188.45,183.74,185.49,185.49,5221700
1/10/2011,185.04,185.29,182.51,184.68,184.68,3375900
1/11/2011,185.42,186.00,183.21,184.34,184.34,2814200
1/12/2011,185.36,185.38,183.30,184.08,184.08,2679100
1/13/2011,183.60,186.45,183.51,185.53,185.53,3367000
1/14/2011,185.50,188.94,184.92,188.75,188.75,3662800
1/18/2011,188.66,191.60,188.25,191.25,191.25,3896200
1/19/2011,190.90,191.00,186.21,186.87,186.87,3882400
1/20/2011,185.29,186.85,181.00,181.96,181.96,5709900
1/21/2011,183.00,183.25,176.84,177.42,177.42,6806200
1/24/2011,177.95,178.49,174.15,176.85,176.85,5600300
1/25/2011,175.50,176.75,174.28,176.70,176.70,4651000
1/26/2011,177.51,177.89,174.63,175.39,175.39,3762200
1/27/2011,177.48,185.00,177.31,184.45,184.45,14594400
1/28/2011,171.45,173.71,166.90,171.14,171.14,19908200
1/31/2011,170.16,171.44,167.41,169.64,169.64,6718100
2/1/2011,170.52,173.10,169.51,172.11,172.11,5085900
2/2/2011,171.42,175.20,170.87,173.53,173.53,4547500
2/3/2011,173.50,174.67,171.95,173.71,173.71,3678900
2/4/2011,174.00,177.19,173.75,175.93,175.93,4347800
2/7/2011,176.15,177.55,174.77,176.43,176.43,5254700
2/8/2011,176.66,183.11,176.59,183.06,183.06,7794900
2/9/2011,183.15,186.47,182.26,185.30,185.30,8312700
2/10/2011,184.39,187.24,183.60,186.21,186.21,5331400
2/11/2011,185.56,189.50,185.37,189.25,189.25,4487900
2/14/2011,189.25,191.40,188.35,190.42,190.42,4061300
2/15/2011,188.73,190.49,188.25,189.03,189.03,3890900
2/16/2011,189.77,190.00,186.35,186.62,186.62,4628200
2/17/2011,185.77,189.09,185.31,187.76,187.76,3425500
2/18/2011,187.54,188.50,185.13,186.50,186.50,4178600
2/22/2011,183.68,184.72,179.32,180.42,180.42,5637100
2/23/2011,180.25,181.15,174.39,176.68,176.68,5482000
2/24/2011,176.86,179.75,174.56,177.75,177.75,4656500
2/25/2011,178.95,180.75,177.10,177.24,177.24,4191400
2/28/2011,173.91,175.89,172.15,173.29,173.29,6783200
3/1/2011,173.53,173.96,168.67,169.44,169.44,5847100
3/2/2011,169.09,173.30,168.35,172.02,172.02,5185700
3/3/2011,173.71,174.46,172.05,172.79,172.79,4138200
3/4/2011,172.62,172.75,169.51,171.67,171.67,4924300
3/7/2011,171.92,172.09,166.24,169.08,169.08,5932900
3/8/2011,169.39,169.71,166.72,166.89,166.89,4219000
3/9/2011,166.67,169.75,163.90,169.05,169.05,7108900
3/10/2011,167.07,168.47,164.82,166.14,166.14,5998400
3/11/2011,165.50,169.20,164.12,168.07,168.07,4609900
3/14/2011,166.60,168.08,164.57,166.73,166.73,4022000
3/15/2011,161.39,166.88,160.76,165.08,165.08,4934500
3/16/2011,164.70,168.14,162.87,164.70,164.70,5208100
3/17/2011,165.91,166.30,160.78,160.97,160.97,6471400
3/18/2011,161.19,163.54,160.59,161.82,161.82,7442700
3/21/2011,163.37,165.79,161.72,164.52,164.52,4055100
3/22/2011,164.07,164.44,162.25,162.60,162.60,3611400
3/23/2011,162.30,166.26,160.82,165.32,165.32,4721300
3/24/2011,168.21,172.00,167.36,171.10,171.10,6283200
3/25/2011,171.64,173.49,170.30,170.98,170.98,4293800
3/28/2011,171.80,172.50,169.25,169.35,169.35,3400800
3/29/2011,170.73,174.84,170.07,174.62,174.62,4884600
3/30/2011,177.78,181.16,177.66,179.42,179.42,6859300
3/31/2011,179.31,181.57,178.50,180.13,180.13,4826500
4/1/2011,181.58,183.25,178.59,180.13,180.13,5684100
4/4/2011,180.89,183.61,180.69,182.94,182.94,4186400
4/5/2011,182.10,186.36,181.80,185.29,185.29,5569200
4/6/2011,186.15,188.27,181.12,182.76,182.76,5430700
4/7/2011,182.78,185.17,181.76,184.91,184.91,4564000
4/8/2011,185.26,186.22,182.78,184.71,184.71,3726400
4/11/2011,184.86,186.49,181.85,184.04,184.04,3297100
4/12/2011,183.06,184.59,179.42,180.48,180.48,5334500
4/13/2011,180.83,182.88,179.80,182.29,182.29,4216300
4/14/2011,181.39,182.08,179.36,181.82,181.82,3588200
4/15/2011,181.00,181.78,179.02,180.01,180.01,4272400
4/18/2011,178.38,178.91,175.37,178.34,178.34,4616500
4/19/2011,178.35,179.47,176.60,178.82,178.82,2646000
4/20/2011,181.62,185.00,181.59,183.87,183.87,4067500
4/21/2011,184.56,185.97,183.05,185.89,185.89,3348100
4/25/2011,185.65,186.35,183.77,185.42,185.42,3438100
4/26/2011,186.27,186.42,180.74,182.30,182.30,11200000
4/27/2011,183.20,197.80,182.75,196.63,196.63,23623000
4/28/2011,195.96,196.79,192.27,195.07,195.07,7300000
4/29/2011,194.38,196.59,193.78,195.81,195.81,6640900
5/2/2011,196.57,203.42,196.18,201.19,201.19,9398100
5/3/2011,201.00,202.59,196.69,198.45,198.45,6100000
5/4/2011,198.25,201.86,195.37,199.97,199.97,6550000
5/5/2011,198.66,201.00,196.12,197.11,197.11,4600000
5/6/2011,199.10,199.56,196.56,197.60,197.60,4013900
5/9/2011,198.34,202.36,196.78,200.80,200.80,5825400
5/10/2011,201.94,205.29,201.56,203.94,203.94,5885900
5/11/2011,203.12,205.50,202.25,204.38,204.38,4809000
5/12/2011,204.22,206.19,200.62,206.07,206.07,4800000
5/13/2011,205.70,206.39,202.36,202.56,202.56,4123700
5/16/2011,200.54,200.90,191.37,192.51,192.51,9386400
5/17/2011,191.82,195.98,191.76,194.81,194.81,7073300
5/18/2011,194.13,198.28,193.25,197.09,197.09,4955800
5/19/2011,198.33,199.95,197.55,198.80,198.80,3701200
5/20/2011,197.95,199.80,197.24,198.65,198.65,3381000
5/23/2011,195.56,197.29,192.02,196.22,196.22,4200000
5/24/2011,197.00,197.00,193.00,193.27,193.27,2972700
5/25/2011,193.57,194.35,191.14,192.26,192.26,4661300
5/26/2011,191.24,196.45,190.88,195.00,195.00,4075200
5/27/2011,194.76,196.12,193.50,194.13,194.13,2352600
5/31/2011,195.94,198.44,195.03,196.69,196.69,3409000
6/1/2011,196.06,197.26,192.05,192.40,192.40,3445200
6/2/2011,192.28,194.44,190.56,193.65,193.65,3044900
6/3/2011,191.23,193.21,187.62,188.32,188.32,4974500
6/6/2011,188.01,189.85,185.18,185.69,185.69,3716000
6/7/2011,185.72,190.63,185.52,187.55,187.55,4866500
6/8/2011,187.45,189.81,186.32,188.05,188.05,3716600
6/9/2011,189.74,191.76,185.71,189.68,189.68,4187300
6/10/2011,189.25,190.77,186.28,186.53,186.53,3760400
6/13/2011,186.81,189.31,184.86,186.29,186.29,3868900
6/14/2011,188.99,190.72,187.07,189.96,189.96,3960300
6/15/2011,188.04,192.45,185.30,185.98,185.98,6317700
6/16/2011,185.74,187.00,181.59,183.65,183.65,6032100
6/17/2011,186.51,187.39,184.64,186.37,186.37,6322200
6/20/2011,185.96,188.85,185.57,187.72,187.72,2831700
6/21/2011,188.30,195.00,187.12,194.23,194.23,4182600
6/22/2011,193.96,195.20,191.32,191.63,191.63,3129700
6/23/2011,189.50,194.46,188.30,194.16,194.16,4609600
6/24/2011,193.88,194.92,191.35,192.55,192.55,3614500
6/27/2011,194.50,202.58,194.03,201.25,201.25,6100700
6/28/2011,201.92,202.88,200.60,202.35,202.35,3825300
6/29/2011,202.67,206.25,201.03,204.18,204.18,4608900
6/30/2011,200.78,205.20,200.50,204.49,204.49,4448100
7/1/2011,205.55,210.27,203.61,209.49,209.49,4008700
7/5/2011,208.76,214.45,208.73,213.19,213.19,3585200
7/6/2011,212.12,214.40,211.01,214.19,214.19,2607600
7/7/2011,215.09,217.80,215.09,216.74,216.74,3144900
7/8/2011,214.30,218.32,213.25,218.28,218.28,3707900
7/11/2011,216.74,217.50,211.00,212.55,212.55,4033700
7/12/2011,214.64,215.65,211.12,211.23,211.23,3985700
7/13/2011,214.70,216.83,212.14,213.50,213.50,4229900
7/14/2011,213.58,215.91,209.38,210.38,210.38,3902500
7/15/2011,213.08,214.53,209.29,212.87,212.87,4072600
7/18/2011,212.53,213.39,208.29,211.53,211.53,2898100
7/19/2011,213.77,218.40,213.77,218.06,218.06,4437200
7/20/2011,220.05,220.20,214.41,215.55,215.55,3372900
7/21/2011,216.74,217.09,211.07,213.21,213.21,4545300
7/22/2011,213.86,217.95,211.11,216.52,216.52,3591700
7/25/2011,215.49,216.08,213.00,213.49,213.49,3342800
7/26/2011,214.99,215.60,210.35,214.18,214.18,9863600
7/27/2011,224.39,227.20,219.62,222.52,222.52,12955600
7/28/2011,223.27,225.95,220.23,223.90,223.90,5354900
7/29/2011,221.29,225.75,219.51,222.52,222.52,5167700
8/1/2011,225.00,227.45,217.66,221.32,221.32,5789300
8/2/2011,220.32,222.43,211.30,211.70,211.70,6586700
8/3/2011,212.97,214.83,205.54,209.96,209.96,8197100
8/4/2011,206.73,208.00,201.45,201.48,201.48,6579500
8/5/2011,204.67,207.32,194.84,202.70,202.70,10024000
8/8/2011,196.40,200.39,190.05,193.70,193.70,10427500
8/9/2011,196.70,205.09,190.46,205.09,205.09,10491200
8/10/2011,200.76,202.40,193.60,194.13,194.13,8757600
8/11/2011,197.01,200.85,191.36,198.36,198.36,7401900
8/12/2011,200.28,204.56,197.21,202.30,202.30,5620400
8/15/2011,202.06,205.28,198.32,202.95,202.95,4785900
8/16/2011,201.14,201.39,194.75,197.68,197.68,5205900
8/17/2011,198.53,199.60,193.74,195.93,195.93,3991100
8/18/2011,191.21,191.34,179.72,182.52,182.52,8275200
8/19/2011,180.29,190.00,177.55,178.93,178.93,7244200
8/22/2011,182.83,184.20,177.10,177.54,177.54,5313700
8/23/2011,178.92,194.84,178.52,193.55,193.55,7351600
8/24/2011,193.89,196.31,190.17,193.73,193.73,6248700
8/25/2011,194.41,196.99,191.07,192.03,192.03,3760800
8/26/2011,191.24,199.72,189.60,199.27,199.27,5310700
8/29/2011,202.82,206.67,202.55,206.53,206.53,4511000
8/30/2011,205.78,212.49,204.32,210.92,210.92,5915700
8/31/2011,212.27,216.17,211.35,215.23,215.23,7405000
9/1/2011,215.28,217.64,211.62,212.54,212.54,5275300
9/2/2011,208.94,210.69,207.00,210.00,210.00,4232000
9/6/2011,204.77,216.60,204.47,216.18,216.18,6216200
9/7/2011,218.80,220.19,214.22,219.90,219.90,5295800
9/8/2011,218.30,220.64,216.34,217.26,217.26,4397900
9/9/2011,215.05,216.96,209.75,211.39,211.39,4574300
9/12/2011,208.75,216.66,208.65,216.56,216.56,5342100
9/13/2011,217.79,219.95,215.01,219.53,219.53,4835900
9/14/2011,220.22,224.99,216.72,222.57,222.57,5881700
9/15/2011,223.99,227.20,221.25,226.78,226.78,5608800
9/16/2011,227.57,240.44,226.74,239.30,239.30,11753000
9/19/2011,237.11,244.00,232.88,241.69,241.69,8223300
9/20/2011,240.80,241.05,231.03,233.25,233.25,7385500
9/21/2011,234.51,240.52,231.81,231.87,231.87,5881500
9/22/2011,224.72,228.79,219.00,223.23,223.23,8254600
9/23/2011,220.51,224.49,219.06,223.61,223.61,6468100
9/26/2011,227.48,230.24,221.40,229.85,229.85,5794100
9/27/2011,234.22,234.75,222.40,224.21,224.21,7837500
9/28/2011,226.35,235.81,225.60,229.71,229.71,14436900
9/29/2011,234.17,234.30,216.29,222.44,222.44,9378500
9/30/2011,218.19,223.00,215.21,216.23,216.23,6550300
10/3/2011,217.01,221.60,211.39,211.98,211.98,6624400
10/4/2011,209.62,215.00,200.43,212.50,212.50,8711600
10/5/2011,212.53,220.17,208.48,219.50,219.50,6508200
10/6/2011,220.28,223.62,217.55,221.51,221.51,6849300
10/7/2011,222.48,227.90,218.41,224.74,224.74,6784300
10/10/2011,226.23,232.80,224.10,231.32,231.32,5143100
10/11/2011,230.60,236.75,229.00,235.48,235.48,5003700
10/12/2011,236.64,241.84,234.33,236.81,236.81,6510800
10/13/2011,237.00,239.68,235.23,236.15,236.15,4833500
10/14/2011,240.87,246.71,240.18,246.71,246.71,5923700
10/17/2011,244.29,246.71,240.67,242.33,242.33,4779000
10/18/2011,242.31,244.61,236.62,243.88,243.88,4609700
10/19/2011,240.67,243.33,229.25,231.53,231.53,6715100
10/20/2011,232.13,234.74,229.80,233.61,233.61,4524900
10/21/2011,236.91,237.00,230.60,234.78,234.78,4572500
10/24/2011,236.02,240.47,234.00,237.61,237.61,4975800
10/25/2011,238.59,239.01,225.89,227.15,227.15,14012600
10/26/2011,203.69,207.58,196.51,198.40,198.40,24134200
10/27/2011,204.26,208.60,201.10,206.78,206.78,10774300
10/28/2011,206.53,218.40,205.75,217.32,217.32,9880400
10/31/2011,215.79,218.89,213.04,213.51,213.51,7343300
11/1/2011,208.11,216.21,207.43,212.10,212.10,8511800
11/2/2011,215.55,216.79,212.72,215.62,215.62,6122000
11/3/2011,216.30,218.50,213.02,218.29,218.29,5315000
11/4/2011,217.65,218.23,214.33,216.48,216.48,4065800
11/7/2011,216.84,220.20,214.00,217.00,217.00,3860000
11/8/2011,219.20,219.35,215.21,217.99,217.99,3914500
11/9/2011,214.95,215.70,210.60,211.22,211.22,4680600
11/10/2011,213.50,214.06,208.10,210.79,210.79,5044600
11/11/2011,212.52,217.88,210.31,217.39,217.39,5163100
11/14/2011,215.65,222.35,214.25,218.93,218.93,6522200
11/15/2011,218.00,220.33,214.26,217.83,217.83,5739000
11/16/2011,216.27,216.97,211.23,211.99,211.99,5509400
11/17/2011,212.51,212.90,202.10,204.52,204.52,7983100
11/18/2011,205.33,205.34,197.11,197.14,197.14,8437500
11/21/2011,193.29,193.36,185.05,189.25,189.25,11321200
11/22/2011,186.95,194.04,183.58,192.34,192.34,9915600
11/23/2011,193.06,194.60,187.89,188.99,188.99,8011300
11/25/2011,190.41,190.83,181.51,182.40,182.40,4972000
11/28/2011,191.65,194.62,190.54,194.15,194.15,7207300
11/29/2011,194.78,195.50,187.30,188.39,188.39,6575100
11/30/2011,194.76,195.30,188.75,192.29,192.29,7717000
12/1/2011,191.85,198.07,191.59,197.13,197.13,7327700
12/2/2011,197.07,199.66,195.18,196.03,196.03,7526200
12/5/2011,198.86,199.00,193.67,196.24,196.24,5922100
12/6/2011,195.98,198.32,190.11,191.99,191.99,5202000
12/7/2011,191.03,196.71,189.12,195.32,195.32,6427300
12/8/2011,193.57,195.89,190.08,190.48,190.48,4361100
12/9/2011,191.21,193.95,188.40,193.03,193.03,5158800
12/12/2011,190.03,191.15,187.63,189.52,189.52,4343200
12/13/2011,188.56,189.68,178.50,180.51,180.51,9297300
12/14/2011,179.00,180.75,170.25,180.21,180.21,11614200
12/15/2011,182.05,184.80,179.53,181.26,181.26,7259900
12/16/2011,182.42,184.41,180.31,181.26,181.26,6664100
12/19/2011,182.00,183.17,179.00,179.33,179.33,4533600
12/20/2011,182.69,183.17,180.54,182.52,182.52,4600100
12/21/2011,181.92,183.50,172.49,174.35,174.35,8066700
12/22/2011,175.09,179.67,174.21,179.03,179.03,4694900
12/23/2011,179.22,179.68,175.60,177.28,177.28,3496500
12/27/2011,177.73,178.59,176.16,176.27,176.27,2950900
12/28/2011,176.39,176.65,172.28,173.89,173.89,3659500
12/29/2011,169.62,174.55,166.97,173.86,173.86,8209300
12/30/2011,173.36,175.17,172.49,173.10,173.10,4279800
1/3/2012,175.89,179.48,175.55,179.03,179.03,5110800
1/4/2012,179.21,180.50,176.07,177.51,177.51,4205200
1/5/2012,175.94,178.25,174.05,177.61,177.61,3809100
1/6/2012,178.07,184.65,177.50,182.61,182.61,7008400
