Date,Open,High,Low,Close,Adj Close,Volume
8/23/2010,90.27,90.51,89.78,90.00,74.46,690400
8/24/2010,88.78,90.48,88.78,88.98,73.61,1138000
8/25/2010,88.50,90.61,88.44,90.24,74.66,855000
8/26/2010,90.49,91.75,88.81,89.25,73.84,471000
8/27/2010,90.04,91.59,88.69,91.37,75.59,559700
8/30/2010,90.70,91.37,90.40,90.57,74.93,479500
8/31/2010,89.68,91.80,89.67,91.21,75.46,580200
9/1/2010,92.00,95.00,91.64,93.70,77.52,655800
9/2/2010,93.25,96.26,92.68,95.95,79.38,622200
9/3/2010,96.14,97.41,95.21,96.94,80.20,563300
9/7/2010,96.16,96.86,94.74,94.90,78.51,232800
9/8/2010,94.99,96.05,94.55,94.60,78.26,535100
9/9/2010,95.01,96.08,94.46,95.25,78.80,368400
9/10/2010,95.61,95.66,94.28,94.53,78.20,388400
9/13/2010,95.31,97.03,94.65,96.14,79.54,548500
9/14/2010,96.23,96.23,95.36,95.78,79.24,481700
9/15/2010,95.14,96.74,95.14,95.73,79.20,364800
9/16/2010,95.83,96.37,94.79,95.20,78.76,400200
9/17/2010,95.25,97.68,94.62,96.72,80.02,1165300
9/20/2010,97.05,98.50,96.50,98.21,81.25,550800
9/21/2010,98.13,99.63,97.50,99.54,82.35,679600
9/22/2010,99.01,99.52,98.45,99.04,81.94,402200
9/23/2010,98.13,102.22,98.13,100.63,83.25,932200
9/24/2010,102.23,103.40,101.78,102.24,84.58,793300
9/27/2010,102.47,103.85,102.29,102.52,84.81,875900
9/28/2010,102.53,103.40,100.61,103.16,85.34,617800
9/29/2010,102.28,104.09,102.28,103.31,85.47,440500
9/30/2010,103.50,104.43,100.99,102.35,84.67,515700
10/1/2010,102.60,103.31,101.25,102.84,85.08,588900
10/4/2010,102.54,103.24,100.69,101.10,83.64,565400
10/5/2010,101.96,105.09,101.94,105.09,86.94,4947900
10/6/2010,79.46,80.78,69.42,70.34,58.19,30574200
10/7/2010,71.75,75.66,70.60,75.00,62.05,11092800
10/8/2010,75.00,76.47,73.05,74.92,61.98,3856900
10/11/2010,75.00,75.25,72.61,72.95,60.35,2429500
10/12/2010,72.83,74.59,72.06,74.01,61.23,1474600
10/13/2010,74.75,75.74,74.06,74.28,61.45,1504600
10/14/2010,74.09,75.20,73.30,73.54,60.84,1312700
10/15/2010,74.07,74.51,73.14,73.94,61.17,1885800
10/18/2010,74.13,75.50,73.63,75.06,62.10,1513900
10/19/2010,74.46,77.30,73.65,75.41,62.39,2437700
10/20/2010,75.47,76.25,74.51,75.36,62.34,1082300
10/21/2010,75.53,76.05,74.05,74.27,61.44,1212100
10/22/2010,74.46,75.43,74.30,75.18,62.20,674000
10/25/2010,75.37,76.00,74.47,74.80,61.88,1357500
10/26/2010,74.12,77.29,73.88,76.59,63.36,2969100
10/27/2010,80.00,83.21,79.30,83.00,68.67,4337400
10/28/2010,83.81,83.99,82.31,82.86,68.55,1475600
10/29/2010,82.85,84.60,82.76,84.24,69.69,1229200
11/1/2010,84.36,84.64,82.50,82.89,68.57,909600
11/2/2010,83.47,85.23,83.15,84.88,70.22,909400
11/3/2010,84.86,85.47,83.11,84.42,69.84,754100
11/4/2010,85.31,85.99,83.95,84.38,69.81,1621800
11/5/2010,84.19,84.48,82.58,83.27,68.89,2310300
11/8/2010,82.68,85.80,82.68,84.92,70.25,848300
11/9/2010,85.14,86.00,83.00,83.41,69.00,1175800
11/10/2010,83.31,84.46,82.22,83.93,69.43,1145100
11/11/2010,83.25,86.88,81.63,85.79,70.97,1267100
11/12/2010,85.02,85.29,82.70,83.78,69.31,1092600
11/15/2010,83.73,84.42,82.90,83.19,68.82,734800
11/16/2010,82.53,83.42,80.93,81.17,67.15,1093800
11/17/2010,81.62,82.77,80.76,81.38,67.33,651100
11/18/2010,82.50,83.60,81.80,81.82,67.69,1076200
11/19/2010,82.24,82.92,81.47,82.41,68.18,765000
11/22/2010,82.14,82.95,81.85,82.52,68.27,867400
11/23/2010,81.75,82.45,80.15,80.86,66.90,1019000
11/24/2010,81.56,82.33,79.77,80.32,66.45,1498000
11/26/2010,79.78,80.64,79.23,79.96,66.15,422700
11/29/2010,79.78,81.12,78.66,79.33,65.63,920600
11/30/2010,78.51,78.92,77.45,77.60,64.20,1392200
12/1/2010,78.83,80.19,78.83,79.60,65.85,1167000
12/2/2010,79.59,81.73,79.55,81.52,67.44,1053300
12/3/2010,80.95,82.80,80.66,82.59,68.33,823600
12/6/2010,82.29,84.20,82.28,83.90,69.41,933900
12/7/2010,85.24,85.65,84.17,84.31,69.75,1221400
12/8/2010,84.62,85.07,82.67,83.74,69.28,1018200
12/9/2010,84.40,84.77,82.91,83.39,68.99,797200
12/10/2010,83.75,85.76,83.55,84.83,70.18,1117100
12/13/2010,85.20,86.20,84.45,84.73,70.10,768800
12/14/2010,85.00,85.20,83.87,84.32,69.76,594400
12/15/2010,84.32,85.25,83.18,83.24,68.86,901200
12/16/2010,83.27,84.21,82.79,83.53,69.10,773200
12/17/2010,83.68,84.24,79.80,81.28,67.24,2561200
12/20/2010,81.45,82.08,79.87,81.78,67.66,1021200
12/21/2010,82.00,82.10,81.32,81.43,67.37,643200
12/22/2010,81.38,81.71,80.36,80.65,66.72,611600
12/23/2010,80.61,81.10,80.20,80.90,66.93,562400
12/27/2010,80.87,81.17,80.11,81.04,67.04,256200
12/28/2010,80.88,81.09,79.92,79.93,66.13,302100
12/29/2010,80.05,81.51,78.78,81.20,67.18,780700
12/30/2010,81.20,83.25,81.20,81.86,67.72,666400
12/31/2010,81.97,82.20,80.77,81.26,67.23,444900
1/3/2011,82.23,84.70,81.77,83.46,69.05,1110000
1/4/2011,84.02,84.07,81.51,82.35,68.13,599500
1/5/2011,82.40,83.39,82.14,82.84,68.53,800800
1/6/2011,82.72,83.39,81.75,82.00,67.84,1128600
1/7/2011,82.30,82.55,81.07,82.17,67.98,727400
1/10/2011,82.10,86.17,81.88,85.88,71.05,1309400
1/11/2011,86.28,88.41,86.28,87.11,72.07,916900
1/12/2011,87.50,87.96,86.40,87.49,72.38,579300
1/13/2011,87.64,87.99,86.63,87.05,72.02,310600
1/14/2011,87.07,87.86,86.71,87.71,72.56,372000
1/18/2011,87.50,89.00,87.39,88.75,73.42,774200
1/19/2011,88.65,88.65,85.52,86.50,71.56,676800
1/20/2011,83.76,86.24,83.76,85.13,70.43,1051100
1/21/2011,85.84,86.80,84.83,85.12,70.42,881600
1/24/2011,86.92,89.06,85.95,88.80,73.46,1193100
1/25/2011,88.71,89.39,87.11,87.94,72.75,843100
1/26/2011,88.24,89.33,87.22,87.55,72.43,561900
1/27/2011,87.71,88.37,87.23,87.68,72.54,1020600
1/28/2011,92.71,93.02,87.98,88.82,73.48,2320000
1/31/2011,88.98,89.05,86.82,88.42,73.15,677000
2/1/2011,88.94,89.99,88.91,89.37,73.94,693600
2/2/2011,89.08,91.78,88.31,90.44,74.82,1077400
2/3/2011,90.21,91.85,89.88,90.79,75.11,698200
2/4/2011,91.17,92.46,89.78,91.53,75.72,508100
2/7/2011,91.81,92.63,91.55,92.43,76.47,678500
2/8/2011,92.66,92.81,89.21,90.32,74.72,1848100
2/9/2011,89.47,90.17,88.31,88.64,73.33,1610400
2/10/2011,87.00,93.65,86.55,92.31,76.37,3667500
2/11/2011,92.07,93.27,90.66,91.24,75.48,1320700
2/14/2011,91.41,91.90,90.33,90.44,74.82,577900
2/15/2011,90.34,92.55,90.24,91.47,75.67,628300
2/16/2011,91.64,91.81,90.68,91.43,75.64,493400
2/17/2011,89.17,92.14,88.66,90.83,75.14,1390400
2/18/2011,91.21,92.03,90.67,90.99,75.28,878900
2/22/2011,89.84,90.06,87.82,88.40,73.13,1201300
2/23/2011,88.26,88.79,84.89,86.44,71.51,1039900
2/24/2011,86.25,87.61,85.48,86.29,71.39,922300
2/25/2011,86.77,88.50,86.77,87.49,72.38,927800
2/28/2011,87.79,88.28,85.92,86.44,71.51,792200
3/1/2011,86.76,87.39,84.50,85.21,70.49,1141400
3/2/2011,84.87,85.56,82.42,84.28,69.72,1002600
3/3/2011,85.00,86.34,84.96,85.19,70.48,693600
3/4/2011,85.33,85.33,83.85,84.32,69.76,773700
3/7/2011,84.77,85.40,83.00,83.93,69.43,718400
3/8/2011,83.87,85.48,83.36,84.72,70.09,908900
3/9/2011,84.71,85.81,84.01,85.27,70.54,804400
3/10/2011,85.00,85.76,84.13,84.92,70.25,929200
3/11/2011,84.35,85.49,83.44,84.72,70.09,518700
3/14/2011,84.22,85.29,83.53,84.50,69.91,498800
3/15/2011,83.05,84.74,82.19,84.16,69.63,708400
3/16/2011,83.97,85.58,83.05,83.67,69.22,712200
3/17/2011,84.71,85.43,83.81,84.32,69.76,459000
3/18/2011,85.26,86.19,84.67,85.02,70.34,704300
3/21/2011,85.77,86.70,84.95,85.15,70.44,617800
3/22/2011,85.09,85.77,84.32,84.91,70.25,409100
3/23/2011,84.89,85.70,84.26,85.31,70.58,418500
3/24/2011,85.85,86.73,85.13,86.06,71.20,774100
3/25/2011,86.32,87.57,85.65,86.74,71.76,709700
3/28/2011,86.75,87.85,86.55,87.40,72.31,491100
3/29/2011,87.10,87.52,86.59,87.11,72.07,616400
3/30/2011,87.85,91.85,87.42,90.98,75.27,1490100
3/31/2011,90.90,91.14,89.60,91.10,75.37,745600
4/1/2011,91.55,92.76,90.66,92.36,76.41,749700
4/4/2011,92.54,93.18,92.29,92.79,76.76,353700
4/5/2011,92.56,93.75,91.82,92.13,76.22,596200
4/6/2011,92.54,93.03,91.74,92.49,76.52,421700
4/7/2011,92.27,93.80,91.85,92.73,76.72,379000
4/8/2011,93.00,93.30,92.71,93.26,77.15,329000
4/11/2011,93.32,93.84,92.16,92.72,76.71,495200
4/12/2011,91.93,92.55,90.57,91.42,75.63,537900
4/13/2011,91.80,93.02,91.32,91.59,75.77,595600
4/14/2011,91.25,92.13,90.68,92.00,76.11,581000
4/15/2011,91.41,92.66,90.80,92.23,76.30,784500
4/18/2011,91.00,92.78,90.46,92.24,76.31,554500
4/19/2011,92.37,92.62,91.34,92.15,76.24,902200
4/20/2011,93.12,94.97,92.98,94.08,77.83,757700
4/21/2011,94.71,95.00,92.82,93.44,77.30,449600
4/25/2011,93.25,93.86,92.55,93.64,77.47,471700
4/26/2011,93.60,94.12,93.03,93.79,77.59,507200
4/27/2011,95.50,96.60,93.20,96.60,79.92,1523000
4/28/2011,100.00,104.41,98.29,99.12,82.00,2900000
4/29/2011,100.41,102.14,98.67,100.66,83.28,1047500
5/2/2011,100.67,100.67,98.43,98.75,81.70,557700
5/3/2011,98.32,99.05,96.88,98.10,81.16,519200
5/4/2011,98.05,98.80,96.45,97.42,80.60,815100
5/5/2011,96.78,100.86,96.78,99.19,82.06,1400000
5/6/2011,100.71,101.20,99.00,99.84,82.60,638200
5/9/2011,99.87,101.53,99.01,100.48,83.13,413900
5/10/2011,100.59,102.10,100.37,101.40,83.89,507200
5/11/2011,100.87,102.41,100.33,101.12,83.66,736300
5/12/2011,100.59,101.93,100.12,101.19,83.71,522000
5/13/2011,101.24,101.96,100.35,100.41,83.07,473200
5/16/2011,100.27,101.37,98.85,99.22,82.08,503400
5/17/2011,99.04,99.50,98.20,99.15,82.03,626500
5/18/2011,99.52,100.11,98.88,99.62,82.42,395600
5/19/2011,100.27,100.99,99.20,100.44,83.09,425800
5/20/2011,100.43,101.52,99.84,100.76,83.36,541400
5/23/2011,99.25,99.74,98.00,98.51,81.50,575400
5/24/2011,98.95,99.73,98.20,99.03,81.93,352800
5/25/2011,98.75,99.88,98.08,99.06,81.95,389800
5/26/2011,98.60,99.98,98.12,99.70,82.48,505600
5/27/2011,100.05,101.09,99.40,100.61,83.23,608700
5/31/2011,101.18,101.57,100.37,101.40,83.89,478800
6/1/2011,101.41,101.93,99.37,99.57,82.37,428800
6/2/2011,98.88,100.74,98.13,100.66,83.28,360500
6/3/2011,99.18,100.32,97.89,98.76,81.70,423900
6/6/2011,98.33,99.27,96.96,97.12,80.35,610000
6/7/2011,97.81,98.78,97.00,97.84,80.94,486800
6/8/2011,97.85,98.20,96.99,97.13,80.36,479300
6/9/2011,97.43,98.54,97.08,97.85,80.95,350900
6/10/2011,97.81,98.13,95.61,96.58,79.90,437000
6/13/2011,96.69,97.54,96.16,96.24,79.62,416600
6/14/2011,97.32,98.83,96.77,98.58,81.55,440500
6/15/2011,97.58,98.50,95.93,96.09,79.49,614500
6/16/2011,95.99,97.31,95.13,95.45,78.97,517600
6/17/2011,96.48,97.83,95.43,95.83,79.28,903400
6/20/2011,95.69,97.12,95.35,96.49,79.83,417800
6/21/2011,96.81,99.92,96.59,99.64,82.43,797500
6/22/2011,99.60,101.04,98.86,99.72,82.50,549200
6/23/2011,98.71,100.00,97.96,99.74,82.51,540200
6/24/2011,99.56,100.65,98.59,98.92,81.84,471300
6/27/2011,98.71,99.90,97.63,98.85,81.78,450700
6/28/2011,99.04,100.39,98.80,99.74,82.51,524500
6/29/2011,100.24,101.09,100.00,100.66,83.28,400400
6/30/2011,100.68,101.59,100.01,101.02,83.57,492900
7/1/2011,100.82,102.17,96.58,101.90,84.30,720200
7/5/2011,101.57,102.50,101.48,102.30,84.63,606300
7/6/2011,102.01,103.31,101.54,103.29,85.45,829200
7/7/2011,103.89,104.20,102.96,103.16,85.34,357000
7/8/2011,101.98,105.25,101.71,104.61,86.54,619600
7/11/2011,103.11,103.98,101.16,101.67,84.11,556600
7/12/2011,101.26,101.98,101.01,101.32,83.82,446000
7/13/2011,101.65,103.07,100.97,101.25,83.76,319800
7/14/2011,101.36,101.95,97.31,98.26,81.29,649200
7/15/2011,98.78,99.25,97.90,99.07,81.96,380000
7/18/2011,98.74,99.11,96.26,98.27,81.30,542200
7/19/2011,98.99,101.40,98.99,100.70,83.31,307900
7/20/2011,101.02,103.94,100.20,100.99,83.55,651300
7/21/2011,101.28,102.27,100.38,100.85,83.43,349800
7/22/2011,100.79,101.83,99.54,101.57,84.03,465200
7/25/2011,100.78,101.16,99.54,99.63,82.42,306000
7/26/2011,99.97,100.86,99.50,100.04,82.76,410200
7/27/2011,99.59,99.80,96.61,97.28,80.48,1085800
7/28/2011,104.75,107.00,102.29,105.87,87.59,2470200
7/29/2011,104.66,105.64,103.71,104.47,86.43,1015500
8/1/2011,105.65,106.00,102.54,104.30,86.29,742800
8/2/2011,104.21,104.21,99.11,99.29,82.14,1170700
8/3/2011,99.80,100.31,96.42,100.11,82.82,688000
8/4/2011,98.42,98.54,94.13,94.16,77.90,1349900
8/5/2011,95.39,97.20,91.24,92.15,76.24,1445300
8/8/2011,83.54,89.25,83.19,83.75,69.29,2297000
8/9/2011,85.19,90.39,84.40,90.14,74.57,1465500
8/10/2011,87.86,89.86,86.91,87.09,72.05,867900
8/11/2011,87.13,91.99,87.13,91.01,75.29,1155600
8/12/2011,91.52,91.76,89.67,90.69,75.03,659500
8/15/2011,91.38,93.17,90.88,93.10,77.02,548500
8/16/2011,91.98,92.23,90.46,91.09,75.36,518100
8/17/2011,92.42,94.36,91.55,92.00,76.11,798500
8/18/2011,89.23,89.79,83.42,84.47,69.88,1839000
8/19/2011,84.10,86.71,81.89,82.52,68.27,1106000
8/22/2011,84.37,85.40,80.85,82.03,67.86,907900
8/23/2011,82.41,88.45,82.31,88.06,72.85,1096800
8/24/2011,87.73,89.88,86.87,87.87,72.69,648200
8/25/2011,88.47,89.12,84.86,85.06,70.37,697400
8/26/2011,84.78,89.35,84.58,88.79,73.46,1063300
8/29/2011,90.15,92.50,89.75,92.29,76.35,722200
8/30/2011,91.60,95.90,91.52,94.85,78.47,914600
8/31/2011,95.99,96.78,92.82,94.04,77.80,768000
9/1/2011,94.27,94.96,92.49,92.59,76.60,414600
9/2/2011,90.80,91.71,89.95,90.89,75.19,599500
9/6/2011,88.13,90.29,86.64,90.06,74.51,726700
9/7/2011,91.56,92.71,90.70,92.49,76.52,364800
9/8/2011,91.91,93.22,90.21,90.88,75.18,613100
9/9/2011,89.79,90.03,86.35,87.66,72.52,826900
9/12/2011,86.83,90.81,86.69,90.64,74.99,856300
9/13/2011,90.85,93.77,89.76,92.50,76.52,776100
9/14/2011,93.31,94.50,91.56,92.84,76.81,825500
9/15/2011,93.92,96.21,93.39,95.44,78.96,896500
9/16/2011,95.36,96.85,95.18,96.10,79.50,1106500
9/19/2011,94.44,95.67,94.18,95.19,78.75,649000
9/20/2011,95.71,96.24,94.39,94.73,78.37,711200
9/21/2011,94.54,95.83,93.80,94.38,78.08,916100
9/22/2011,91.47,92.62,89.95,92.31,76.37,1125500
9/23/2011,91.71,92.21,87.70,89.97,74.43,1046900
9/26/2011,90.28,90.71,86.55,90.46,74.84,1067100
9/27/2011,92.08,94.71,91.71,92.22,76.29,775200
9/28/2011,92.66,93.52,88.13,88.37,73.11,750800
9/29/2011,89.60,90.85,86.08,87.75,72.60,673700
9/30/2011,86.70,90.21,86.07,88.83,73.49,1176000
10/3/2011,88.10,89.68,83.02,84.27,69.72,1147000
10/4/2011,83.25,88.99,82.43,88.80,73.46,1188600
10/5/2011,88.54,92.00,86.27,91.48,75.68,971400
10/6/2011,91.34,91.67,89.16,91.53,75.72,662200
10/7/2011,92.19,92.49,90.11,91.08,75.35,444700
10/10/2011,92.83,94.81,92.15,94.11,77.86,358000
10/11/2011,93.68,95.85,93.57,94.17,77.91,459100
10/12/2011,94.86,95.80,94.45,94.87,78.49,584600
10/13/2011,94.64,95.86,93.48,95.55,79.05,289600
10/14/2011,96.79,98.03,95.28,97.03,80.27,546000
10/17/2011,96.58,97.32,94.73,95.00,78.59,488400
10/18/2011,95.03,96.03,93.23,95.59,79.08,751900
10/19/2011,95.63,97.20,94.31,94.62,78.28,415000
10/20/2011,94.59,94.85,91.19,94.14,77.88,510900
10/21/2011,95.25,96.59,94.20,95.22,78.78,369400
10/24/2011,95.62,99.50,95.62,98.34,81.36,570400
10/25/2011,97.45,98.11,96.00,96.75,80.04,545400
10/26/2011,97.18,97.64,93.26,97.44,80.61,1061700
10/27/2011,98.37,102.31,94.65,101.53,84.00,2464800
10/28/2011,100.59,101.38,98.58,99.03,81.93,997400
10/31/2011,97.61,97.88,95.79,96.01,79.43,907500
11/1/2011,93.25,94.23,90.27,93.01,76.95,1120900
11/2/2011,94.36,95.07,92.49,93.36,77.24,403300
11/3/2011,94.52,95.37,92.79,95.00,78.59,588300
11/4/2011,94.04,95.75,93.00,95.09,78.67,514400
11/7/2011,95.05,96.29,94.51,95.68,79.16,384800
11/8/2011,96.92,99.19,95.75,98.23,81.27,725100
11/9/2011,95.78,96.47,92.81,92.91,76.86,587900
11/10/2011,94.35,94.58,91.35,91.71,75.87,697100
11/11/2011,93.46,99.36,93.07,99.06,81.95,1346800
11/14/2011,98.27,100.81,97.12,97.63,80.77,691800
11/15/2011,96.95,99.87,96.95,99.42,82.25,407300
11/16/2011,98.68,100.64,97.67,98.49,81.48,515700
11/17/2011,99.74,103.20,99.32,99.77,82.54,1332700
11/18/2011,100.58,100.75,99.00,99.66,82.45,927300
11/21/2011,98.02,98.97,96.61,98.09,81.15,542900
11/22/2011,98.06,99.89,97.03,99.08,81.97,361900
11/23/2011,98.14,98.14,95.91,96.26,79.64,365500
11/25/2011,96.00,97.25,95.81,95.99,79.41,152400
11/28/2011,98.29,99.82,97.30,97.99,81.07,509900
11/29/2011,98.03,98.47,96.50,97.00,80.25,698200
11/30/2011,99.75,100.67,98.89,100.02,82.75,793000
12/1/2011,99.37,102.44,99.36,101.99,84.38,969700
12/2/2011,102.47,102.50,100.17,101.83,84.24,446400
12/5/2011,102.93,104.55,101.84,103.58,85.69,633300
12/6/2011,103.38,103.86,100.93,102.48,84.78,452100
12/7/2011,101.62,102.93,100.87,101.89,84.29,351900
12/8/2011,101.01,102.62,100.60,100.91,83.48,533800
12/9/2011,101.11,104.58,100.53,104.21,86.21,571700
12/12/2011,102.69,103.17,101.92,102.28,84.62,654200
12/13/2011,102.12,103.21,100.91,101.53,84.00,616100
12/14/2011,101.05,101.11,97.33,98.39,81.40,671200
12/15/2011,99.28,99.36,97.62,98.07,81.13,506300
12/16/2011,98.48,99.93,97.89,98.91,81.83,1238200
12/19/2011,99.38,100.36,98.39,99.49,82.31,626000
12/20/2011,101.28,102.96,100.58,102.43,84.74,487100
12/21/2011,101.83,101.83,98.29,99.32,82.17,715800
12/22/2011,99.66,102.22,99.63,101.81,84.23,443700
12/23/2011,101.91,103.03,101.91,102.55,84.84,177900
12/27/2011,102.04,103.27,101.22,102.66,84.93,203400
12/28/2011,102.46,102.50,100.47,100.93,83.50,286400
12/29/2011,101.22,102.20,100.90,101.47,83.95,242700
12/30/2011,101.47,102.52,101.16,101.40,83.89,257600
1/3/2012,103.09,104.35,100.04,101.24,83.76,706300
1/4/2012,100.44,100.98,99.00,100.90,83.47,664100
1/5/2012,100.47,105.30,100.47,104.75,86.66,1240000
1/6/2012,104.45,105.20,103.25,104.92,86.80,465200
1/9/2012,105.00,109.32,103.91,107.75,89.14,1191200
1/10/2012,108.45,111.59,107.71,110.42,91.35,1411400
1/11/2012,110.33,112.17,110.00,111.48,92.23,814800
1/12/2012,111.39,112.70,110.90,112.58,93.14,703300
1/13/2012,112.07,112.64,111.16,112.56,93.12,868900
1/17/2012,112.83,114.87,112.57,113.48,93.88,1254100
1/18/2012,113.74,114.29,112.01,112.95,93.44,1071700
1/19/2012,113.75,115.00,113.43,113.60,93.98,858600
1/20/2012,113.59,116.12,112.92,116.12,96.07,1260400
1/23/2012,116.00,116.59,113.57,115.01,95.15,1462300
