Date,Open,High,Low,Close,Adj Close,Volume
7/29/2011,27.80,28.40,27.50,28.17,28.17,948200
8/1/2011,28.67,28.98,28.21,28.77,28.77,1164900
8/2/2011,28.69,29.20,27.27,27.34,27.34,1549400
8/3/2011,27.50,27.83,26.34,27.20,27.20,1794500
8/4/2011,26.51,26.89,24.67,24.75,24.75,3064500
8/5/2011,24.99,25.38,22.83,24.24,24.24,1964400
8/8/2011,23.10,24.44,23.10,23.64,23.64,2608500
8/9/2011,24.15,25.45,23.70,25.06,25.06,1333400
8/10/2011,25.44,25.44,23.63,23.82,23.82,1564200
8/11/2011,24.04,25.75,24.00,25.30,25.30,836500
8/12/2011,25.60,27.14,25.36,26.31,26.31,1009100
8/15/2011,26.62,26.75,25.93,26.23,26.23,738600
8/16/2011,26.13,26.54,25.83,26.10,26.10,537700
8/17/2011,26.39,26.65,25.51,25.83,25.83,643700
8/18/2011,25.00,25.15,23.47,24.26,24.26,1056600
8/19/2011,23.86,24.22,22.00,22.30,22.30,1375300
8/22/2011,23.11,23.80,21.68,21.95,21.95,986100
8/23/2011,21.93,23.11,21.50,22.96,22.96,869000
8/24/2011,23.10,23.93,22.83,23.87,23.87,684300
8/25/2011,23.87,23.87,22.90,23.11,23.11,679800
8/26/2011,22.71,23.95,22.07,23.73,23.73,761800
8/29/2011,24.22,24.85,24.02,24.71,24.71,803400
8/30/2011,24.50,24.77,24.09,24.63,24.63,366200
8/31/2011,24.80,25.50,24.28,24.74,24.74,823800
9/1/2011,24.66,24.87,23.84,24.00,24.00,848100
9/2/2011,23.66,23.99,22.68,23.07,23.07,769900
9/6/2011,22.50,23.20,22.29,22.94,22.94,809800
9/7/2011,23.39,24.00,23.28,23.84,23.84,459200
9/8/2011,23.58,24.03,23.28,23.61,23.61,505700
9/9/2011,23.37,23.57,22.55,22.97,22.97,669300
9/12/2011,22.50,23.31,22.45,22.88,22.88,566600
9/13/2011,23.01,24.10,22.75,24.08,24.08,726500
9/14/2011,24.25,24.84,23.79,24.34,24.34,830800
9/15/2011,24.58,24.93,24.33,24.82,24.82,562600
9/16/2011,24.78,25.84,24.49,25.80,25.80,1417100
9/19/2011,24.95,25.81,23.82,25.77,25.77,1157400
9/20/2011,25.98,26.60,25.67,26.01,26.01,1180400
9/21/2011,25.95,26.95,25.70,25.85,25.85,987600
9/22/2011,25.64,26.11,24.88,25.63,25.63,775800
9/23/2011,25.49,26.62,25.35,26.38,26.38,1156400
9/26/2011,26.52,26.52,24.90,25.52,25.52,934800
9/27/2011,26.00,26.99,25.57,26.19,26.19,674500
9/28/2011,26.00,26.50,24.51,24.59,24.59,723300
9/29/2011,25.72,25.82,23.55,24.12,24.12,929600
9/30/2011,24.80,24.89,23.49,24.39,24.39,1336100
10/3/2011,24.95,25.00,23.25,23.73,23.73,1023200
10/4/2011,23.29,24.32,22.93,23.66,23.66,1200300
10/5/2011,24.03,25.84,23.35,25.37,25.37,1229500
10/6/2011,25.37,27.60,25.02,26.96,26.96,1769100
10/7/2011,26.98,27.60,26.05,26.99,26.99,1311600
10/10/2011,27.31,28.18,27.00,27.88,27.88,923500
10/11/2011,27.51,27.77,27.09,27.61,27.61,575700
10/12/2011,27.25,28.00,27.20,27.80,27.80,1123400
10/13/2011,27.63,28.47,27.44,27.94,27.94,1043500
10/14/2011,28.00,28.55,27.26,28.05,28.05,1400500
10/17/2011,27.86,28.00,27.26,27.42,27.42,754500
10/18/2011,27.30,28.43,26.71,28.34,28.34,999700
10/19/2011,28.02,28.06,27.30,27.57,27.57,792900
10/20/2011,27.44,27.47,27.00,27.34,27.34,999700
10/21/2011,27.40,28.30,27.01,28.03,28.03,1142600
10/24/2011,27.87,28.89,27.75,28.55,28.55,940600
10/25/2011,28.23,28.86,27.80,28.25,28.25,654400
10/26/2011,28.19,28.37,27.40,27.98,27.98,510500
10/27/2011,28.34,28.95,28.11,28.76,28.76,869400
10/28/2011,28.50,30.00,28.01,29.87,29.87,1264000
10/31/2011,29.50,29.51,28.75,29.37,29.37,1134000
11/1/2011,28.39,28.92,28.00,28.88,28.88,635200
11/2/2011,29.00,29.26,28.25,28.71,28.71,875300
11/3/2011,30.00,32.49,29.53,32.46,32.46,2509700
11/4/2011,31.46,32.40,30.51,32.31,32.31,3032900
11/7/2011,31.64,32.00,30.75,31.27,31.27,1266300
11/8/2011,31.37,32.00,30.72,31.84,31.84,1167900
11/9/2011,30.87,31.49,30.30,30.88,30.88,953700
11/10/2011,30.94,31.50,30.65,31.33,31.33,747300
11/11/2011,31.90,34.50,30.57,33.64,33.64,3868300
11/14/2011,33.00,33.54,32.62,33.22,33.22,1325700
11/15/2011,32.92,34.40,32.73,33.93,33.93,891000
11/16/2011,33.48,35.00,33.40,34.94,34.94,1833200
11/17/2011,34.50,34.90,33.19,33.68,33.68,1349300
11/18/2011,33.64,34.11,32.54,32.60,32.60,902800
11/21/2011,32.44,32.44,31.05,31.76,31.76,1031600
11/22/2011,31.76,32.79,31.05,32.07,32.07,732600
11/23/2011,31.76,32.05,31.25,31.45,31.45,451800
11/25/2011,31.55,32.41,31.08,31.66,31.66,239600
11/28/2011,32.00,33.28,31.81,32.56,32.56,681200
11/29/2011,32.49,33.07,31.63,31.75,31.75,591100
11/30/2011,32.50,32.93,32.22,32.74,32.74,760300
12/1/2011,32.57,33.99,31.98,32.60,32.60,1030200
12/2/2011,32.83,33.69,32.40,33.30,33.30,802800
12/5/2011,33.53,35.00,33.43,34.42,34.42,1160100
12/6/2011,34.20,34.98,34.03,34.87,34.87,951800
12/7/2011,34.63,34.89,33.80,34.19,34.19,674300
12/8/2011,30.84,31.65,29.61,30.89,30.89,3305800
12/9/2011,30.54,31.12,30.28,31.04,31.04,1239500
12/12/2011,30.44,30.62,30.02,30.41,30.41,758700
12/13/2011,30.57,30.93,28.91,29.45,29.45,994100
12/14/2011,29.50,29.68,28.00,28.53,28.53,1163900
12/15/2011,28.67,29.17,28.12,28.62,28.62,700300
12/16/2011,28.79,28.93,27.98,28.00,28.00,1029700
12/19/2011,28.09,28.50,27.37,27.75,27.75,987000
12/20/2011,28.05,28.45,27.72,27.90,27.90,843300
12/21/2011,27.91,28.07,26.03,27.57,27.57,1705500
12/22/2011,27.60,28.05,27.30,27.77,27.77,1009400
12/23/2011,28.00,28.00,27.52,27.90,27.90,591400
12/27/2011,27.66,28.77,27.64,28.57,28.57,777500
12/28/2011,28.99,29.24,28.04,28.51,28.51,575200
12/29/2011,28.59,29.34,28.55,28.73,28.73,488200
12/30/2011,28.49,28.98,28.25,28.56,28.56,339800
1/3/2012,28.94,29.50,27.65,28.08,28.08,928100
1/4/2012,28.21,28.67,27.50,27.71,27.71,630100
1/5/2012,27.76,27.93,26.85,27.12,27.12,1005500
1/6/2012,27.20,27.79,26.41,26.91,26.91,986300
1/9/2012,27.00,27.49,26.12,27.25,27.25,897000
1/10/2012,27.44,27.76,27.25,27.62,27.62,671800
1/11/2012,27.62,28.38,27.30,28.23,28.23,672300
1/12/2012,28.48,28.62,27.81,28.25,28.25,729300
1/13/2012,28.40,28.50,22.64,22.79,22.79,5500400
1/17/2012,26.62,27.34,26.41,26.60,26.60,4651600
1/18/2012,26.69,26.88,26.25,26.81,26.81,1260200
1/19/2012,27.19,27.74,26.61,26.76,26.76,1246300
1/20/2012,26.90,27.00,26.40,26.60,26.60,662300
1/23/2012,26.81,27.21,26.60,26.77,26.77,594600
1/24/2012,26.63,27.68,26.44,27.42,27.42,858000
1/25/2012,27.27,28.01,27.05,27.97,27.97,611200
1/26/2012,28.07,29.58,28.00,28.94,28.94,1271100
1/27/2012,28.50,29.72,28.50,29.33,29.33,748400
1/30/2012,29.49,29.61,28.53,29.57,29.57,729000
1/31/2012,29.90,30.00,28.87,29.07,29.07,956400
2/1/2012,29.07,29.70,29.00,29.58,29.58,523200
2/2/2012,29.72,30.88,29.61,30.25,30.25,805700
2/3/2012,30.41,31.33,30.25,31.15,31.15,764500
2/6/2012,31.10,31.90,31.05,31.80,31.80,652100
2/7/2012,31.80,31.80,30.82,31.60,31.60,1021600
2/8/2012,31.60,32.01,31.29,31.93,31.93,623700
2/9/2012,32.00,32.90,31.43,32.58,32.58,1277100
2/10/2012,32.26,32.27,29.84,31.10,31.10,1874200
2/13/2012,31.55,32.06,30.90,31.49,31.49,1157900
2/14/2012,31.74,33.79,31.40,33.17,33.17,1810800
2/15/2012,33.10,34.41,32.27,33.60,33.60,2761800
2/16/2012,33.50,34.51,32.54,34.18,34.18,2219700
2/17/2012,33.99,34.97,33.50,34.97,34.97,1376700
2/21/2012,34.87,34.87,33.81,34.50,34.50,1135800
2/22/2012,34.50,34.72,32.50,34.22,34.22,1654600
2/23/2012,33.99,34.97,33.56,34.53,34.53,820400
2/24/2012,34.23,34.52,33.27,33.75,33.75,959900
2/27/2012,33.41,34.00,33.00,33.62,33.62,606000
2/28/2012,33.64,34.44,33.17,33.81,33.81,612200
2/29/2012,33.81,34.12,33.14,33.41,33.41,535700
3/1/2012,33.51,34.50,33.31,34.41,34.41,703500
3/2/2012,34.40,34.50,33.71,34.04,34.04,550000
3/5/2012,34.35,34.40,33.46,33.77,33.77,467000
3/6/2012,33.25,33.28,32.62,33.11,33.11,573800
3/7/2012,33.12,33.31,32.91,33.12,33.12,364900
3/8/2012,33.11,33.49,33.04,33.07,33.07,633300
3/9/2012,33.20,35.31,33.20,34.74,34.74,1553400
3/12/2012,34.69,36.29,34.60,36.01,36.01,1963300
3/13/2012,36.51,36.59,35.50,36.09,36.09,1001600
3/14/2012,36.00,36.00,34.80,35.29,35.29,851500
3/15/2012,35.28,35.48,34.78,35.00,35.00,571600
3/16/2012,34.90,35.89,34.83,35.32,35.32,729300
3/19/2012,35.26,35.32,34.54,34.98,34.98,1015600
3/20/2012,34.98,35.20,34.57,34.96,34.96,567000
3/21/2012,34.94,35.30,34.60,35.15,35.15,607200
3/22/2012,34.97,35.15,34.30,34.40,34.40,522400
3/23/2012,34.26,34.63,33.15,34.08,34.08,1170600
3/26/2012,35.59,38.09,35.04,37.40,37.40,3140500
3/27/2012,37.16,39.95,37.03,37.94,37.94,2539200
3/28/2012,37.78,38.44,37.11,37.85,37.85,955000
3/29/2012,38.19,38.19,37.03,37.33,37.33,796400
3/30/2012,37.52,37.94,36.68,37.24,37.24,886400
4/2/2012,37.33,37.97,36.53,36.58,36.58,1028600
4/3/2012,36.70,38.47,36.67,38.01,38.01,1098100
4/4/2012,35.27,35.49,34.69,35.00,35.00,4481800
4/5/2012,35.10,35.44,34.41,34.48,34.48,1509400
4/9/2012,34.10,34.29,33.10,33.15,33.15,1655700
4/10/2012,33.15,33.85,32.10,32.46,32.46,1847700
4/11/2012,33.24,33.29,32.01,33.09,33.09,1105500
4/12/2012,33.77,34.48,32.92,33.44,33.44,1033900
4/13/2012,33.94,34.04,32.85,33.59,33.59,649600
4/16/2012,33.41,33.70,32.09,32.25,32.25,1099600
4/17/2012,32.43,33.07,32.04,32.24,32.24,1115500
4/18/2012,32.09,32.75,31.53,32.66,32.66,823100
4/19/2012,32.75,33.43,32.50,33.16,33.16,774900
