,date,tsla_intra_target,tsla_sentiment,em_tweets3_sentiment,dax_return,cac_return,dji_previous_day_return,MA5,MA10,MA20,MA50,change,volatility,tsla_intra_target_lag1,tsla_sentiment_lag1,em_tweets3_sentiment_lag1,dax_return_lag1,cac_return_lag1,dji_previous_day_return_lag1,MA5_lag1,MA10_lag1,MA20_lag1,MA50_lag1,change_lag1,volatity_lag1,tsla_intra_target_lag2,tsla_sentiment_lag2,em_tweets3_sentiment_lag2,dax_return_lag2,cac_return_lag2,dji_previous_day_return_lag2,MA5_lag2,MA10_lag2,MA20_lag2,MA50_lag2,change_lag2,volatity_lag2,tsla_intra_target_lag3,tsla_sentiment_lag3,em_tweets3_sentiment_lag3,dax_return_lag3,cac_return_lag3,dji_previous_day_return_lag3,MA5_lag3,MA10_lag3,MA20_lag3,MA50_lag3,change_lag3,volatity_lag3
649,2013-01-29,1.0,0.0,0.0,1.0,1.0,-1.0,37.494000400000026,36.8989998,36.564999999999976,35.81680009999999,-0.0021057654530378693,0.017087209266297466,0.0,0.0,0.0,-1.0,-1.0,1.0,34.83799960000002,34.82300000000001,35.356499849999985,35.75840006,0.01922305670110215,0.015543552755086875,1.0,0.0,0.0,1.0,1.0,1.0,36.63800000000003,36.166,35.98749979999997,35.79200005999999,-0.00027043395404979624,0.017221843127279063,0.0,0.0,0.0,1.0,1.0,1.0,35.936000200000024,35.80400020000001,35.712999899999986,35.77160004,0.02712872145691838,0.016729371271019963
650,2013-01-30,1.0,0.0,-1.0,-1.0,-1.0,1.0,37.59799960000002,37.221,36.840499899999976,35.85760012,-0.011395406054075756,0.01716663693735231,0.0,0.0,0.0,1.0,-1.0,1.0,35.416000400000016,35.3349999,35.523499849999986,35.7418001,0.022757015539780615,0.016106327135741557,0.0,0.0,0.0,-1.0,-1.0,1.0,37.190000400000024,36.50699999999999,36.27949984999999,35.79700005999999,0.027998069686158814,0.0172180648345586,1.0,0.0,0.0,1.0,1.0,1.0,36.63800000000003,36.166,35.98749979999997,35.79200005999999,-0.00027043395404979624,0.017221843127279063
651,2013-01-31,1.0,0.0,0.0,-1.0,-1.0,-1.0,37.861999400000016,37.5150002,37.071999949999984,35.9228001,-0.000266613363344521,0.0170234057883373,0.0,0.0,0.0,1.0,1.0,1.0,35.936000200000024,35.80400020000001,35.712999899999986,35.77160004,0.02712872145691838,0.016729371271019963,1.0,0.0,0.0,1.0,1.0,-1.0,37.494000400000026,36.8989998,36.564999999999976,35.81680009999999,-0.0021057654530378693,0.017087209266297466,0.0,0.0,0.0,-1.0,-1.0,1.0,37.190000400000024,36.50699999999999,36.27949984999999,35.79700005999999,0.027998069686158814,0.0172180648345586
652,2013-02-01,0.0,0.0,0.0,1.0,1.0,-1.0,37.804000000000016,37.832,37.299499899999994,36.0074001,0.020842359302259868,0.0167777536918644,1.0,0.0,0.0,1.0,1.0,1.0,36.63800000000003,36.166,35.98749979999997,35.79200005999999,-0.00027043395404979624,0.017221843127279063,1.0,0.0,-1.0,-1.0,-1.0,1.0,37.59799960000002,37.221,36.840499899999976,35.85760012,-0.011395406054075756,0.01716663693735231,1.0,0.0,0.0,1.0,1.0,-1.0,37.494000400000026,36.8989998,36.564999999999976,35.81680009999999,-0.0021057654530378693,0.017087209266297466
653,2013-02-04,1.0,0.0,1.0,-1.0,-1.0,1.0,37.840000000000025,38.080999799999994,37.50799999999999,36.09120013999999,-0.014729277142365832,0.014837865940223837,0.0,0.0,0.0,-1.0,-1.0,1.0,37.190000400000024,36.50699999999999,36.27949984999999,35.79700005999999,0.027998069686158814,0.0172180648345586,1.0,0.0,0.0,-1.0,-1.0,-1.0,37.861999400000016,37.5150002,37.071999949999984,35.9228001,-0.000266613363344521,0.0170234057883373,1.0,0.0,-1.0,-1.0,-1.0,1.0,37.59799960000002,37.221,36.840499899999976,35.85760012,-0.011395406054075756,0.01716663693735231
654,2013-02-05,0.0,0.0,0.0,1.0,1.0,-1.0,38.169999600000025,38.306999999999995,37.640999999999984,36.2014001,0.010280807160967142,0.014698488419140931,1.0,0.0,0.0,1.0,1.0,-1.0,37.494000400000026,36.8989998,36.564999999999976,35.81680009999999,-0.0021057654530378693,0.017087209266297466,0.0,0.0,0.0,1.0,1.0,-1.0,37.804000000000016,37.832,37.299499899999994,36.0074001,0.020842359302259868,0.0167777536918644,1.0,0.0,0.0,-1.0,-1.0,-1.0,37.861999400000016,37.5150002,37.071999949999984,35.9228001,-0.000266613363344521,0.0170234057883373
655,2013-02-06,0.0,0.0,0.0,-1.0,-1.0,1.0,38.564000000000014,38.3459999,37.878999949999994,36.3100001,0.026909696522713567,0.01436562814798835,1.0,0.0,-1.0,-1.0,-1.0,1.0,37.59799960000002,37.221,36.840499899999976,35.85760012,-0.011395406054075756,0.01716663693735231,1.0,0.0,1.0,-1.0,-1.0,1.0,37.840000000000025,38.080999799999994,37.50799999999999,36.09120013999999,-0.014729277142365832,0.014837865940223837,0.0,0.0,0.0,1.0,1.0,-1.0,37.804000000000016,37.832,37.299499899999994,36.0074001,0.020842359302259868,0.0167777536918644
656,2013-02-07,0.0,0.0,0.0,1.0,-1.0,1.0,38.752000600000024,38.33999970000001,38.04650004999999,36.42520008,0.007883117947026518,0.015047362004802825,1.0,0.0,0.0,-1.0,-1.0,-1.0,37.861999400000016,37.5150002,37.071999949999984,35.9228001,-0.000266613363344521,0.0170234057883373,0.0,0.0,0.0,1.0,1.0,-1.0,38.169999600000025,38.306999999999995,37.640999999999984,36.2014001,0.010280807160967142,0.014698488419140931,1.0,0.0,1.0,-1.0,-1.0,1.0,37.840000000000025,38.080999799999994,37.50799999999999,36.09120013999999,-0.014729277142365832,0.014837865940223837
657,2013-02-08,1.0,0.0,-1.0,1.0,1.0,-1.0,38.887999800000024,38.43299980000001,38.004500049999976,36.48480005999999,-0.006097528899719991,0.013850073818358424,0.0,0.0,0.0,1.0,1.0,-1.0,37.804000000000016,37.832,37.299499899999994,36.0074001,0.020842359302259868,0.0167777536918644,0.0,0.0,0.0,-1.0,-1.0,1.0,38.564000000000014,38.3459999,37.878999949999994,36.3100001,0.026909696522713567,0.01436562814798835,0.0,0.0,0.0,1.0,1.0,-1.0,38.169999600000025,38.306999999999995,37.640999999999984,36.2014001,0.010280807160967142,0.014698488419140931
658,2013-02-11,0.0,0.0,1.0,1.0,-1.0,1.0,38.839999400000025,38.509,37.960499999999975,36.48340006,-0.021118580381372272,0.014045280266545477,1.0,0.0,1.0,-1.0,-1.0,1.0,37.840000000000025,38.080999799999994,37.50799999999999,36.09120013999999,-0.014729277142365832,0.014837865940223837,0.0,0.0,0.0,1.0,-1.0,1.0,38.752000600000024,38.33999970000001,38.04650004999999,36.42520008,0.007883117947026518,0.015047362004802825,0.0,0.0,0.0,-1.0,-1.0,1.0,38.564000000000014,38.3459999,37.878999949999994,36.3100001,0.026909696522713567,0.01436562814798835
659,2013-02-12,1.0,0.0,0.0,1.0,1.0,-1.0,38.696000000000026,38.38300020000001,37.830500049999976,36.4910001,-0.01389090664586746,0.015210478577867632,0.0,0.0,0.0,1.0,1.0,-1.0,38.169999600000025,38.306999999999995,37.640999999999984,36.2014001,0.010280807160967142,0.014698488419140931,1.0,0.0,-1.0,1.0,1.0,-1.0,38.887999800000024,38.43299980000001,38.004500049999976,36.48480005999999,-0.006097528899719991,0.013850073818358424,0.0,0.0,0.0,1.0,-1.0,1.0,38.752000600000024,38.33999970000001,38.04650004999999,36.42520008,0.007883117947026518,0.015047362004802825
660,2013-02-13,0.0,0.0,0.0,1.0,1.0,1.0,38.45400000000002,38.5369999,37.650500099999974,36.50460009999999,0.014671523321133818,0.014847250356051134,0.0,0.0,0.0,-1.0,-1.0,1.0,38.564000000000014,38.3459999,37.878999949999994,36.3100001,0.026909696522713567,0.01436562814798835,0.0,0.0,1.0,1.0,-1.0,1.0,38.839999400000025,38.509,37.960499999999975,36.48340006,-0.021118580381372272,0.014045280266545477,1.0,0.0,-1.0,1.0,1.0,-1.0,38.887999800000024,38.43299980000001,38.004500049999976,36.48480005999999,-0.006097528899719991,0.013850073818358424
661,2013-02-14,1.0,0.0,-1.0,-1.0,-1.0,-1.0,38.01399980000002,38.5779999,37.507999949999984,36.53680012,-0.004692422521844065,0.014927218169121194,0.0,0.0,0.0,1.0,-1.0,1.0,38.752000600000024,38.33999970000001,38.04650004999999,36.42520008,0.007883117947026518,0.015047362004802825,1.0,0.0,0.0,1.0,1.0,-1.0,38.696000000000026,38.38300020000001,37.830500049999976,36.4910001,-0.01389090664586746,0.015210478577867632,0.0,0.0,1.0,1.0,-1.0,1.0,38.839999400000025,38.509,37.960499999999975,36.48340006,-0.021118580381372272,0.014045280266545477
662,2013-02-15,1.0,0.0,1.0,-1.0,-1.0,-1.0,38.18600000000002,38.1770001,37.373500049999976,36.58340007999999,-0.032667862661792425,0.014859900142604698,1.0,0.0,-1.0,1.0,1.0,-1.0,38.887999800000024,38.43299980000001,38.004500049999976,36.48480005999999,-0.006097528899719991,0.013850073818358424,0.0,0.0,0.0,1.0,1.0,1.0,38.45400000000002,38.5369999,37.650500099999974,36.50460009999999,0.014671523321133818,0.014847250356051134,1.0,0.0,0.0,1.0,1.0,-1.0,38.696000000000026,38.38300020000001,37.830500049999976,36.4910001,-0.01389090664586746,0.015210478577867632
663,2013-02-19,0.0,0.0,1.0,1.0,1.0,1.0,38.316000400000036,37.84000020000001,37.230500249999984,36.64300007999999,0.058717021252197736,0.017063587458859594,0.0,0.0,1.0,1.0,-1.0,1.0,38.839999400000025,38.509,37.960499999999975,36.48340006,-0.021118580381372272,0.014045280266545477,1.0,0.0,-1.0,-1.0,-1.0,-1.0,38.01399980000002,38.5779999,37.507999949999984,36.53680012,-0.004692422521844065,0.014927218169121194,0.0,0.0,0.0,1.0,1.0,1.0,38.45400000000002,38.5369999,37.650500099999974,36.50460009999999,0.014671523321133818,0.014847250356051134
664,2013-02-20,1.0,0.0,0.0,-1.0,-1.0,1.0,37.658000200000025,37.3540001,37.09450039999999,36.72300007999999,-0.019018769094728164,0.020837996303689026,1.0,0.0,0.0,1.0,1.0,-1.0,38.696000000000026,38.38300020000001,37.830500049999976,36.4910001,-0.01389090664586746,0.015210478577867632,1.0,0.0,1.0,-1.0,-1.0,-1.0,38.18600000000002,38.1770001,37.373500049999976,36.58340007999999,-0.032667862661792425,0.014859900142604698,1.0,0.0,-1.0,-1.0,-1.0,-1.0,38.01399980000002,38.5779999,37.507999949999984,36.53680012,-0.004692422521844065,0.014927218169121194
665,2013-02-21,1.0,0.0,0.0,-1.0,-1.0,-1.0,37.226000400000025,36.955000299999995,37.040000399999975,36.82200009999999,-0.09178761611631196,0.021560585661163614,0.0,0.0,0.0,1.0,1.0,1.0,38.45400000000002,38.5369999,37.650500099999974,36.50460009999999,0.014671523321133818,0.014847250356051134,0.0,0.0,1.0,1.0,1.0,1.0,38.316000400000036,37.84000020000001,37.230500249999984,36.64300007999999,0.058717021252197736,0.017063587458859594,1.0,0.0,1.0,-1.0,-1.0,-1.0,38.18600000000002,38.1770001,37.373500049999976,36.58340007999999,-0.032667862661792425,0.014859900142604698
666,2013-02-22,0.0,0.0,0.0,1.0,1.0,-1.0,36.694000400000036,36.676000200000004,37.018000299999976,36.92000013999999,0.02666079016554971,0.02994196724640865,1.0,0.0,-1.0,-1.0,-1.0,-1.0,38.01399980000002,38.5779999,37.507999949999984,36.53680012,-0.004692422521844065,0.014927218169121194,1.0,0.0,0.0,-1.0,-1.0,1.0,37.658000200000025,37.3540001,37.09450039999999,36.72300007999999,-0.019018769094728164,0.020837996303689026,0.0,0.0,1.0,1.0,1.0,1.0,38.316000400000036,37.84000020000001,37.230500249999984,36.64300007999999,0.058717021252197736,0.017063587458859594
667,2013-02-25,1.0,0.0,1.0,1.0,1.0,1.0,35.724000600000025,36.3140003,36.97100039999999,36.99980007999999,-0.049094833941144785,0.03010227185675592,1.0,0.0,1.0,-1.0,-1.0,-1.0,38.18600000000002,38.1770001,37.373500049999976,36.58340007999999,-0.032667862661792425,0.014859900142604698,1.0,0.0,0.0,-1.0,-1.0,-1.0,37.226000400000025,36.955000299999995,37.040000399999975,36.82200009999999,-0.09178761611631196,0.021560585661163614,1.0,0.0,0.0,-1.0,-1.0,1.0,37.658000200000025,37.3540001,37.09450039999999,36.72300007999999,-0.019018769094728164,0.020837996303689026
668,2013-02-26,1.0,0.0,1.0,-1.0,1.0,-1.0,35.036000000000016,35.9520005,36.920500449999984,37.19640011999999,0.0014532483090513824,0.03125919891480388,0.0,0.0,1.0,1.0,1.0,1.0,38.316000400000036,37.84000020000001,37.230500249999984,36.64300007999999,0.058717021252197736,0.017063587458859594,0.0,0.0,0.0,1.0,1.0,-1.0,36.694000400000036,36.676000200000004,37.018000299999976,36.92000013999999,0.02666079016554971,0.02994196724640865,1.0,0.0,0.0,-1.0,-1.0,-1.0,37.226000400000025,36.955000299999995,37.040000399999975,36.82200009999999,-0.09178761611631196,0.021560585661163614
669,2013-02-27,0.0,0.0,1.0,1.0,1.0,1.0,34.970000400000025,35.80600059999999,36.913500249999984,37.3956001,0.019272796141329183,0.031270321142305935,1.0,0.0,0.0,-1.0,-1.0,1.0,37.658000200000025,37.3540001,37.09450039999999,36.72300007999999,-0.019018769094728164,0.020837996303689026,1.0,0.0,1.0,1.0,1.0,1.0,35.724000600000025,36.3140003,36.97100039999999,36.99980007999999,-0.049094833941144785,0.03010227185675592,0.0,0.0,0.0,1.0,1.0,-1.0,36.694000400000036,36.676000200000004,37.018000299999976,36.92000013999999,0.02666079016554971,0.02994196724640865
670,2013-02-28,1.0,0.0,0.0,1.0,1.0,1.0,34.678000600000026,35.5430009,36.94850029999999,37.52720005999999,-0.007721931692090489,0.030887870321051662,1.0,0.0,0.0,-1.0,-1.0,-1.0,37.226000400000025,36.955000299999995,37.040000399999975,36.82200009999999,-0.09178761611631196,0.021560585661163614,1.0,0.0,1.0,-1.0,1.0,-1.0,35.036000000000016,35.9520005,36.920500449999984,37.19640011999999,0.0014532483090513824,0.03125919891480388,1.0,0.0,1.0,1.0,1.0,1.0,35.724000600000025,36.3140003,36.97100039999999,36.99980007999999,-0.049094833941144785,0.03010227185675592
671,2013-03-01,1.0,0.0,1.0,-1.0,-1.0,-1.0,34.91800080000003,35.45800069999999,37.00300034999999,37.66360003999999,-0.005181358443702765,0.030896617652916507,0.0,0.0,0.0,1.0,1.0,-1.0,36.694000400000036,36.676000200000004,37.018000299999976,36.92000013999999,0.02666079016554971,0.02994196724640865,0.0,0.0,1.0,1.0,1.0,1.0,34.970000400000025,35.80600059999999,36.913500249999984,37.3956001,0.019272796141329183,0.031270321142305935,1.0,0.0,1.0,-1.0,1.0,-1.0,35.036000000000016,35.9520005,36.920500449999984,37.19640011999999,0.0014532483090513824,0.03125919891480388
672,2013-03-04,0.0,0.0,0.0,1.0,1.0,1.0,35.36200120000002,35.76500069999999,36.92300019999999,37.77100002,0.02648595509307389,0.030852831329986057,1.0,0.0,1.0,1.0,1.0,1.0,35.724000600000025,36.3140003,36.97100039999999,36.99980007999999,-0.049094833941144785,0.03010227185675592,1.0,0.0,0.0,1.0,1.0,1.0,34.678000600000026,35.5430009,36.94850029999999,37.52720005999999,-0.007721931692090489,0.030887870321051662,0.0,0.0,1.0,1.0,1.0,1.0,34.970000400000025,35.80600059999999,36.913500249999984,37.3956001,0.019272796141329183,0.031270321142305935
673,2013-03-05,0.0,0.0,0.0,1.0,1.0,1.0,35.880001400000026,36.001000700000006,36.77400024999999,37.86780001999999,0.029629744453876,0.031549997998881266,1.0,0.0,1.0,-1.0,1.0,-1.0,35.036000000000016,35.9520005,36.920500449999984,37.19640011999999,0.0014532483090513824,0.03125919891480388,1.0,0.0,1.0,-1.0,-1.0,-1.0,34.91800080000003,35.45800069999999,37.00300034999999,37.66360003999999,-0.005181358443702765,0.030896617652916507,1.0,0.0,0.0,1.0,1.0,1.0,34.678000600000026,35.5430009,36.94850029999999,37.52720005999999,-0.007721931692090489,0.030887870321051662
674,2013-03-06,0.0,0.0,1.0,1.0,-1.0,1.0,36.56000100000002,36.4730004,36.679500299999994,37.93820001999999,0.027981297843888874,0.031931251247283146,0.0,0.0,1.0,1.0,1.0,1.0,34.970000400000025,35.80600059999999,36.913500249999984,37.3956001,0.019272796141329183,0.031270321142305935,0.0,0.0,0.0,1.0,1.0,1.0,35.36200120000002,35.76500069999999,36.92300019999999,37.77100002,0.02648595509307389,0.030852831329986057,1.0,0.0,1.0,-1.0,-1.0,-1.0,34.91800080000003,35.45800069999999,37.00300034999999,37.66360003999999,-0.005181358443702765,0.030896617652916507
675,2013-03-07,0.0,0.0,0.0,1.0,1.0,1.0,37.32400080000002,36.9420003,36.46950044999999,38.01480005999999,0.014225766961514275,0.032442531392716335,1.0,0.0,0.0,1.0,1.0,1.0,34.678000600000026,35.5430009,36.94850029999999,37.52720005999999,-0.007721931692090489,0.030887870321051662,0.0,0.0,0.0,1.0,1.0,1.0,35.880001400000026,36.001000700000006,36.77400024999999,37.86780001999999,0.029629744453876,0.031549997998881266,0.0,0.0,0.0,1.0,1.0,1.0,35.36200120000002,35.76500069999999,36.92300019999999,37.77100002,0.02648595509307389,0.030852831329986057
676,2013-03-08,0.0,0.0,1.0,1.0,1.0,1.0,38.02800000000003,37.3300005,36.34000045,38.12760003999999,0.0062581950501634405,0.032516758258848706,1.0,0.0,1.0,-1.0,-1.0,-1.0,34.91800080000003,35.45800069999999,37.00300034999999,37.66360003999999,-0.005181358443702765,0.030896617652916507,0.0,0.0,1.0,1.0,-1.0,1.0,36.56000100000002,36.4730004,36.679500299999994,37.93820001999999,0.027981297843888874,0.031931251247283146,0.0,0.0,0.0,1.0,1.0,1.0,35.880001400000026,36.001000700000006,36.77400024999999,37.86780001999999,0.029629744453876,0.031549997998881266
677,2013-03-11,0.0,0.0,0.0,1.0,1.0,1.0,38.52199940000003,37.53200010000001,36.38250035,38.25220003999999,0.01624367308193883,0.03197394812197045,0.0,0.0,0.0,1.0,1.0,1.0,35.36200120000002,35.76500069999999,36.92300019999999,37.77100002,0.02648595509307389,0.030852831329986057,0.0,0.0,0.0,1.0,1.0,1.0,37.32400080000002,36.9420003,36.46950044999999,38.01480005999999,0.014225766961514275,0.032442531392716335,0.0,0.0,1.0,1.0,-1.0,1.0,36.56000100000002,36.4730004,36.679500299999994,37.93820001999999,0.027981297843888874,0.031931251247283146
678,2013-03-12,0.0,0.0,0.0,-1.0,1.0,1.0,38.779999600000025,37.596000000000025,36.40800025,38.36800005999999,0.0005114037638205392,0.03213985855626459,0.0,0.0,0.0,1.0,1.0,1.0,35.880001400000026,36.001000700000006,36.77400024999999,37.86780001999999,0.029629744453876,0.031549997998881266,0.0,0.0,1.0,1.0,1.0,1.0,38.02800000000003,37.3300005,36.34000045,38.12760003999999,0.0062581950501634405,0.032516758258848706,0.0,0.0,0.0,1.0,1.0,1.0,37.32400080000002,36.9420003,36.46950044999999,38.01480005999999,0.014225766961514275,0.032442531392716335
679,2013-03-13,1.0,0.0,0.0,1.0,1.0,1.0,38.50399920000002,37.55300000000001,36.56550015,38.51380007999999,-0.003585125524829378,0.032114248843433134,0.0,0.0,1.0,1.0,-1.0,1.0,36.56000100000002,36.4730004,36.679500299999994,37.93820001999999,0.027981297843888874,0.031931251247283146,0.0,0.0,0.0,1.0,1.0,1.0,38.52199940000003,37.53200010000001,36.38250035,38.25220003999999,0.01624367308193883,0.03197394812197045,0.0,0.0,1.0,1.0,1.0,1.0,38.02800000000003,37.3300005,36.34000045,38.12760003999999,0.0062581950501634405,0.032516758258848706
680,2013-03-14,1.0,0.0,0.0,1.0,1.0,1.0,37.867999200000035,37.396000000000015,36.737000200000004,38.668000059999976,-0.05619312971815468,0.031767777427875565,0.0,0.0,0.0,1.0,1.0,1.0,37.32400080000002,36.9420003,36.46950044999999,38.01480005999999,0.014225766961514275,0.032442531392716335,0.0,0.0,0.0,-1.0,1.0,1.0,38.779999600000025,37.596000000000025,36.40800025,38.36800005999999,0.0005114037638205392,0.03213985855626459,0.0,0.0,0.0,1.0,1.0,1.0,38.52199940000003,37.53200010000001,36.38250035,38.25220003999999,0.01624367308193883,0.03197394812197045
681,2013-03-15,1.0,0.0,0.0,-1.0,-1.0,1.0,37.07800000000002,37.22200020000001,36.8900003,38.844800059999976,-0.04325589833744236,0.03400119837356316,0.0,0.0,1.0,1.0,1.0,1.0,38.02800000000003,37.3300005,36.34000045,38.12760003999999,0.0062581950501634405,0.032516758258848706,1.0,0.0,0.0,1.0,1.0,1.0,38.50399920000002,37.55300000000001,36.56550015,38.51380007999999,-0.003585125524829378,0.032114248843433134,0.0,0.0,0.0,-1.0,1.0,1.0,38.779999600000025,37.596000000000025,36.40800025,38.36800005999999,0.0005114037638205392,0.03213985855626459
682,2013-03-18,1.0,0.0,0.0,1.0,1.0,-1.0,36.27000060000002,37.000000000000014,37.04300015,39.018000139999984,-0.0039749908681411365,0.03497435837514985,0.0,0.0,0.0,1.0,1.0,1.0,38.52199940000003,37.53200010000001,36.38250035,38.25220003999999,0.01624367308193883,0.03197394812197045,1.0,0.0,0.0,1.0,1.0,1.0,37.867999200000035,37.396000000000015,36.737000200000004,38.668000059999976,-0.05619312971815468,0.031767777427875565,1.0,0.0,0.0,1.0,1.0,1.0,38.50399920000002,37.55300000000001,36.56550015,38.51380007999999,-0.003585125524829378,0.032114248843433134
683,2013-03-19,1.0,0.0,1.0,-1.0,-1.0,-1.0,35.664000800000025,36.81499980000001,37.50700005,39.23220011999997,-0.0019934506391531496,0.034974084500075615,0.0,0.0,0.0,-1.0,1.0,1.0,38.779999600000025,37.596000000000025,36.40800025,38.36800005999999,0.0005114037638205392,0.03213985855626459,1.0,0.0,0.0,-1.0,-1.0,1.0,37.07800000000002,37.22200020000001,36.8900003,38.844800059999976,-0.04325589833744236,0.03400119837356316,1.0,0.0,0.0,1.0,1.0,1.0,37.867999200000035,37.396000000000015,36.737000200000004,38.668000059999976,-0.05619312971815468,0.031767777427875565
684,2013-03-20,0.0,0.0,1.0,1.0,1.0,1.0,35.496000800000026,36.65799990000001,37.94499995,39.46760003999998,0.02449788746694357,0.034354147422635185,1.0,0.0,0.0,1.0,1.0,1.0,38.50399920000002,37.55300000000001,36.56550015,38.51380007999999,-0.003585125524829378,0.032114248843433134,1.0,0.0,0.0,1.0,1.0,-1.0,36.27000060000002,37.000000000000014,37.04300015,39.018000139999984,-0.0039749908681411365,0.03497435837514985,1.0,0.0,0.0,-1.0,-1.0,1.0,37.07800000000002,37.22200020000001,36.8900003,38.844800059999976,-0.04325589833744236,0.03400119837356316
685,2013-03-21,0.0,0.0,0.0,-1.0,-1.0,1.0,35.762000400000026,36.53200010000001,38.16749975,39.70780007999998,0.0016675101371873972,0.03203409627101805,1.0,0.0,0.0,1.0,1.0,1.0,37.867999200000035,37.396000000000015,36.737000200000004,38.668000059999976,-0.05619312971815468,0.031767777427875565,1.0,0.0,1.0,-1.0,-1.0,-1.0,35.664000800000025,36.81499980000001,37.50700005,39.23220011999997,-0.0019934506391531496,0.034974084500075615,1.0,0.0,0.0,1.0,1.0,-1.0,36.27000060000002,37.000000000000014,37.04300015,39.018000139999984,-0.0039749908681411365,0.03497435837514985
686,2013-03-22,0.0,0.0,0.0,-1.0,1.0,-1.0,36.237999800000026,36.4500001,38.3834997,39.990000099999975,0.016797889818227534,0.031873878128772085,1.0,0.0,0.0,-1.0,-1.0,1.0,37.07800000000002,37.22200020000001,36.8900003,38.844800059999976,-0.04325589833744236,0.03400119837356316,0.0,0.0,1.0,1.0,1.0,1.0,35.496000800000026,36.65799990000001,37.94499995,39.46760003999998,0.02449788746694357,0.034354147422635185,1.0,0.0,1.0,-1.0,-1.0,-1.0,35.664000800000025,36.81499980000001,37.50700005,39.23220011999997,-0.0019934506391531496,0.034974084500075615
687,2013-03-25,0.0,0.0,-1.0,-1.0,-1.0,1.0,36.79399960000002,36.554000200000004,38.54049965,40.245000099999984,0.024546074562696675,0.02481612831328158,1.0,0.0,0.0,1.0,1.0,-1.0,36.27000060000002,37.000000000000014,37.04300015,39.018000139999984,-0.0039749908681411365,0.03497435837514985,0.0,0.0,0.0,-1.0,-1.0,1.0,35.762000400000026,36.53200010000001,38.16749975,39.70780007999998,0.0016675101371873972,0.03203409627101805,0.0,0.0,1.0,1.0,1.0,1.0,35.496000800000026,36.65799990000001,37.94499995,39.46760003999998,0.02449788746694357,0.034354147422635185
688,2013-03-26,1.0,0.0,1.0,-1.0,1.0,-1.0,37.235999400000026,37.41800009999999,38.70849969999999,40.57840007999997,0.008754585692698852,0.024714871725214176,1.0,0.0,1.0,-1.0,-1.0,-1.0,35.664000800000025,36.81499980000001,37.50700005,39.23220011999997,-0.0019934506391531496,0.034974084500075615,0.0,0.0,0.0,-1.0,1.0,-1.0,36.237999800000026,36.4500001,38.3834997,39.990000099999975,0.016797889818227534,0.031873878128772085,0.0,0.0,0.0,-1.0,-1.0,1.0,35.762000400000026,36.53200010000001,38.16749975,39.70780007999998,0.0016675101371873972,0.03203409627101805
689,2013-03-27,0.0,0.0,0.0,-1.0,-1.0,1.0,37.611999600000026,38.3369999,38.77849979999999,40.91740009999997,0.007892674385808136,0.021807078865006484,0.0,0.0,1.0,1.0,1.0,1.0,35.496000800000026,36.65799990000001,37.94499995,39.46760003999998,0.02449788746694357,0.034354147422635185,0.0,0.0,-1.0,-1.0,-1.0,1.0,36.79399960000002,36.554000200000004,38.54049965,40.245000099999984,0.024546074562696675,0.02481612831328158,0.0,0.0,0.0,-1.0,1.0,-1.0,36.237999800000026,36.4500001,38.3834997,39.990000099999975,0.016797889818227534,0.031873878128772085
690,2013-03-28,1.0,0.0,0.0,1.0,1.0,-1.0,39.07399980000002,38.93899950000001,38.91549989999999,41.19740009999999,-0.007100647941764651,0.021806018838757168,0.0,0.0,0.0,-1.0,-1.0,1.0,35.762000400000026,36.53200010000001,38.16749975,39.70780007999998,0.0016675101371873972,0.03203409627101805,1.0,0.0,1.0,-1.0,1.0,-1.0,37.235999400000026,37.41800009999999,38.70849969999999,40.57840007999997,0.008754585692698852,0.024714871725214176,0.0,0.0,-1.0,-1.0,-1.0,1.0,36.79399960000002,36.554000200000004,38.54049965,40.245000099999984,0.024546074562696675,0.02481612831328158
691,2013-04-01,0.0,0.0,1.0,0.0,0.0,1.0,40.43600000000002,39.54499920000001,39.14599989999999,41.50880009999999,0.1479102593493672,0.02169592593774853,0.0,0.0,0.0,-1.0,1.0,-1.0,36.237999800000026,36.4500001,38.3834997,39.990000099999975,0.016797889818227534,0.031873878128772085,0.0,0.0,0.0,-1.0,-1.0,1.0,37.611999600000026,38.3369999,38.77849979999999,40.91740009999997,0.007892674385808136,0.021807078865006484,1.0,0.0,1.0,-1.0,1.0,-1.0,37.235999400000026,37.41800009999999,38.70849969999999,40.57840007999997,0.008754585692698852,0.024714871725214176
692,2013-04-02,0.0,0.0,1.0,1.0,1.0,-1.0,41.083999400000025,40.08099930000001,39.49099999999999,41.89660007999999,0.009289746200477352,0.03804273624494228,0.0,0.0,-1.0,-1.0,-1.0,1.0,36.79399960000002,36.554000200000004,38.54049965,40.245000099999984,0.024546074562696675,0.02481612831328158,1.0,0.0,0.0,1.0,1.0,-1.0,39.07399980000002,38.93899950000001,38.91549989999999,41.19740009999999,-0.007100647941764651,0.021806018838757168,0.0,0.0,0.0,-1.0,-1.0,1.0,37.611999600000026,38.3369999,38.77849979999999,40.91740009999997,0.007892674385808136,0.021807078865006484
